"Worm Data","Position (um) of Centroid"
"Sequence","VID00195.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y"
301,12,5243.6864913591698,8715.4170406569738,9585.7082396668593,3395.8239402921672,4289.1637010511604,5095.1404405238227,8028.6795454477196,2757.2807413541395,14099.36094470838,2563.1957345321871,4432.2421347768222,459.0493508739728
302,12.040000000000001,5219.9862030476497,8734.2307041981185,9582.2133951350916,3400.2414031743338,4286.2590934803857,5095.2233933093985,8043.2906080099483,2785.5549532311406,14108.755526745306,2563.8328332658757,4446.9760307178622,464.85995777310382
303,12.08,5222.7458959435635,8736.9162128877924,9593.7944274841211,3378.8681765290967,4287.1242368996363,5095.4139767416018,8046.2860539986841,2787.1358127713793,14121.29162086225,2564.2547306311826,4447.1674483530132,464.82813527970029
304,12.120000000000001,5212.1627990647048,8749.343670246064,9595.33649958762,3377.4187302471182,4288.2728862710946,5098.7447006856291,8031.0357412699223,2763.5014818358059,14134.629147305077,2565.7548760069876,4428.3281897444785,459.13524016997872
305,12.16,5212.4807762751216,8749.6874742559503,9593.4248419962332,3379.2066541404556,4287.2413962558649,5099.8191474042706,8029.0811417571958,2755.0960717803273,14140.707284354865,2566.1210010602654,4466.4773956232711,471.66831240025931
306,12.200000000000001,5214.3526638230214,8746.4559819173228,9593.0277658633713,3381.6217961844277,4295.0685735503776,5100.8359253818944,8028.2466052856698,2754.6534194980468,14138.205279302936,2565.4052394625051,4484.8723676771633,479.19371064082588
307,12.24,5214.47674458447,8746.6052396505893,9599.0421092956894,3359.4253185699326,4304.5719603093448,5102.1000363383364,8024.858831704606,2747.9203154191364,14142.458250377262,2567.2044672609109,4484.2700803103144,480.2807657258636
308,12.280000000000001,5230.256762541233,8740.2329384481709,9595.9221201505625,3363.8475854928729,4322.099083750858,5104.0135589063657,8024.7915260457503,2745.3983047161282,14154.681319226998,2570.0964608833765,4484.1241295743494,480.55340283104488
309,12.32,5133.8645629695393,8794.6029495288731,9598.3542619013388,3359.9569995239353,4329.1035211850922,5102.1680508958079,8023.2414869331069,2738.5041897744704,14157.585046965129,2573.232567024389,4500.3113886967521,492.22650153331415
310,12.359999999999999,5085.3020627763199,8793.7888762908169,9602.0988369920487,3341.6636275746296,4337.1111405208503,5101.7780231424113,8024.3160852344554,2737.8299807174108,14166.812037301421,2576.9057200323905,4500.1691057248609,492.51528452549428
311,12.4,5117.6135633155682,8795.3499842179335,9600.2792301793215,3347.7726300783725,4347.6418471915049,5099.5292157288513,8024.7026376116592,2737.5872714390789,14174.757038460162,2580.5622001538586,4498.6568338686793,495.45013994558758
312,12.44,5101.133144274042,8794.1271934035067,9600.7494367037671,3349.521761023032,4351.5357967849359,5097.0596358316916,8023.8842480011144,2735.0180080960845,14181.665403146006,2584.2493181431046,4516.4452388103737,503.88505124576477
313,12.48,5101.3075873185799,8792.7667668531594,9601.1899042444711,3326.0838523355524,4372.7496302928439,5084.8281251540648,8018.1642967953167,2724.6856337900326,14191.278328337739,2590.6617750771293,4516.3120167632605,504.17495582810079
314,12.52,5101.7646909334107,8793.2884155851971,9600.9959961431632,3324.6658054053842,4379.2499987062747,5081.2743350858427,8019.7060778592931,2725.381587066865,14199.420010003403,2596.1174581774567,4532.9891714320174,514.92692817963871
315,12.56,5086.3395696811958,8788.2057344247551,9599.4526728418932,3312.6396338673258,4385.1409686241104,5075.8576943126673,8019.5805520170479,2723.426592271383,14200.43703752283,2597.7202076581898,4531.2216861085881,520.1593637564547
316,12.6,5234.9757068837198,8746.1411483395368,9599.4348139891372,3310.1285024590525,4391.5300216488713,5069.0317459791177,8022.6822927744179,2726.2372304522405,14203.651095760732,2600.5678740756202,4530.9238374579854,521.12920043370286
317,12.640000000000001,5270.8810882795815,8713.2955808424376,9599.1683198763403,3305.7934932441067,4396.0972885721858,5064.2103514339633,8016.5070969035778,2718.0391434689773,14209.460483654495,2604.0991400223811,4530.8960699449844,521.22550409457835
318,12.68,5270.9054250417776,8713.3196071898674,9598.5213589390805,3303.0019646034789,4409.2642219068757,5045.1670272606807,8017.121831195549,2716.9622225097528,14215.463353363642,2610.6346401169631,4530.8750871769844,521.29941253809375
319,12.720000000000001,5250.1216197207323,8738.9586073295286,9597.1952061346656,3300.3502285762934,4413.4800800549629,5037.6373495119797,8015.0421307920815,2712.8691803639367,14217.461182855679,2614.0780472898532,4549.9375956629319,526.14573537377328
320,12.76,5048.7873329303611,8761.2132653066146,9595.9190460230693,3292.0111871963436,4420.2790761094984,5028.5382448531855,8015.4433125343357,2714.1618645831213,14222.106863728048,2619.9123966884599,4569.5189621789441,531.71399751403442
321,12.800000000000001,5049.932178038559,8753.6654208279342,9594.8674060234935,3284.359066029745,4424.3031031696146,5020.0980543916658,8017.2448969253674,2712.3282929766083,14226.134617482332,2622.7296053149239,4569.4776231593969,532.5201854868701
322,12.84,5025.3037159292771,8732.5239238824779,9593.5557911080341,3276.2094212832526,4437.3278349085622,4996.6784866618473,8013.2510851692168,2710.8066780110021,14230.773927964603,2627.8280696468428,4569.4739232100437,532.64153919553064
323,12.880000000000001,5025.8448958525487,8731.9460192905262,9593.1075926554913,3275.7077635848364,4442.0135585429052,4987.8212975050992,8003.8751541615902,2703.1061808901986,14232.484799760467,2629.0820248791097,4589.214555259342,532.55456372262597
324,12.92,5029.0455392674348,8725.708841755406,9591.9760172776278,3268.1997505430691,4452.3816394116884,4971.6429103742221,8006.5623664539016,2704.3171293575524,14236.497271971226,2636.3803377017775,4589.2137691985772,532.5411202596697
325,12.960000000000001,5019.7164406856573,8712.3306276391813,9591.0965882890596,3266.6518468633658,4457.6918939162115,4962.8185980507515,8005.2405708671677,2704.938847061926,14238.09559019249,2640.8264099613461,4608.8437481400788,531.1179964425919
326,13,5018.9657007406404,8712.9275842565567,9589.0275111198353,3260.3171601782342,4459.7744669486328,4958.724683983477,7998.9201545823244,2701.8161903849123,14243.386994637533,2648.1736996971731,4628.2504560019079,527.77948182369437
327,13.040000000000001,5008.54789578287,8700.4752023602541,9585.4947820811576,3253.0266504983838,4489.7139594754372,4932.2449612991131,8000.0017218340954,2701.7158510665959,14242.633587497336,2647.3652457561147,4665.3870307088591,515.00746031712879
328,13.08,4997.0955262289117,8688.9566833570352,9585.5119254668698,3253.0292716780295,4496.6262515949365,4925.5245982965062,7990.220023993711,2698.8021277035405,14244.942996991284,2652.0934219409482,4665.3522892882329,514.9433565722793
329,13.120000000000001,4984.8133121960736,8676.07800532076,9585.2366577431512,3250.7247785949457,4504.8223391164347,4918.8574749356048,7990.2316124193412,2698.1503678796053,14245.988043395475,2653.7649145133628,4698.6668919525719,493.91447471614265
330,13.16,4946.5807981120433,8666.6602354989664,9584.6255789333118,3251.536341121403,4520.7386130627492,4910.1202390639301,7988.8102568696804,2698.3906858634728,14250.948626152558,2658.8749331601202,4698.954529122082,494.31778835879413
331,13.200000000000001,4928.9914481727374,8659.4078949014329,9582.1665186169594,3243.0512268902303,4541.2497010545294,4899.1278163569605,7989.9646794955379,2695.4281120524729,14250.753278362979,2658.9330329541135,4714.6676714103705,482.45922569110189
332,13.24,4920.7375214905196,8657.4586694903192,9580.6257672219181,3236.9708388422496,4557.8929540902918,4893.1957766654477,7986.5129869209959,2699.0175362500504,14254.199394492305,2664.135830795366,4714.5789737323439,482.34796818692485
333,13.280000000000001,4912.1888325192767,8655.5848742630278,9581.6385522147011,3248.9699768572918,4573.4180115310519,4891.7728902270837,7988.1606019212259,2698.7606705663993,14254.754105668952,2663.9179107349401,4729.671168505387,469.70597485636608
334,13.32,4904.2337000313037,8655.4147894258476,9575.4896267626045,3224.0474250422612,4579.2326211210875,4890.7635881751949,7983.3237493717497,2697.3301485170323,14258.842945738937,2670.1846484835205,4728.6682570681432,468.50723752039266
335,13.359999999999999,4897.9140463189278,8654.3756929832271,9577.5423650189477,3236.6139584144103,4597.8054906374346,4892.8674537424677,7985.6336978416884,2698.6554452209612,14259.863912478515,2672.0951455897957,4728.6269468192968,468.45943389038439
336,13.4,4881.8189601362028,8654.6359739392683,9571.0931892873723,3213.1705000292668,4614.3203221725707,4896.9862879303964,7987.7426068372133,2700.3138488659588,14262.274821923953,2675.9357824689187,4741.9828166228681,453.75985508786653
337,13.44,4870.343707238515,8660.4924903977171,9569.1695599263476,3210.2628583475062,4625.6172421095471,4900.8397419916473,7984.624054073568,2698.9623827571168,14264.498167733458,2677.9151066255117,4756.5027033040597,440.46501648481353
338,13.48,4863.1050001674912,8661.4258897194759,9567.6338470489154,3204.770979836826,4634.1044904946748,4904.5724693877901,7982.3460535225004,2698.6211539296746,14264.073495695373,2678.4448456868631,4756.4337606952477,440.38741379060957
339,13.52,4843.148453006248,8669.3862199004543,9565.8902173496317,3201.4885498846152,4659.4427935006597,4917.0506905498987,7980.4792261129869,2697.9265937997106,14266.432695956521,2680.3360786137418,4755.0309205056619,438.81916477840241
340,13.56,4824.5197829830095,8682.1198157911713,9566.1154570519266,3202.1443191214175,4667.1136281392182,4922.0202774717109,7978.9232612995283,2697.1656962083189,14267.035471418179,2680.9558477592354,4754.830480580672,438.59674130439635
341,13.6,4836.009852222639,8675.0650139520149,9563.0370575986963,3193.4279409661149,4689.0560721783231,4935.7586994569738,7978.840886014269,2699.5262009861108,14268.566008537771,2682.2015520876439,4763.7124423945106,422.3181269075576
342,13.640000000000001,4816.4272487365943,8689.2681802756888,9561.5015910958555,3187.6517607213855,4694.8492175663332,4939.5250595134075,7978.495155303759,2697.7144558017644,14271.949441663954,2687.38465130652,4773.3781496540141,415.47996041738952
343,13.68,4813.8060762627847,8691.2140351758062,9559.6876130960009,3178.8825207155505,4702.5387403687264,4944.0137620661317,7971.6044406125102,2695.8947331982408,14273.577376683743,2689.2566908002946,4786.2748083201932,405.20818388185944
344,13.720000000000001,4802.3782872612246,8703.3412060621067,9559.4313745757063,3175.2183302748244,4706.9497424471901,4948.0486493500584,7968.6421160529544,2694.4980526759573,14276.210899209413,2691.0356895217765,4787.3449460105412,402.52177501250844
345,13.76,4796.4893629025528,8708.0857885395944,9558.795954349056,3168.5519824940193,4714.4971102174559,4951.3720369339908,7963.5807684871897,2693.4044001635275,14276.672223990619,2690.9991941113904,4805.8724877373643,394.35667507471771
346,13.800000000000001,4785.8377952130959,8721.1082709834172,9559.0123105015246,3177.0615008086843,4732.7937810080139,4959.6138201870335,7943.9474570560169,2689.6420099355646,14285.785795483675,2702.2121092029956,4821.9957684022656,385.09180836728046
347,13.84,4783.084450909414,8725.158301723277,9559.1518040494302,3156.0708746521395,4746.0364617762034,4965.3953152640588,7944.8922568334274,2689.4407694450474,14295.310949765866,2709.3044099151975,4831.422966060406,381.42522703557006
348,13.880000000000001,4778.1760084946836,8736.0744821776861,9558.6930374662297,3171.2893351617986,4751.6507603655773,4967.494328149628,7937.4462383147966,2689.8329798036793,14303.462907800907,2715.7307228007176,4839.7324096341035,380.63423416045589
349,13.92,4776.2444053178815,8740.8395603464269,9560.2850954134428,3148.1293067457527,4758.6427750480871,4969.7656092196548,7933.9174966002438,2689.7996437858255,14305.844324773207,2718.7754965051436,4842.6041715872407,381.20061586164047
350,13.960000000000001,4765.3592328843979,8752.8243751966638,9560.2257636230333,3144.8125740172027,4770.0478567397058,4973.4196915201037,7935.6889612196273,2690.2197807349985,14310.837700675806,2720.8896661341332,4856.1373988512869,377.66285584301659
351,14,4758.9117020924996,8763.3749937104403,9562.5482015035668,3130.8924927233475,4786.8583656719393,4974.8602774538031,7936.1493850987372,2686.173026841172,14307.400904041177,2713.6421666652941,4875.8938019077168,377.70541237297039
352,14.040000000000001,4747.3212210498741,8775.1072275931238,9563.5075490175095,3124.6605138552231,4800.3275843101619,4975.9079734950255,7928.3122710589823,2691.5835370657742,14308.265785391737,2712.3293404459246,4880.1281011136671,379.34944989477299
353,14.08,4747.1603271366585,8777.2369000036997,9560.6680501302835,3137.3651917635198,4811.8566426849638,4974.6436099405018,7923.5311167581776,2691.079929833616,14303.161060180897,2707.029504154807,4894.3098816489392,380.51051361051032
354,14.120000000000001,4733.3333675323847,8787.2388815664744,9560.5484005686831,3136.2473461967866,4819.7654154021138,4972.5779162729032,7912.6654527918408,2689.3128371142884,14302.97252134321,2704.8465678759439,4893.9279541763399,382.63914399146961
355,14.16,4745.334201061256,8776.9755810651604,9560.5136746985754,3130.1460593784777,4845.5239120629913,4966.2058863158654,7909.1965231868726,2692.4523549915739,14299.162614853201,2701.9532842059989,4916.2348702284407,387.87457881199225
356,14.200000000000001,4731.4087361427701,8787.2040605613347,9567.1875909480314,3111.6383004735071,4856.3012056301277,4962.031414437748,7907.4580348158916,2691.7718981067592,14299.723164990399,2703.3811828452635,4917.5060285437939,389.04415331677046
357,14.24,4688.4346556965465,8819.4641232381182,9562.2237387688601,3121.7973501016668,4869.2096241903309,4954.1486312657717,7905.5598511762764,2692.2357682831953,14298.268599635127,2704.6358242224196,4925.012937214432,394.87121867403221
358,14.280000000000001,4685.1054996067514,8819.9666365819267,9563.233584653748,3117.6406690901231,4872.5393947844814,4950.3235541264185,7897.8407957144955,2693.0427370385423,14299.822529017818,2704.9317997515764,4938.9230752337107,402.18036645125903
359,14.32,4700.2370783827664,8812.0630729372679,9565.5849219015163,3114.3726182918062,4882.3018143086056,4938.0307813806157,7897.9371777293327,2693.4213945778993,14299.807649382106,2708.2091843955732,4945.4790241429419,407.17867646108607
360,14.359999999999999,4685.1193213773158,8822.9176448829148,9566.531058647739,3111.1855075311969,4895.840642334023,4917.0998775210328,7884.4177213644371,2692.852680028228,14302.282911349828,2712.2550706218171,4962.3367464902985,422.8498510489062
361,14.4,4650.5325284650353,8823.5327626918061,9569.1963863958972,3108.3753889612408,4906.3548734002861,4896.3685560557778,7884.6519929693404,2688.5187963818589,14300.736060039711,2710.8960947625628,4976.0338838741336,431.86540186548336
362,14.44,4650.8162132488815,8824.8638359143879,9573.2854213038263,3099.888566385901,4912.6086994505886,4880.8657371517629,7880.4948899842266,2694.2420901963878,14306.295327308968,2715.6292930736099,4986.9382935218664,439.54316505062525
363,14.48,4634.3974073320151,8820.8552274328267,9581.3519408056018,3086.5279940733908,4914.5617209467127,4870.7634668878918,7870.3730206415785,2693.3263952434518,14306.863837949089,2716.0413924023142,4990.2896477906406,444.97528329190027
364,14.52,4634.7786625036179,8820.8249734239234,9580.1213178188136,3090.0469567992895,4914.8936621055409,4862.3167334740392,7867.4929656657096,2694.4911960850623,14307.80897906985,2717.0507176512392,4993.8573081097247,448.56186373169839
365,14.56,4635.8684915018721,8817.2496514507548,9590.4808514421893,3078.7333756724875,4919.4455711241717,4835.3955721900975,7852.4435155002357,2693.5337208076662,14312.254465634256,2718.2060633324381,5008.4161957367687,461.25955983066342
366,14.6,4619.989095097616,8810.5125957134951,9592.6580577492095,3077.2119438331774,4921.3783455891225,4824.0765073292114,7852.947840213672,2695.3257084508468,14317.475664562282,2723.6037833735472,5009.3370880586781,462.10798457163582
367,14.640000000000001,4671.2113694281188,8818.5053935401593,9596.6607686183161,3074.725720440013,4924.3440567520984,4804.4086661242527,7853.5156584704946,2695.8900879043431,14316.896537671773,2722.4583000268804,5017.1494238822461,468.5668275205644
368,14.68,4588.1560088423012,8796.9701375696059,9600.8269633394739,3068.9805559095321,4927.4576135753332,4787.8499923526115,7848.7452872931963,2696.8984386661523,14323.449809306649,2726.3266251927325,5016.759899603916,468.64451677230318
369,14.720000000000001,4574.5073962306769,8786.2213258526954,9598.7443804452723,3071.2279664190746,4929.341040201045,4778.7153215827457,7843.3261531212156,2696.0818411421478,14322.915364866254,2725.7974769063303,5019.4041624710908,471.51028169823985
370,14.76,4587.6308810469191,8785.7453049825526,9618.5311974547767,3054.6533992348459,4937.1523384578177,4746.6878176245564,7842.9237164751439,2697.7108502158062,14330.836134191617,2728.2169575128792,5013.2040393848556,465.08116878285
371,14.800000000000001,4587.6741401075797,8785.6703791176151,9626.3278791453686,3048.6148730028835,4938.7840038235763,4738.9655106729178,7843.7338181108444,2693.5934192667755,14335.244899962048,2732.3278800563712,5016.4370340514661,467.4557605345417
372,14.84,4558.1074116865566,8768.2569120085136,9641.3530376872222,3035.1134338523852,4944.0534692679739,4726.5142786741326,7835.7950528306928,2697.6661311848975,14337.731823433665,2733.2104848619356,5015.0090433739861,468.59905447961683
373,14.880000000000001,4558.1585751180319,8768.1303418557509,9648.2910954676609,3032.3209849865425,4948.8185840026281,4716.9462131044984,7830.5778246371483,2697.7000462084534,14340.498028479447,2733.3633950437861,5016.1721684476579,470.1381704412488
374,14.92,4527.2758942795463,8752.9854304178225,9655.8908527778494,3026.4021374038675,4955.3098828225075,4700.1484453528219,7820.7775541487363,2697.1503974322122,14345.108260244537,2734.9608617580452,5023.6997783589704,478.06107543098733
375,14.960000000000001,4527.6160689115495,8749.6940757553912,9665.2835741229956,3020.9910082528531,4958.3512987166032,4693.0081774196169,7820.1479361078555,2697.2120934265849,14349.124663708786,2735.906745916328,5022.5640915228114,478.52009758878012
376,15,4527.6188888530041,8749.5219890946464,9672.8378862095706,3014.6550904290907,4967.4194045865497,4682.5697987696258,7820.0834033751971,2697.9386047365342,14352.422681904447,2738.6139076207555,5042.3261226241921,491.50883627334952
377,15.040000000000001,4527.6215934384099,8749.3721336172639,9664.5806707120119,3021.9911764049166,4967.6895992875479,4677.3208475595738,7814.9343173114412,2696.3090285294729,14357.507283976849,2739.1374934152327,5052.098306148283,499.23651054151742
378,15.08,4527.4831567988922,8745.3421052326357,9665.4579889626311,3022.2455686563735,4977.7610349660163,4667.5849030393674,7818.1272232970887,2696.6536378455185,14358.56560806058,2739.5263072539374,5053.5402977854101,499.45486328789411
379,15.120000000000001,4503.3097174468139,8732.4625774222914,9689.2034200066773,3004.6656261932612,4998.749689399041,4650.4484772263349,7813.654729369875,2696.2411227572084,14365.199203969192,2743.0453721810973,5063.7283744321376,505.53253126387426
380,15.16,4485.672976169385,8736.7565809875232,9693.4045878207016,3002.1085329222378,5005.9357458634677,4644.0933137185511,7808.7872573159466,2693.7702544589265,14366.160096003558,2742.4545702839614,5068.5617389577028,506.22737768572733
381,15.200000000000001,4485.8427865949252,8736.6396942468091,9697.7446957390384,2998.8843735753553,5009.0292641066671,4640.8187164403671,7791.5214208976813,2682.2446793876288,14368.34053526784,2742.4410527499358,5067.2649072379891,505.52927564057609
382,15.24,4485.8345725583358,8736.6271295807346,9698.2861642912867,2998.6040773425993,5019.7931259639108,4634.4571433178198,7799.4686264034144,2688.0649852506431,14370.776828848151,2742.6601396700389,5069.8539338262317,505.94375685867999
383,15.280000000000001,4485.8432707728462,8736.6406202984654,9707.708114838013,2990.6445060034239,5036.2766349739977,4628.8699004399987,7797.9998368331599,2687.4874679162976,14370.93377787325,2742.8953153527245,5075.5937869158861,506.35123383971222
384,15.32,4485.8461741003248,8736.6451401783106,9714.0725812447981,2985.0747208491384,5056.1938364142625,4624.3153286054285,7792.6566480423244,2683.3970867874805,14381.433854418825,2744.7138582505759,5087.0984106501264,510.58159137714574
385,15.359999999999999,4517.3133363706193,8724.6488664926765,9721.1411744597608,2981.984047769176,5074.0676381250387,4624.9558018072539,7791.8188950920439,2682.5723826762633,14380.76610328049,2746.3850052503576,5092.73389266902,511.48025537107605
386,15.4,4517.3305682554719,8724.7552444432295,9723.1083582025421,2978.9921256371326,5078.4982612148806,4625.1399049984211,7788.0532995261674,2680.2723385575182,14385.065400707099,2744.6314007748333,5101.7319267119838,512.66084812767258
387,15.44,4517.3476554607969,8724.8623784763331,9729.0652861295657,2973.0915782379088,5098.1852014349606,4630.8739208146053,7787.625264152106,2680.0850526619151,14389.761151844894,2745.8428126492909,5105.6710291751406,514.28787452900724
388,15.48,4580.0824556234456,8749.8596865610343,9731.7910537209664,2970.7799543744632,5106.7697648160074,4633.307219798502,7786.3809840976701,2679.2029253332457,14389.996721547486,2745.3263218515494,5106.8896679207555,513.22427862744371
389,15.52,4483.3439673658422,8725.2687556332257,9738.2156559460145,2964.6256601348359,5131.0184481220176,4652.0041148525634,7782.8795403543818,2675.617986116712,14391.32241946362,2744.4230985032973,5118.7018318220753,512.36016771733011
390,15.56,4698.0436784751164,8791.2480095589162,9742.8978299062237,2958.4389524975995,5138.6679036571168,4661.2107900981873,7782.2287037267815,2674.6065225636912,14395.032394087499,2744.277525362214,5126.4387569381934,511.29197002229193
391,15.6,4663.3571715877879,8788.8852485670668,9745.8878045980509,2955.1594143037455,5146.3022393684914,4670.7909796725071,7767.3739969099661,2659.7946340480476,14400.374923431647,2745.9016673937167,5135.5064623879798,508.39048658329557
392,15.640000000000001,4646.7703292540027,8783.4851971016578,9751.0836215649197,2947.5119696670681,5152.7102793932281,4680.8578486083388,7775.527092689289,2667.6990003798592,14406.1436172903,2745.7318250085755,5140.4600559378587,507.55147456928898
393,15.68,4646.7961687342768,8783.3556005386235,9755.2105376732306,2941.9361856839332,5165.0162543078168,4705.2477722306166,7774.2752098846349,2664.5322183782482,14413.838121308558,2746.1899318131709,5146.6589559944387,505.98529454733398
394,15.720000000000001,4664.5246192268114,8781.633435617352,9760.7793453222948,2933.8693351346947,5169.2347790040012,4712.4543658300199,7771.7935576451009,2661.7063348470283,14413.65833133034,2744.4747742381123,5154.7764849776222,503.53705382013686
395,15.76,4630.770967865541,8773.8242374398487,9761.0755141132213,2930.5300905467066,5176.6720474539115,4727.6762451249288,7771.6013863075323,2660.8059502405704,14418.975601335453,2743.9242135503537,5158.2025088792643,499.84166841021215
396,15.800000000000001,4564.2692245521785,8756.169879464398,9761.4544306773496,2930.8661487309737,5188.8383675038749,4740.7055604918596,7770.9415559895697,2658.0221454283983,14425.723028213783,2742.9064473105464,5168.0461986311857,495.89580808774008
397,15.84,4613.9683125430138,8767.1070447391176,9765.1478925241972,2918.4022634517414,5186.4021308218862,4745.9859107226157,7770.0336354789006,2656.8447389555067,14428.394220078326,2742.5613648136368,5170.8625209860011,495.41317109128067
398,15.880000000000001,4495.9865021302448,8741.6956997445814,9766.0743966348782,2906.9100586287468,5197.9170397080961,4761.1730969527725,7765.2938265476432,2649.9726664466471,14444.240527612212,2739.1598657437762,5186.4214476231164,486.39290807348152
399,15.92,4479.5159038663678,8747.1672751670158,9766.0142927989236,2905.6038146822511,5207.2971193272924,4774.5526091799884,7765.3021488183431,2650.8932185359217,14443.73633010163,2738.5246492023134,5192.0717548689308,484.26230909248625
400,15.960000000000001,4367.6053310219186,8869.986745207827,9767.146681531749,2897.6845048368705,5213.3563699643491,4783.2694040949882,7761.145572975699,2643.7211979472013,14447.44451415006,2738.8447945548842,5195.4639032535151,481.51746643302795
401,16,4365.7939742294648,8868.9653219406719,9766.667211326192,2893.0781955534403,5217.7756464019758,4789.9317643770437,7763.2993662833769,2642.2610273437012,14446.470872818267,2738.4081567062485,5199.7568998642982,479.11249821844649
402,16.039999999999999,4340.8515309607528,8914.11404250126,9767.9402128759684,2886.1238837104302,5225.6429532862603,4802.9088786365874,7760.0933683808489,2641.8610510769431,14445.603336635395,2738.1577448340322,5211.9355324318904,470.28748863092369
403,16.080000000000002,4327.7516865479911,8925.8514666587689,9767.2234316515078,2878.5666953865766,5245.3080818347617,4826.2521490336858,7757.4582296336084,2638.3778142026476,14451.095162874613,2737.1924869770673,5216.8929568839567,463.81026345802093
404,16.120000000000001,4315.5161035645924,8937.9399845206372,9768.3444790112317,2880.2021458495765,5253.1239251954366,4832.5748738089296,7755.410150947916,2636.3784876005693,14449.146007275118,2736.5635620842604,5222.6858966216814,461.93103814713868
405,16.16,4327.5842196651183,8925.6674060795758,9767.2738884142473,2869.3260575196009,5262.0941796266325,4843.6585013849344,7755.8273960380466,2636.795420230229,14447.904639574996,2736.2027181479061,5232.8919072656208,451.48034523332171
406,16.199999999999999,4327.6731142917979,8925.3900523675638,9766.2959731861483,2866.3126990860146,5268.8051964535371,4845.5303033733253,7755.6420302258393,2634.6162327216271,14452.73606163944,2734.2447811505263,5236.841842785554,448.00489889614255
407,16.240000000000002,4316.2434305807401,8937.2349628941756,9765.8992235788937,2857.2832051628629,5276.6293072698109,4851.1560763190028,7754.9882802504671,2635.3401730783526,14455.262045587875,2734.0545628108266,5244.6599997836338,441.04292784404242
408,16.280000000000001,4306.9769058003185,8940.9644448743129,9763.2820998916577,2853.7577182776877,5301.6605030635474,4864.3881334534253,7753.1766331627459,2630.9877302327595,14463.202811446361,2732.4062617967475,5266.607352519417,430.46098843387881
409,16.32,4302.4192052454919,8945.338012451517,9761.0465345361481,2853.162450979753,5314.8726455966198,4867.5165595093295,7752.9380598438911,2631.5262779062623,14466.177708812029,2732.5123858942879,5274.0049956621579,424.75347445289663
410,16.359999999999999,4274.7396565853087,8958.6793124411543,9761.7386440531591,2849.1308228784101,5322.3494506404613,4870.2993952146981,7753.1304516186574,2631.3515503057442,14465.524190578164,2731.5182819731426,5284.9931865333219,419.73018033655899
411,16.399999999999999,4284.2584873960732,8947.1329420110869,9760.6452638696428,2844.8765840156029,5332.9503797643647,4873.0096550346707,7745.2895532909733,2611.8721882244881,14471.771918328557,2731.5767293221834,5288.8373562374691,416.67870392507029
412,16.440000000000001,4269.6326443294211,8959.3360704299848,9758.2424868447324,2836.5477438176677,5362.124013585807,4874.6736984148929,7746.526395790278,2623.7993435557682,14472.297492319738,2730.6300506460611,5301.2822404748576,411.59301333467738
413,16.48,4262.9972837504101,8960.6744690976284,9758.5942389157626,2832.8456650476701,5380.3785057228924,4870.4409059070376,7746.1099315896199,2623.3370145127801,14475.813410463872,2731.5821651840297,5308.3017581160047,409.28379514060543
414,16.52,4255.8541720423027,8960.4699052258711,9758.6433576597246,2830.7254551188271,5385.8018683452538,4867.0979890944063,7745.3935906711886,2622.5386928251737,14479.102305849096,2729.6758741634558,5325.9531337504322,405.38713653909326
415,16.559999999999999,4248.2471887371312,8957.8447983288697,9757.4750115669831,2826.6868097342021,5409.9481323119353,4854.1417234578539,7743.6168206375432,2620.3560853561758,14476.556841792424,2729.7203020800371,5330.9403854049615,403.84513768421857
416,16.600000000000001,4238.2473324674811,8956.9277938617452,9756.8254562757593,2815.2632886551482,5414.4507840196766,4850.149605180176,7743.5933392576671,2620.0035184532144,14478.333802644353,2728.1397816973977,5339.9233508003736,403.53551256591709
417,16.640000000000001,4226.813765647089,8948.5293414656153,9756.0019884002413,2806.3255269227257,5441.2702770840424,4816.6866606498579,7742.9335331974617,2618.8136585653183,14479.528834813123,2728.8712667296413,5354.1245286148187,404.06038615034959
418,16.68,4226.548667785597,8949.3050124241636,9754.5168646272905,2816.6782962253246,5446.6806717390655,4809.8919949201181,7740.5648932356471,2614.3177658715986,14485.113128202236,2726.1961644586827,5376.6486620617752,406.51610276365136
419,16.719999999999999,4210.7826583640899,8944.5077217882408,9753.8004390904625,2801.1459278697566,5444.0805646271419,4805.8292693061112,7740.9069640094085,2615.2758825609144,14489.015594381681,2726.6183061413103,5373.3601637244774,406.63855742846863
420,16.760000000000002,4210.786107543704,8944.4994403107976,9752.2660197229252,2811.6755285278859,5444.8506895505334,4804.0123171198129,7743.0178176181698,2615.5401682795182,14488.376006852428,2725.5200597316061,5391.2007721724622,412.03399336143957
421,16.800000000000001,4210.8104145857878,8944.441982091168,9750.2708920456171,2810.1700880330845,5454.9449607488095,4790.8646371387458,7747.0093216131381,2607.1871403828372,14492.877534147317,2726.4495078354175,5391.2765387258332,413.14661651827009
422,16.84,4166.3211215048887,8922.5672075638395,9749.2187552440337,2811.3703016620802,5455.0389465090711,4781.863640614386,7736.4200898203253,2607.3211211857451,14498.939327536033,2725.0216385158537,5408.31587480489,420.08315179171768
423,16.879999999999999,4167.7449944142609,8921.7800134950849,9749.264643534967,2801.1430086437813,5461.3387496942469,4771.6220415271955,7738.4251601662172,2609.6660689123237,14505.881751140276,2725.9899605651008,5410.080673876475,422.89432472578119
