"Worm Data","Position (um) of Centroid"
"Sequence","VID00194.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y"
1,0,12743.719687185227,5840.9742195171975,7484.4052356343554,4712.9662386813834
2,0.040000000000000001,12744.058209744313,5830.9838633162453,7481.3722259214128,4711.9733120060528
3,0.080000000000000002,12744.611166488876,5828.7229804360495,7468.5839077077817,4710.4651479975946
4,0.12,12748.082258369333,5818.6225381628456,7469.0740763937702,4709.5238881447858
5,0.16,12750.248737114043,5817.2788914451176,7460.9826000217163,4707.9806955144259
6,0.20000000000000001,12753.20683838343,5808.5846122881539,7443.3953798938946,4707.9022917156763
7,0.23999999999999999,12754.362665165152,5812.4313946131515,7442.0683679199565,4708.413093190331
8,0.28000000000000003,12753.673857234186,5800.3148752571697,7426.5855536603576,4710.8468716614816
9,0.32000000000000001,12753.814432035488,5795.0437854840011,7425.3341204742001,4711.9517824069808
10,0.35999999999999999,12755.146603089248,5794.6349624493632,7412.7399520653526,4713.9086107790163
11,0.40000000000000002,12753.227594754515,5791.5027612459489,7410.7510844150274,4713.5179983591179
12,0.44,12756.373369428087,5783.7284083737022,7395.0900720953559,4722.0589602661876
13,0.47999999999999998,12756.180985002205,5782.3420853114949,7398.5962446973563,4720.772011226175
14,0.52000000000000002,12754.808927891241,5781.5967618316354,7403.7844352930051,4720.9552508773431
15,0.56000000000000005,12753.039268723782,5766.2080943648971,7378.9347560374681,4731.0004117187218
16,0.59999999999999998,12741.611345992002,5728.7084836763788,7376.3529068858679,4733.3461106893146
17,0.64000000000000001,12738.855707880244,5721.5603767054254,7357.1461713345598,4747.6194107522588
18,0.68000000000000005,12735.801687437171,5712.0922008340322,7350.4645521448592,4752.4794816713074
19,0.71999999999999997,12732.460521876183,5707.3040159888396,7343.960864844943,4758.9276590183927
20,0.76000000000000001,12729.909779011552,5705.4962166952537,7341.2496220859666,4761.4835218210055
21,0.80000000000000004,12724.619192033195,5696.6134732929613,7334.6474446289831,4767.2276885213514
22,0.83999999999999997,12718.3574909586,5685.8398313443349,7329.4288432537669,4772.6178153093861
23,0.88,12718.334235964567,5687.4587080724923,7326.4146133684981,4775.8965874385131
24,0.92000000000000004,12714.015202730523,5682.004600022593,7324.6273267408214,4778.4095309018066
25,0.95999999999999996,12715.018960694417,5683.4672108547629,7317.3430950092616,4784.6264938946906
26,1,12710.454812528127,5679.6588145842716,7314.5399118758141,4787.970786312193
27,1.04,12703.45243462874,5671.7846650639385,7306.3686992641915,4799.6424063585628
28,1.0800000000000001,12703.101608038751,5671.7446785525535,7298.489370841583,4806.7976078229967
29,1.1200000000000001,12706.011833708601,5675.2399281837806,7297.9517666113979,4808.0544453468729
30,1.1599999999999999,12701.6701099949,5670.9221387910029,7296.2480505699641,4811.0567846159101
31,1.2,12689.290569348643,5663.5232126099245,7280.1725764127677,4824.6729168585998
32,1.24,12687.727687427121,5660.772332261472,7284.21616792639,4823.6557107769386
33,1.28,12683.227101409044,5658.4421306674258,7274.4003345091205,4830.3092649553464
34,1.3200000000000001,12680.055421027166,5657.3412483615957,7267.9559827624071,4834.7978191036
35,1.3600000000000001,12677.972693746859,5656.8111392280207,7265.2554911903144,4836.6283168315504
36,1.4000000000000001,12670.229355759631,5656.1139237545603,7258.4523175436098,4843.4088065301776
37,1.4399999999999999,12668.097986716179,5654.1612899796482,7250.8661068377687,4845.8476873448708
38,1.48,12659.866269560913,5650.019253030584,7248.2089962745804,4847.5566920120909
39,1.52,12653.233248604647,5647.7135989104891,7241.5433465574743,4850.3662348637408
40,1.5600000000000001,12648.854646911326,5645.967621123239,7235.0699262776434,4853.453614850564
41,1.6000000000000001,12628.383860509388,5640.2550180563221,7221.1897485066947,4858.7403824321
42,1.6400000000000001,12620.512788223281,5639.7538955985883,7215.4345833328935,4858.8604585580906
43,1.6799999999999999,12610.933422186939,5636.0808873561382,7213.182642563218,4859.8009854225011
44,1.72,12605.21931391342,5634.8389686042447,7208.2817925868003,4860.3574668053534
45,1.76,12601.791109195436,5633.4165739120463,7207.1850942512565,4860.7670391511292
46,1.8,12587.690064862634,5628.8385816620548,7193.5830564493208,4862.9147234281672
47,1.8400000000000001,12587.461819951704,5629.6942976969203,7188.7207034721114,4861.1591610165033
48,1.8800000000000001,12584.180531478516,5628.7951482003618,7182.4595577138798,4860.5895089688165
49,1.9199999999999999,12581.5424525201,5628.4255750366328,7180.1746597082229,4859.5957956304437
50,1.96,12566.108478665001,5621.0274761681731,7163.5646517843734,4858.2546766431733
51,2,12565.248397939986,5620.9405562586244,7163.8480913745707,4857.8779819521515
52,2.04,12561.829098569622,5619.1994968514591,7154.7599085219845,4857.4354118581305
53,2.0800000000000001,12554.073869123966,5614.6868033428818,7150.8704783568901,4853.8109818220919
54,2.1200000000000001,12553.382601728656,5613.5325538674633,7145.5784125420287,4851.3248012731192
55,2.1600000000000001,12551.202714458504,5610.5853836335209,7136.4139580273613,4849.4425957836074
56,2.2000000000000002,12551.891910378858,5611.5145803349724,7132.8644232974493,4847.2928894773122
57,2.2400000000000002,12549.683302613204,5609.7576194265457,7126.2570483336012,4842.0335456266976
58,2.2800000000000002,12544.755820946506,5605.9779760302354,7118.6533942506567,4837.7149387046193
59,2.3199999999999998,12547.214545880335,5607.2362064601421,7114.0327836590059,4835.2777214132448
60,2.3599999999999999,12555.703981356379,5611.9455506396498,7101.8602300015782,4827.2713602419926
61,2.3999999999999999,12556.13794781115,5611.7799060345542,7085.9158603291835,4819.2053754627141
62,2.4399999999999999,12560.648359397608,5613.6636936412488,7081.3504214819077,4815.3879587776773
63,2.48,12561.743238263831,5613.8589953281453,7074.5499811381269,4811.4139091847774
64,2.52,12564.80554639098,5614.4679587114879,7070.3398399038342,4809.6236625852571
65,2.5600000000000001,12565.345324165466,5615.3901041674171,7062.1298399232164,4802.8160128933096
66,2.6000000000000001,12569.63870294516,5618.1693045813972,7054.5632982256375,4799.0578579446337
67,2.6400000000000001,12564.744805898288,5614.7199034855967,7048.5137440892913,4796.5953406601793
68,2.6800000000000002,12571.169280292923,5616.8816891316765,7041.5110240647755,4792.4521208656488
69,2.7200000000000002,12561.928748176273,5612.8911764492532,7029.995056400865,4789.3482627368649
70,2.7600000000000002,12555.895602024568,5609.2406036944412,7023.7650824281882,4787.0846984458976
71,2.8000000000000003,12558.799355581761,5609.1404412192578,7020.1149242118872,4786.2288034949415
72,2.8399999999999999,12556.296135187471,5604.1696904539403,7000.491053628738,4781.6853877119402
73,2.8799999999999999,12557.497618518843,5605.1908527189416,6996.6493420202742,4780.7998973044405
74,2.9199999999999999,12568.138698483515,5607.0533402761212,6996.940691238683,4777.6726639909111
75,2.96,12568.586889788414,5606.7149060136899,6981.1213993965885,4781.3639910331112
76,3,12573.875772464849,5607.6649199842122,6977.7656073406151,4781.1425913282546
77,3.04,12582.013894061814,5609.9811535846102,6965.5565609020432,4781.5922526230843
78,3.0800000000000001,12586.872717255354,5609.710840297299,6963.2656945709223,4783.0946533239903
79,3.1200000000000001,12604.521410905765,5612.7766968061796,6952.7157562278726,4785.3713600459496
80,3.1600000000000001,12608.644353549589,5611.2516959177219,6948.2073528268502,4786.4382925442405
81,3.2000000000000002,12615.046000201135,5611.3322091131022,6947.7167860845375,4784.7781162859965
82,3.2400000000000002,12623.041289101788,5611.7420231553415,6938.4708870932654,4790.42935861355
83,3.2800000000000002,12638.678624786187,5614.6796845985855,6930.8091452581475,4796.1059635807733
84,3.3200000000000003,12637.907104126494,5612.827280091461,6927.767579857179,4797.7657632995442
85,3.3599999999999999,12639.164543156943,5610.2183239755504,6926.4422650706429,4798.9271101579252
86,3.3999999999999999,12644.748903365124,5611.688703552385,6923.9151890208386,4799.761070882867
87,3.4399999999999999,12650.335947204789,5613.2539136421647,6910.917703322024,4806.1836525980925
88,3.48,12654.218450060056,5612.7154282247866,6899.2373209787138,4814.2852876732786
89,3.52,12654.525233439294,5611.3366435069556,6886.8777554326743,4821.7568562073429
90,3.5600000000000001,12663.937225815225,5616.855622914989,6885.5416359402452,4822.9439969416408
91,3.6000000000000001,12665.437601440499,5617.3585620362574,6880.5606053938545,4826.199316288521
92,3.6400000000000001,12665.155567954622,5616.7213860819929,6871.1981086619289,4832.646236724032
93,3.6800000000000002,12690.871794633549,5641.3707937495965,6872.2137402134595,4834.784995674353
94,3.7200000000000002,12691.470731180178,5641.1241826775959,6869.8591767353028,4837.53939667139
95,3.7600000000000002,12700.626615774974,5656.8318787075705,6867.1198949730906,4838.7608246306436
96,3.8000000000000003,12704.760730998123,5663.5578033787688,6865.5648663795519,4839.6379564665485
97,3.8399999999999999,12711.177535519389,5677.9373049005617,6862.3636584245942,4842.0556073928647
98,3.8799999999999999,12715.692909671068,5715.3464995897439,6856.7202667869196,4846.4645631792828
99,3.9199999999999999,12715.352477950824,5717.8158413505616,6855.6585942257771,4848.4364698158615
100,3.96,12715.811862375256,5734.1846777698547,6840.993110439751,4854.9899715727715
101,4,12716.340443812895,5738.2690187686449,6838.3849273254846,4856.3612341047319
102,4.04,12716.759470651959,5753.2711111644157,6831.9980857297078,4859.2607580242693
103,4.0800000000000001,12713.648136226728,5755.9209958705114,6828.4844040267308,4861.5379975339974
104,4.1200000000000001,12711.9379038472,5755.9868799331352,6817.6186955277772,4863.1041569147874
105,4.1600000000000001,12712.190722191957,5760.8917046009465,6813.7126144530594,4864.2711883445054
106,4.2000000000000002,12711.639163989214,5765.3220681423936,6805.7359563718037,4864.8111530440256
107,4.2400000000000002,12710.588620245571,5777.5213289540006,6784.2766807284652,4864.8282187483228
108,4.2800000000000002,12706.43777642024,5781.1968437507376,6779.2285711495242,4863.6152150684375
109,4.3200000000000003,12703.70401455289,5779.6588479053744,6772.6828290230596,4861.6817832432316
110,4.3600000000000003,12704.729743344658,5787.6699509124683,6761.8817278851093,4857.9112079354582
111,4.4000000000000004,12702.951680842712,5791.9197315328447,6756.3439239608397,4857.1900405515398
112,4.4400000000000004,12700.943214802641,5804.9767090964133,6744.9859757678296,4852.6418800958463
113,4.4800000000000004,12699.684705180363,5809.6428770362008,6740.7746884082635,4850.1163928737506
114,4.5200000000000005,12699.027038716236,5815.5256150702289,6733.2811619649756,4847.346241956463
115,4.5600000000000005,12698.719549427971,5825.6649513870516,6727.2882311183212,4844.3367388732258
116,4.6000000000000005,12699.524223624609,5836.9334720756278,6724.6377585310656,4841.5693287885206
117,4.6399999999999997,12698.973921840063,5854.2820491131979,6718.977767620474,4836.6818822326959
118,4.6799999999999997,12700.470192238539,5865.0014962782516,6715.857684512257,4833.8581174561868
119,4.7199999999999998,12699.767541383628,5872.5181780055418,6707.5122238705171,4828.7170351460545
120,4.7599999999999998,12701.595518234904,5884.2493892137572,6703.597477992229,4825.1159228972856
121,4.7999999999999998,12703.484042070366,5894.7066739228885,6695.8046402025684,4815.624731795564
122,4.8399999999999999,12708.654290471988,5909.0763003291804,6691.7483598682675,4813.3533910027418
123,4.8799999999999999,12712.525776300479,5922.0991098545728,6688.5198809113299,4810.2608101974074
124,4.9199999999999999,12715.746407629133,5926.2348270580742,6681.1316510701063,4803.055178121479
125,4.96,12727.504041946044,5939.1377295387201,6680.4330944770854,4802.2316410400008
126,5,12761.897657304597,5966.5757046558729,6674.3287519814221,4795.4498637814222
127,5.04,12769.016221806847,5968.6086738966987,6670.4122649529709,4790.7940860867393
128,5.0800000000000001,12780.624576514421,5971.8492375473706,6665.0056798416945,4784.2129539569232
129,5.1200000000000001,12789.92082354505,5974.9585752480743,6658.2970431606045,4777.0808479669995
130,5.1600000000000001,12802.550781921696,5978.1747276726401,6656.3263875772436,4774.8466762676089
131,5.2000000000000002,12811.47348455575,5976.8636152377503,6647.6660248402504,4764.302449293662
132,5.2400000000000002,12814.798321838663,5977.8035793161225,6645.9007112157651,4761.8759844551441
133,5.2800000000000002,12819.746570141364,5978.1565606571403,6642.8657633751363,4759.0536859546683
134,5.3200000000000003,12827.054500351172,5979.3549125437921,6638.6041311529207,4754.7625350467852
135,5.3600000000000003,12846.032110718561,5981.2766604111384,6627.1114270035696,4745.7276557008927
136,5.4000000000000004,12845.169929707392,5980.3525237601089,6614.6575311643091,4736.6656703773278
137,5.4400000000000004,12857.049770405532,5981.3755314491345,6612.1976044326912,4733.9238297891307
138,5.4800000000000004,12869.852979854295,5983.6495389152215,6607.1781396796032,4732.1834214464179
139,5.5200000000000005,12874.212919150366,5982.2536817769405,6601.9554674716655,4730.0071525607436
140,5.5600000000000005,12884.308590259616,5984.7566148347378,6590.8697513372854,4723.3994380504046
141,5.6000000000000005,12894.361337404698,5987.1623912634768,6588.3765657629147,4724.0854039139958
142,5.6399999999999997,12908.56918126418,5991.9630142933838,6577.3013295127075,4720.2518775904273
143,5.6799999999999997,12921.933925601594,5995.5248655891619,6568.6541577356102,4718.4535674128756
