"Worm Data","Position (um) of Centroid"
"Sequence","VID00188.AVI"

,,"Track"
"Frame","Time","1 x","1 y"
1,0,8983.1820158520659,5655.5530185163952
2,0.040000000000000001,8986.37703471653,5661.6669232059994
3,0.080000000000000002,8989.3114393033047,5670.2080427802784
4,0.12,8997.8081125547778,5695.0709542313461
5,0.16,8995.9623217456137,5690.3309552756082
6,0.20000000000000001,8997.9894366036533,5694.7667521943822
7,0.23999999999999999,9002.4969176388677,5711.9263783810293
8,0.28000000000000003,9001.260368913694,5708.9200292624155
9,0.32000000000000001,9004.1430200565064,5734.7189880533388
10,0.35999999999999999,9004.4779182870479,5736.3151872190556
11,0.40000000000000002,9003.0900987566674,5747.2027110162708
12,0.44,9002.0338867932096,5749.9457501122179
13,0.47999999999999998,8997.3249929964986,5764.5331328177235
14,0.52000000000000002,8994.4907534347622,5772.9127088396226
15,0.56000000000000005,8990.1152710770548,5781.4908865931047
16,0.59999999999999998,8985.944820267352,5787.8793397013242
17,0.64000000000000001,8982.4953136304593,5794.4802177781467
18,0.68000000000000005,8974.8478111003296,5811.0332353322538
19,0.71999999999999997,8971.8319639886085,5813.806969663864
20,0.76000000000000001,8973.4611774108998,5805.2035442062161
21,0.80000000000000004,8961.6641811480804,5825.1394823945038
22,0.83999999999999997,8963.5271423980612,5820.316897100347
23,0.88,8955.345464229018,5827.5125621669849
24,0.92000000000000004,8951.8883851832543,5830.1678724691919
25,0.95999999999999996,8946.65910782641,5834.885204156948
26,1,8932.2868146012297,5855.763481461564
27,1.04,8929.0297953756235,5858.7085976029821
28,1.0800000000000001,8926.3220830323171,5856.1358193365468
29,1.1200000000000001,8911.3334770560487,5879.0086418480469
30,1.1599999999999999,8910.4486060247691,5879.9149843026225
31,1.2,8901.5331735246546,5889.7464258871805
32,1.24,8893.4981166114248,5903.0492346882866
33,1.28,8891.8648778921906,5904.8392160464973
34,1.3200000000000001,8889.0981270193352,5911.8264146013207
35,1.3600000000000001,8889.3441713322263,5909.5200056362255
36,1.4000000000000001,8887.7950463653488,5916.7399889779845
37,1.4399999999999999,8885.2561368313927,5923.2708558397571
38,1.48,8883.6299452669627,5928.2991822548374
39,1.52,8882.9823261310357,5933.1966191520796
40,1.5600000000000001,8881.8447563496047,5941.7206168505863
41,1.6000000000000001,8883.0943624472202,5933.0468644119046
42,1.6400000000000001,8880.8395967375054,5960.6581040620295
43,1.6799999999999999,8881.2010726331337,5964.9075575193792
44,1.72,8881.848551518844,5972.3166628621402
45,1.76,8883.7447088465833,5981.8252498919264
46,1.8,8883.5563458709712,5983.2031055179168
47,1.8400000000000001,8886.1081261863583,5995.2016274998041
48,1.8800000000000001,8887.2288445878785,5997.2385847871665
49,1.9199999999999999,8889.3607484594086,6003.8580931319002
50,1.96,8891.2942972012206,6010.8380070812636
51,2,8889.6166287727592,6004.5697207884305
52,2.04,8897.5210442674252,6022.4226422061456
53,2.0800000000000001,8900.08751236643,6025.6990280113587
54,2.1200000000000001,8903.592765965881,6032.146263337323
55,2.1600000000000001,8908.3747832273912,6038.2034819792734
56,2.2000000000000002,8915.1721888588745,6045.955240811938
57,2.2400000000000002,8918.002157301944,6049.1136361560775
58,2.2800000000000002,8921.9264311040879,6055.4018497843608
59,2.3199999999999998,8925.6383251144234,6058.5761463440213
60,2.3599999999999999,8923.2215079012894,6050.1657789044639
61,2.3999999999999999,8930.3866097708851,6060.1054821636581
62,2.4399999999999999,8941.8952456815623,6076.2371783188555
63,2.48,8939.1645125141149,6071.3110592138519
64,2.52,8946.0780140103325,6075.5086822593594
65,2.5600000000000001,8954.1794811052459,6085.6864620759807
66,2.6000000000000001,8957.7805041063548,6089.9994471239788
67,2.6400000000000001,8966.3024931026393,6105.6771697338118
68,2.6800000000000002,8969.4673268671559,6110.3536890612595
69,2.7200000000000002,8970.5825417322249,6115.9260497809864
70,2.7600000000000002,8977.6367420555707,6130.0900823202919
71,2.8000000000000003,8980.769723717558,6144.4734129633271
72,2.8399999999999999,8982.1933220698302,6151.8081104137182
73,2.8799999999999999,8982.8029623804596,6154.9822433862937
74,2.9199999999999999,8983.1777739274839,6164.9882034555249
75,2.96,8984.8177826877454,6178.0200777992995
76,3,8982.4182835868578,6169.1445951207224
77,3.04,8980.5965917060585,6173.0025188472118
78,3.0800000000000001,8977.4585589396338,6194.9162673947494
79,3.1200000000000001,8978.4423848313218,6198.0992578774722
80,3.1600000000000001,8971.5638835304781,6209.8366463166067
81,3.2000000000000002,8970.8147955646855,6215.761246845841
82,3.2400000000000002,8968.1485500392755,6222.2167329281438
83,3.2800000000000002,8969.8284534920003,6213.6084880778999
84,3.3200000000000003,8963.5751111436002,6227.1001200227493
85,3.3599999999999999,8960.5291761956069,6231.0732138230196
86,3.3999999999999999,8955.6786601608492,6237.147063966162
87,3.4399999999999999,8953.5424915040185,6243.9778391721566
88,3.48,8949.2346449094184,6248.0909908958429
89,3.52,8935.2334815959366,6270.80021385291
90,3.5600000000000001,8930.7637720354815,6276.2776691174286
91,3.6000000000000001,8925.7953077764341,6284.6737848017365
92,3.6400000000000001,8922.4184745429102,6288.844813628687
93,3.6800000000000002,8921.9280929473916,6288.6673226390149
94,3.7200000000000002,8913.9019979584864,6299.5272977227469
95,3.7600000000000002,8910.846807372689,6305.1266093881823
96,3.8000000000000003,8908.5289250497626,6312.7009351618526
97,3.8399999999999999,8905.4735879862255,6319.8094256071918
98,3.8799999999999999,8903.5199029588894,6323.8415618738045
99,3.9199999999999999,8901.2011623163526,6333.0199092960738
100,3.96,8900.3136649065073,6342.9102793470156
101,4,8899.97943992197,6348.1818354584175
102,4.04,8899.7978966413502,6348.7677336216366
103,4.0800000000000001,8900.2778427803205,6366.294377124972
104,4.1200000000000001,8901.3235120280715,6374.5943478554473
105,4.1600000000000001,8901.7321106986492,6379.4077933663502
106,4.2000000000000002,8902.0079656921262,6381.2020900457301
107,4.2400000000000002,8902.8983327485221,6383.4639634190289
108,4.2800000000000002,8902.2623367673423,6384.1259900069399
109,4.3200000000000003,8908.2149581882913,6403.1170633916063
110,4.3600000000000003,8911.722159059791,6410.7039876469917
111,4.4000000000000004,8907.8452205730828,6401.1306724694896
112,4.4400000000000004,8917.4029927203883,6422.1622505838259
113,4.4800000000000004,8923.5781750398273,6431.305829084773
114,4.5200000000000005,8927.6533570448737,6438.2529842177128
115,4.5600000000000005,8922.8909935345073,6428.962931164263
116,4.6000000000000005,8927.2078831595991,6436.1357914686796
117,4.6399999999999997,8929.2694132692268,6438.3440707491236
118,4.6799999999999997,8949.678697573514,6464.7173972629225
119,4.7199999999999998,8951.9290056158952,6465.5219998675057
120,4.7599999999999998,8952.4975318115012,6465.0407154119248
121,4.7999999999999998,8954.9545880141668,6467.4169670773081
122,4.8399999999999999,8963.6921744846386,6475.6275861221502
123,4.8799999999999999,8959.692176978564,6467.8857805488851
124,4.9199999999999999,8964.3012560284133,6471.9094063441544
125,4.96,8971.1562170432571,6478.6967981629932
126,5,8975.8217771960644,6483.7052736990699
127,5.04,8985.393076579483,6490.5013770645119
128,5.0800000000000001,8997.6790772543936,6507.0793401829196
129,5.1200000000000001,8994.4604760230632,6498.2630254229925
130,5.1600000000000001,9005.6947251634629,6514.9796907105347
131,5.2000000000000002,9002.958729218215,6507.9403585131877
132,5.2400000000000002,9018.8698628379498,6535.7909552324791
133,5.2800000000000002,9019.6743933894595,6539.6867071407141
134,5.3200000000000003,9021.8395329561972,6545.350360483194
135,5.3600000000000003,9023.0312016788521,6549.99443920464
136,5.4000000000000004,9025.1142631400435,6555.0525419943615
137,5.4400000000000004,9028.4951145202285,6567.2752158388648
138,5.4800000000000004,9029.8364897052361,6578.5067507044987
139,5.5200000000000005,9030.9573192838016,6583.7085516457646
140,5.5600000000000005,9030.6673140957246,6584.2085789733192
141,5.6000000000000005,9028.7723494859711,6578.2704391049392
142,5.6399999999999997,9030.0186849420843,6590.8538940615636
143,5.6799999999999997,9029.5861262032449,6594.0180569978047
