"Worm Data","Position (um) of Centroid"
"Sequence","VID00072.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y"
27,1.04,4027.6747176380945,8909.2364951218206,13646.740827697169,8175.7418279937665,9417.0941825744867,5379.4684943206275,7383.4302117150582,3223.0509171524773
28,1.0800000000000001,4034.9972793638744,8898.6150111177831,13646.359483965673,8183.0388607924287,9416.9520977997854,5380.1268420716533,7378.9661673050623,3225.0081157562763
29,1.1200000000000001,4049.8858569648187,8879.2002599881089,13646.155749942356,8189.9246978604979,9413.8930399871642,5378.5420099529401,7370.6812828698394,3227.0620751099223
30,1.1599999999999999,4052.9837094515906,8872.8528500698867,13645.500152179053,8193.7657349535748,9410.7194429757346,5377.1480297071703,7360.3059923672417,3233.5019389067274
31,1.2,4057.075196919041,8860.955201143428,13645.963208290235,8198.7602446731671,9404.6755490483865,5375.5953876333278,7360.2266671499165,3233.2821721423907
32,1.24,4058.0878424124417,8855.3249056600762,13645.661500169414,8211.0463309517527,9403.1933934554509,5375.1971770393329,7343.8010206033305,3235.5012510966326
33,1.28,4059.4952956418178,8851.0008082969362,13645.34537872757,8203.4603459067403,9395.4493004496053,5370.3692878475103,7347.0505092747253,3237.5089179738043
34,1.3200000000000001,4062.9141446509857,8827.3914875081864,13647.233125134482,8233.9137493482085,9395.4582107365441,5369.8367553893086,7341.8113821621346,3237.1303447073233
35,1.3600000000000001,4061.0937354645098,8827.6061524443812,13645.165259482195,8237.594340687403,9397.7952045722504,5370.4472450051016,7335.1438923986971,3238.8443212374723
36,1.4000000000000001,4062.5291495735351,8828.4884561490617,13645.589075660526,8232.5202840005422,9393.5125825012383,5368.6010141103452,7332.653888915459,3238.810499802803
37,1.4399999999999999,4062.8180461041597,8806.6514044588639,13648.112047540593,8247.6608501564297,9388.4799087972424,5367.6613570630343,7338.7599781438075,3237.1015161795904
38,1.48,4059.7420667174911,8797.1040426600775,13648.037655422077,8249.026383364504,9383.6816983226599,5366.4551890001367,7337.7683929141249,3235.7669983086262
39,1.52,4060.6284638073626,8793.7899864809515,13652.400939503465,8266.7086360082449,9387.4708157886089,5367.3230419355132,7337.3607072840759,3235.9402081740254
40,1.5600000000000001,4056.8489521477036,8786.2460922165956,13652.65730285483,8263.8264225004896,9374.0459748825997,5362.3638147355696,7335.426089936158,3236.8682821344355
41,1.6000000000000001,4053.6771468798079,8780.9174960095515,13653.917759374059,8269.0565515075159,9369.6865927753897,5361.0467961144514,7319.2323634203058,3238.0582973020591
42,1.6400000000000001,4050.9318669994068,8773.3176110165005,13656.703099473249,8276.7372410895587,9366.3113687419936,5360.7988210454359,7327.2134842233854,3239.6763865298581
43,1.6799999999999999,4045.0948201061415,8763.3576201424985,13654.77928083613,8274.2123284178724,9359.9836673818972,5358.4890206986211,7315.7456485244429,3241.5225230046763
44,1.72,4040.8301219900441,8755.9209426474335,13655.569288548804,8275.632127526158,9352.9803601127023,5358.0446180432045,7321.5311734077377,3239.0308339229414
45,1.76,4031.8442913714221,8743.7303079778976,13668.214692497051,8296.9891257361032,9345.8655076936138,5356.2128343034719,7320.5687085248801,3239.1034765163567
46,1.8,4024.9244758199061,8737.01203745165,13662.614130775604,8286.932802311705,9344.8728788191638,5355.5561288717736,7316.6470386011233,3241.4515551452887
47,1.8400000000000001,4014.5792722980764,8725.7502294215155,13671.988047761437,8300.9480135545218,9331.0197757110545,5353.0951567088932,7309.6713270848522,3238.773508967276
48,1.8800000000000001,4012.7229782621498,8722.9248524336999,13674.386898439034,8304.0897714691237,9329.2280133936456,5353.73888547757,7306.5611218575168,3238.9439862134695
49,1.9199999999999999,4007.776690572241,8717.970366172256,13680.745111405828,8310.6258693358541,9321.7704675357782,5354.077265777024,7308.7245615068168,3237.670052382472
50,1.96,4007.4191704652321,8717.6734027862949,13686.587588698521,8316.7697461281023,9316.312342261348,5355.0290184776622,7321.6424863830098,3238.1809616185074
51,2,4008.1890462941597,8719.2331929026604,13687.06082905788,8316.0199383355357,9311.3142830207689,5354.7367170235475,7308.6244669427751,3238.0015953562297
52,2.04,4004.9415350926151,8714.798226034578,13680.795180419102,8311.8514151559793,9309.4096731332429,5355.0112097940601,7321.1089726947675,3237.1390395816197
53,2.0800000000000001,4006.0014041626519,8715.1433489956871,13690.039392821471,8318.9510841761021,9302.2573579641903,5355.3984318856928,7314.1009617148793,3232.4742505061913
54,2.1200000000000001,4002.8827003883398,8711.8611101055321,13705.895241924265,8335.0933585120165,9297.468807267478,5357.2716398110297,7312.8561080799209,3231.2492546610138
55,2.1600000000000001,4001.1585226647617,8709.0186030122932,13697.862107119996,8327.9201759033986,9282.1376426352836,5363.0506221095384,7311.3592310300037,3232.9847978323933
56,2.2000000000000002,4015.119301785171,8725.3459473723906,13702.457700400322,8332.3467446376617,9277.0466366767323,5365.580539822733,7311.70174595137,3235.081166486113
57,2.2400000000000002,4013.3132244655453,8723.1286597495091,13718.373027030453,8348.5616170292724,9274.128701616055,5367.3415187942974,7312.4419125213763,3233.2468500122523
58,2.2800000000000002,4015.689540169029,8723.9878195170659,13722.925129977035,8346.6970231306877,9269.1381717349668,5368.8403470689,7311.9882902857535,3235.2955743452167
59,2.3199999999999998,4014.9552517076477,8725.1818947396678,13727.586197684399,8352.2305931017981,9262.5147230947896,5373.9804889945763,7310.1334919228157,3233.0552450788673
60,2.3599999999999999,4012.1534812413147,8721.0472998476962,13729.880580680681,8355.7979648901401,9258.4193477982808,5375.6695025585504,7308.7672533712866,3236.783068144613
61,2.3999999999999999,4012.6642380110025,8722.945635142074,13724.284104654549,8348.5129010728815,9238.026808290464,5393.8938948616151,7304.8475944811717,3234.2548271378682
62,2.4399999999999999,4011.3722916126435,8722.0394601733387,13735.058579946788,8359.3868623872077,9212.1236931846397,5421.0200160016348,7290.9957281651295,3232.3874928043369
63,2.48,4023.9426875938607,8737.215556478779,13740.368977411588,8366.3817185383614,9212.7407947383472,5419.1585570168681,7302.7869028482191,3234.8657280242915
64,2.52,4028.0980394856028,8743.570919593094,13744.694048699313,8371.1892094274408,9196.7848444928022,5435.7989674743094,7303.5132417780806,3235.1839805109184
65,2.5600000000000001,4023.8555470421411,8738.8961206797339,13745.75537154519,8373.2702317839176,9197.875854382899,5436.0752456763421,7291.5825076092806,3233.1990498386185
66,2.6000000000000001,4026.3487345852245,8742.3308080064999,13754.86536473605,8386.620489222074,9185.0183837764325,5449.1339266599271,7295.3100692046874,3233.4122689990918
67,2.6400000000000001,4036.7435604827388,8758.0493918483735,13759.197905597372,8396.8414068268412,9177.2646152079305,5459.4693949548682,7298.1898855731652,3233.3930868683392
68,2.6800000000000002,4040.4245242518805,8765.9415179360076,13756.593165063787,8389.7081624423408,9179.6849398291797,5456.4885895745392,7296.3518703388245,3232.8407633663737
69,2.7200000000000002,4043.0746628996553,8773.7643642502881,13761.662927648091,8402.3141628542653,9181.720418268922,5454.2115071219796,7294.8045308725468,3232.0798025170625
70,2.7600000000000002,4043.40882991735,8778.3877162479603,13762.505394374713,8407.0684406003238,9171.3199526686767,5463.0249793059447,7296.0226667272109,3231.5128480466037
71,2.8000000000000003,4045.5278142222346,8787.2933768823859,13762.099134269494,8397.6301660581958,9170.4822704760663,5465.1631621197439,7297.1909384461378,3230.8722378477823
72,2.8399999999999999,4049.1370844798848,8796.3507131015976,13766.486400989961,8420.8160230444955,9167.8740201416986,5466.6608393252291,7300.5812955340216,3231.675419226236
73,2.8799999999999999,4050.5824704681481,8803.0471634413425,13766.040981714859,8430.7851512348443,9160.3017234278959,5472.9385837689297,7303.0067101818804,3238.3343018765945
74,2.9199999999999999,4049.7747085766773,8800.3867620349574,13767.018193036261,8427.1004511909105,9161.2429654410789,5472.5543271511106,7289.1703410198234,3234.4839916509582
75,2.96,4053.4342820096722,8813.4526270705919,13764.401797084962,8447.1584018022368,9159.4173091093398,5473.3163035123689,7291.1865957783111,3231.7381204537724
76,3,4054.5759450721894,8823.95854448516,13764.991380572294,8446.6785610917923,9148.5549259252202,5482.0043794077828,7273.1348982578229,3226.7095337842775
77,3.04,4054.6700230941892,8828.5537774889945,13763.74164813586,8451.2196889854513,9141.0975769848574,5485.7978527711048,7273.1260370973359,3226.5197236874528
78,3.0800000000000001,4055.993762437623,8836.5065778012067,13767.716626332105,8437.6055892882523,9143.5754647763733,5484.1512153623071,7276.9584708775765,3226.4285221916562
79,3.1200000000000001,4055.371873661516,8838.3789162220255,13766.755037331794,8444.0353614380438,9138.5946363430485,5486.980437077531,7278.2715762459702,3223.7098409161554
80,3.1600000000000001,4056.6214281703365,8855.487129662979,13762.044200304737,8463.1658344257576,9132.9849371403325,5489.7349209374934,7277.3514229584498,3224.5478084771676
81,3.2000000000000002,4054.3211947860318,8856.4692047005883,13760.507637565483,8464.2919622792215,9127.3151637913124,5492.6916140104822,7279.8233121412377,3223.8740177717673
82,3.2400000000000002,4051.2930376441332,8873.3155679993506,13764.526664724901,8458.1246478746234,9126.1934614828206,5492.749369315291,7280.2113593966542,3225.8630954315704
83,3.2800000000000002,4045.9624268392913,8889.6086799460609,13761.22991050681,8463.634977657588,9124.0375039555711,5493.516665003961,7281.5314591389842,3226.6085793275288
84,3.3200000000000003,3854.4716700103654,8919.9699094515836,13750.821272460234,8486.4702093157448,9124.7018625372966,5492.7816708253549,7289.04004168957,3227.3422076861034
85,3.3599999999999999,3862.5283257565347,8885.4019967604218,13742.592227572908,8501.474238918925,9125.6279184824707,5492.4739957003922,7285.5689363762976,3224.8927739812698
86,3.3999999999999999,3855.6941680356053,8881.8113519569488,13743.04850034345,8499.2995550523228,9124.0864449055152,5493.6007483546628,7286.2865489421592,3223.3240602636515
87,3.4399999999999999,3877.593774269249,8852.9207742174676,13736.99830674558,8505.5535769159069,9122.4716554494898,5493.5567678268189,7293.9660881837926,3220.9718276151025
88,3.48,3852.9815572427419,8876.5137823655514,13728.054329316799,8517.8436956015539,9125.5992899880839,5492.7715569078546,7289.1576487561015,3216.0064577040484
89,3.52,3851.2123697447296,8875.475719897353,13723.625065755466,8523.1993503098602,9125.5864398465492,5492.6425634799261,7293.9006014503366,3219.4014169852881
90,3.5600000000000001,3841.7327034733335,8889.8503713123446,13717.36871149623,8529.200318940033,9123.5452392405041,5493.4323430961158,7282.7482885163026,3217.7577661751593
91,3.6000000000000001,3838.2088963877936,8907.12333329598,13705.705340631894,8545.9054254384464,9118.0008699098125,5496.0886991489288,7283.3458868714806,3213.6529506073521
92,3.6400000000000001,3848.5150556631843,8939.9400209747273,13703.024386524572,8547.9551983444217,9115.3407200055153,5496.4149955062139,7292.444758761003,3215.0136044172932
93,3.6800000000000002,3848.6679259303237,8939.8508215144284,13695.490100167886,8556.6418886148276,9110.736068721686,5497.8237651428808,7272.7137376217834,3207.1256338067433
94,3.7200000000000002,3848.70598259706,8939.830018292143,13690.244842457849,8562.8658120224754,9104.647866963729,5497.0960871262359,7269.5949288254078,3210.6178157579197
95,3.7600000000000002,3859.2940956949601,8953.4879956403784,13679.811193265075,8578.1753176777966,9101.6014168057809,5496.8745141167792,7259.9642959675029,3206.5601300842063
96,3.8000000000000003,3870.7512400165328,8966.2011466663025,13683.730321581552,8573.7702202564615,9096.1197275942432,5498.1360486794174,7257.9836260655111,3195.3483663443967
97,3.8399999999999999,3870.8226256587545,8966.107586533939,13677.605307691287,8583.7926582339933,9093.0682663759071,5499.3085810541352,7257.946071460342,3195.519470380339
98,3.8799999999999999,3884.5327680240662,8976.3487061632732,13684.978773750421,8568.1572335041383,9090.7088153049808,5498.706553840183,7248.7499076378081,3183.6246726070322
99,3.9199999999999999,3870.8558436947465,8965.1778111280837,13680.061274804122,8577.4227719993105,9085.6218561460701,5498.9330583756564,7261.1164096148614,3192.2472335312932
100,3.96,3885.1895377599244,8974.6120370456374,13674.984801115024,8586.6533100721681,9080.2666796764443,5497.6378417681053,7261.4399469778755,3191.8786569219055
101,4,3871.7509306823567,8964.0128472002179,13672.71338469369,8589.4098560375896,9066.543998197405,5494.1952841713573,7250.3276473473961,3181.937341752302
102,4.04,3859.921533038796,8951.7595497926941,13663.824786409805,8616.8547778603479,9056.584251422757,5492.8138248589084,7249.9228730724899,3182.3922390719363
103,4.0800000000000001,3855.9412022881538,8950.6999895666486,13661.815188105415,8622.4723941711127,9052.4212403411657,5490.3033719368295,7249.8412495798775,3182.4844975039978
104,4.1200000000000001,3869.6936128733746,8961.1158266257535,13660.423600538703,8623.7472827208712,9048.2311062574026,5488.7354982872384,7249.8724623813496,3182.4514855777525
105,4.1600000000000001,3869.7071853430466,8961.098190916322,13661.749078609366,8624.4768739808878,9045.9198538077635,5487.2285012167113,7238.7995976404791,3172.4651295458216
106,4.2000000000000002,4009.7877730743171,8956.9341941953571,13660.081606570802,8630.6672043314011,9042.655101253622,5486.0574237392484,7250.1261364576849,3182.1593277120674
107,4.2400000000000002,4020.7582316870435,8943.8703183940415,13660.658974581729,8632.2978260100354,9041.719495649726,5485.6808538116275,7238.4714484620681,3173.107246155083
108,4.2800000000000002,4012.7279337562577,8953.1797222372916,13658.11912976977,8637.2707100412717,9040.0479561511747,5484.2972992537598,7227.51148646806,3163.0030517023688
109,4.3200000000000003,4023.8552915605019,8940.1783175340097,13661.401657521254,8627.00089373226,9032.3316195732405,5480.157863165673,7241.9719230606024,3169.0292928320041
110,4.3600000000000003,4013.3235200627869,8953.8294830447212,13658.006570992789,8648.0080544887533,9028.8836805786468,5479.1604679892889,7242.2045390663907,3168.7598773357377
111,4.4000000000000004,4013.0990456077552,8953.9617953375018,13656.901857363371,8654.3882134877804,9028.7388142052478,5476.2421795422015,7231.1733109535371,3158.7291807121819
112,4.4400000000000004,3995.4046728690832,8966.5742210025637,13657.363592825543,8654.2899509178478,9029.3984152274334,5476.3958813522468,7233.4351829206062,3155.9073743823774
113,4.4800000000000004,4007.9685599299423,8954.9156224019862,13656.790252430474,8660.9155344676765,9020.9239232788113,5472.6585774184241,7233.5763586412759,3155.7080261849806
114,4.5200000000000005,3997.5609659718539,8962.7757116095254,13656.524115115102,8667.1048555722591,9021.284385026067,5472.9138602518487,7221.6597444288645,3146.7162588251185
115,4.5600000000000005,3985.626843975811,8969.5375225480566,13657.936661820444,8665.3599955010486,9025.0166565815598,5474.6434238326383,7221.766640372678,3146.5544805348418
116,4.6000000000000005,3985.5927004278274,8969.4843724509956,13656.853320464643,8670.93687467575,9004.2104297408569,5460.8532447194502,7220.8961145872581,3148.0292702872621
117,4.6399999999999997,3985.5996936701004,8969.4952110803551,13658.542657254524,8663.7121303600106,9015.1647175844064,5468.3514892354124,7220.9184707894892,3147.9946528914279
118,4.6799999999999997,3986.1677845641088,8970.7271253385989,13657.887047391439,8683.1822746764556,8999.3582952004417,5458.435458251578,7220.9058339583034,3148.0174395832964
119,4.7199999999999998,3983.6204204401711,8972.1362339435764,13657.296274586191,8692.712177909063,8995.4726367365947,5455.224700706287,7208.2718478814422,3142.2654725801567
120,4.7599999999999998,3982.6205637451494,8970.5632605055562,13658.112727326617,8689.597347925006,8995.2184522758562,5454.6141024264471,7207.9377616969168,3144.9685333201924
121,4.7999999999999998,3967.2931292234221,8978.0214126222727,13657.639262430797,8700.6856663605977,8994.439240513766,5452.9244453189431,7195.876262595526,3135.9237383520731
122,4.8399999999999999,3967.5448123312649,8979.3138977083199,13659.491526739879,8703.1634473496852,8993.6027910449538,5450.1949876659673,7208.9828641871236,3143.0288512899542
123,4.8799999999999999,3950.9410969331498,8983.7303950519145,13660.434728689055,8703.4103719303366,8983.4062113425553,5440.5664945065937,7196.0298030620806,3135.6240722118482
124,4.9199999999999999,3950.9619235442092,8984.9337857282972,13660.207200241635,8706.7564906239786,8985.5024910338689,5444.2886440620578,7209.4123633022009,3142.1938861519347
125,4.96,3933.8324010363413,8985.1387052745249,13661.25895415157,8696.7185480396365,8981.8594116167988,5442.1256304272447,7196.0939803182009,3136.6659428310822
126,5,3947.3508103629133,8986.486435399238,13659.117218134657,8714.2648870672056,8981.2300954515376,5441.4252659541607,7182.5096857463286,3132.8052947385395
127,5.04,3953.2176723496782,8984.9749723073255,13661.017235223067,8709.4669338979129,8971.6867118971022,5430.470799613614,7196.0116032855303,3139.1326480143907
128,5.0800000000000001,3940.7421732251755,8983.6252600434,13657.711465851567,8725.8269154680856,8960.3736037379294,5423.5201528530652,7197.0678368133331,3136.9744937928226
129,5.1200000000000001,3927.7180619285687,8982.1945905312641,13657.49148989533,8726.2443755982385,8960.9221263725831,5429.3731821938345,7183.5769831600146,3130.6309805834053
130,5.1600000000000001,3927.6418386304763,8981.9235632144773,13657.252345715739,8732.8106664682564,8960.1796375447211,5428.6301993532716,7197.2505358033468,3139.5726465125726
131,5.2000000000000002,3931.8703858109325,8981.1703532334504,13658.637146191311,8730.0162058081914,8960.6722758232663,5424.6912880871423,7184.5043454548377,3131.7293738111639
132,5.2400000000000002,3917.9801325362973,8977.8306447759769,13655.499374134974,8735.6731137866846,8960.1277836689151,5426.4355620505412,7184.5078441462238,3131.7210379176304
133,5.2800000000000002,3917.3666545641977,8980.8474691486172,13657.234893512164,8735.459061684478,8937.7463019690331,5418.7991438333693,7156.5272012222931,3120.1002363380603
134,5.3200000000000003,3922.2835024925853,8981.327386695586,13651.509135364082,8752.1512434025954,8950.8578433593793,5422.5831031155731,7184.4294433915456,3131.4574697419639
135,5.3600000000000003,3921.8989654729326,8982.2897045785903,13645.167020815168,8764.8724491509201,8935.1742643864418,5417.6197543251747,7168.5081459766552,3127.0028028431971
136,5.4000000000000004,3905.5877184679725,8977.0943145033234,13644.085479881387,8762.7472670075258,8936.3590151604039,5417.4231191218314,7154.2591667419156,3122.6187152935399
137,5.4400000000000004,3904.9547170718206,8978.1968799340975,13645.735053319593,8762.5279833514123,8932.6079684327306,5416.7837856579836,7154.3465910591331,3122.3568610847133
138,5.4800000000000004,3904.0735312617967,8979.8177636856144,13647.155147745001,8763.457722778905,8928.6413155651007,5416.028803505259,7154.5860802822699,3120.0068256605746
139,5.5200000000000005,3904.0697899838269,8979.8297055674157,13640.689899337973,8771.7095042900219,8934.0437542702639,5417.6043615627577,7138.4158037783918,3118.1114954341419
140,5.5600000000000005,3894.20533713655,8972.449131837122,13629.913008552528,8783.5993128352184,8922.0485357123507,5413.8002512849598,7137.4743005701057,3118.7761019654799
141,5.6000000000000005,3909.011893261867,8981.1104534813294,13631.636486586332,8782.0351990126856,8922.2367227559553,5411.0559171213872,7122.9008654875861,3115.6373162939472
142,5.6399999999999997,3908.9927744260604,8981.142212256751,13624.7929251204,8790.5623390028559,8917.284726911108,5413.4688978277154,7131.5889177267181,3122.7793359608095
143,5.6799999999999997,3892.5887373667729,8975.3620500094275,13618.289153117687,8796.9839082324725,8914.4112102842482,5413.2099467958014,7100.1736444208627,3122.4177196339642
144,5.7199999999999998,3892.5865762266185,8975.3243616759373,13624.192119591831,8791.0066960883196,8907.5707147885823,5411.9082875460354,7104.3599319880886,3123.7086913219755
145,5.7599999999999998,3892.1714743561934,8975.4932493402448,13609.179054068934,8804.6612063155262,8906.9182942048665,5411.982785085308,7089.5920067831803,3123.6863806348092
146,5.7999999999999998,3878.4431781607027,8964.4044594520055,13607.672765424441,8805.7435486590439,8900.1356795851862,5410.9484831510363,7119.5368700430026,3130.442010439685
147,5.8399999999999999,3878.4787410935905,8964.3399018014225,13611.336927076802,8802.0797483763308,8897.4633736981741,5411.3584680146232,7104.5924091698334,3127.3206195610019
148,5.8799999999999999,3866.7003372865393,8951.5560499547664,13605.696292352386,8806.7870903999628,8885.4117277302721,5412.1240641868753,7076.1805349016577,3102.4958901505142
149,5.9199999999999999,3878.7919537574053,8963.674525735898,13594.531723896604,8813.8884537317172,8884.188547409356,5412.6437730026164,7063.946208791569,3092.9928647987444
150,5.96,3870.187105648517,8953.7097475359096,13591.510166166167,8817.3263989683128,8886.2502438324937,5412.4577162773685,7063.762736677435,3093.1915445362874
151,6,3858.3291163463277,8941.5823622524058,13596.668646640554,8812.913610429172,8881.5925174133663,5413.1031402704612,7053.3453575289886,3087.4438338398359
152,6.04,3857.8383480990256,8941.8984976769116,13581.724635651331,8821.7569831698111,8874.4386613792813,5414.3215866783657,7050.6679700541836,3085.1913843198654
153,6.0800000000000001,3857.7390207366902,8941.9692649552162,13575.285125064851,8827.8112562442711,8871.2674568593138,5415.0624739701379,7052.6676088903432,3084.0732543162358
154,6.1200000000000001,3856.9838027323062,8942.5017756794805,13588.127959386095,8818.3772105175012,8839.4493300178965,5425.7632545051056,7048.9866886254031,3079.07257539088
155,6.1600000000000001,3850.3038030011148,8930.4749476555571,13575.091024315121,8828.1803573106554,8824.2485140797471,5431.37052408401,7044.0980509951632,3070.4956901484602
156,6.2000000000000002,3850.214111307298,8930.5279142099625,13555.664342590904,8841.7135019048346,8826.3451048800689,5430.3074101526263,7042.7028283413429,3069.7380125559885
157,6.2400000000000002,3848.9623987287428,8931.1100018894558,13578.025904262024,8824.2564512643985,8809.5130176656276,5437.1292488827039,7042.908581468314,3069.6338198013154
158,6.2800000000000002,3843.0639630163732,8915.0603818460768,13551.271353117529,8844.2579808432311,8803.2344404430642,5440.1733276233481,7048.5569709303027,3064.8400722280794
159,6.3200000000000003,3841.2929367034653,8915.7437760573503,13551.05917179192,8843.6641738288654,8804.3554147759532,5441.2756494973983,7052.6908737265539,3071.3633448528581
160,6.3600000000000003,3840.014792536002,8916.1621451957635,13541.98756218468,8850.2438005512358,8804.2195729552332,5440.2012500945002,7047.6941582276513,3067.985571226046
161,6.4000000000000004,3840.0143800725641,8916.1622956772499,13540.511584417689,8854.1307651581301,8802.2749399451568,5441.567207711757,7045.8183475194019,3072.9673544333564
162,6.4400000000000004,3840.6354414452667,8915.9484227078137,13534.899693284606,8859.6114064005869,8805.8388897347268,5439.8372285685,7046.9201761007544,3070.4060339798034
163,6.4800000000000004,3835.8873223149662,8918.8104368432814,13541.490010474796,8851.2528097615977,8806.9784023617303,5439.5486991080306,7044.8386275989224,3067.216195477944
164,6.5200000000000005,3832.1929019479826,8902.0873288643215,13538.302406139441,8853.807578229811,8807.1365900750188,5439.7461872134663,7051.9163403842085,3069.4194685301381
165,6.5600000000000005,3833.2677663205327,8901.8895503715466,13538.918575530901,8855.366833041171,8802.1647329370389,5443.4054415426854,7054.2144788039459,3070.1597328113403
166,6.6000000000000005,3833.9373244853573,8901.7548011947274,13532.744467085056,8860.5723661240936,8798.3526928693518,5444.3232274075299,7050.3902103751498,3074.202920412783
167,6.6400000000000006,3837.1090385360153,8918.5710094122023,13525.590745719594,8871.1083182298498,8789.129127469354,5449.2372396466126,7052.0957817786702,3069.2917342159553
168,6.6799999999999997,3834.3950765259247,8884.6771212035655,13528.082822063148,8868.9488430452948,8788.5049503722839,5451.4250633651754,7052.154333858376,3070.5770248262697
169,6.7199999999999998,3830.0873089404777,8889.846376018073,13522.144490661944,8879.0253134136237,8787.7294934419006,5450.0567767309431,7051.8259166107337,3070.3209308770083
170,6.7599999999999998,3835.9517040301844,8923.6506931829026,13518.94910624061,8882.6494575440302,8780.8480087225289,5452.6000065387434,7054.9971979644288,3075.7584115873697
171,6.7999999999999998,3832.259136706562,8889.7764364154464,13520.879635137069,8880.7053931662249,8774.0717190732503,5455.3161093432127,7058.5456742899823,3079.2695856795726
172,6.8399999999999999,3835.1063170779435,8872.9278624636263,13522.949744276286,8877.1294011434657,8760.0276138969475,5459.2204831209674,7061.8034686826504,3083.6216041595571
