"Worm Data","Position (um) of Centroid"
"Sequence","VID00081.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y"
1,0,13069.832925056266,8352.6203634024187,3452.9603328206199,6006.4122973005742
2,0.040000000000000001,13052.334770949985,8351.2464854245882,3466.3697411010876,5995.1898095579627
3,0.080000000000000002,13040.399374502991,8347.7072578137868,3469.5309049462717,5992.7411911828458
4,0.12,13025.309463986896,8343.2184129183242,3477.221963390547,5985.6848791925277
5,0.16,13016.086835851334,8338.1646766097474,3493.9472630613291,5967.0369184805577
6,0.20000000000000001,13008.644977537515,8332.6531027171113,3502.424677623942,5954.9727310340813
7,0.23999999999999999,13001.20084563104,8326.1434254792057,3507.2139292022857,5945.4459005327517
8,0.28000000000000003,12992.440432165085,8319.1619364225771,3509.9497854036904,5940.1053093054661
9,0.32000000000000001,12982.910776477742,8310.5951089423652,3513.7096323150267,5930.1934728868446
10,0.35999999999999999,12976.581496579274,8299.9137491451274,3517.6797728730999,5923.017187168085
11,0.40000000000000002,12972.573305314232,8288.5627678297933,3518.7156269438588,5919.6877265814828
12,0.44,12969.346417425071,8276.5454568165987,3523.9337767711377,5908.6064691298179
13,0.47999999999999998,12968.793256201614,8264.2149024790651,3533.5287059523998,5896.2576380088876
14,0.52000000000000002,12966.328745826833,8255.4294904128274,3536.0292482676819,5889.6249526624633
15,0.56000000000000005,12969.824190224463,8240.1397631912278,3542.3659545598775,5883.6010600419067
16,0.59999999999999998,12973.154976933898,8229.3343216277608,3551.3049529375758,5874.8582598427629
17,0.64000000000000001,12974.130093907421,8221.8493142884308,3557.0911597247828,5871.1959656547069
18,0.68000000000000005,12974.227001405787,8221.6248810683301,3580.1522361340212,5858.7040518913109
19,0.71999999999999997,12976.153110507992,8217.4981493006781,3605.2258553702122,5853.1820872043936
20,0.76000000000000001,12979.867833502363,8208.1656425409092,3599.4535150182005,5853.7231208532148
21,0.80000000000000004,12978.291945061184,8209.3588077675449,3635.1103135779213,5853.4979991932132
22,0.83999999999999997,12978.005630585498,8208.2888910673337,3637.6065223050941,5852.8302276465356
23,0.88,12982.69170150977,8205.0374628150948,3643.1622112653126,5855.3796986722436
24,0.92000000000000004,12980.953524971375,8206.984969138286,3656.8366226632743,5858.2761346078387
25,0.95999999999999996,12982.284891994172,8203.2781362154965,3674.3264581261137,5863.5274796098129
26,1,12980.059092681211,8214.0436383559554,3691.3802255203932,5871.3414981483393
27,1.04,12975.963221784294,8216.6449999135275,3700.6908243369094,5876.1878307008146
28,1.0800000000000001,12975.701541372164,8222.7049794079539,3708.2466837790089,5880.1749490630191
29,1.1200000000000001,12973.537636889681,8234.4859399539364,3702.8560698422248,5877.620638787489
30,1.1599999999999999,12968.715752582462,8249.4796612626051,3713.9262561404707,5883.9461032500649
31,1.2,12972.433001840123,8255.5564686068137,3722.9361097480378,5889.0036418915743
32,1.24,12975.478396929144,8267.2640927365446,3729.2107392497401,5890.3063538020342
33,1.28,12975.031349308121,8269.1287113307153,3737.3874642560795,5895.1964663308017
34,1.3200000000000001,12977.835463667712,8268.5984843985225,3744.1636896409345,5898.6088809970424
35,1.3600000000000001,12979.00664361308,8268.3348250576801,3759.9695353305897,5903.9303584526788
36,1.4000000000000001,12979.109137131138,8268.389209341196,3769.5921736942073,5907.3647225304521
37,1.4399999999999999,12983.877502265872,8281.6002096309312,3768.8956879460584,5908.6156958579631
38,1.48,12990.374000250924,8294.148967244786,3804.4260106737643,5915.9963512989298
39,1.52,12984.094581646805,8281.5944931109771,3813.6812903841278,5917.8978266047225
40,1.5600000000000001,13122.74120005099,8341.4423450718223,3826.7600749182361,5918.215002732064
41,1.6000000000000001,13135.472646696719,8335.1108947169378,3834.1035679275851,5918.3289808793606
42,1.6400000000000001,13134.924652361231,8333.8988896231349,3824.9859454729935,5918.0443160958475
43,1.6799999999999999,13180.271838115903,8264.9975925027029,3850.4505604389105,5916.6522109926036
44,1.72,13183.650795313832,8265.427507658489,3875.084706434669,5909.4925476068411
45,1.76,13182.40414415287,8279.4115402644529,3884.3838843901208,5905.0637609195546
46,1.8,13183.48333887003,8265.3894327501293,3899.1061259148128,5895.9377252160057
47,1.8400000000000001,13183.376030842641,8279.6643708462252,3904.7371610742784,5887.7978446859906
48,1.8800000000000001,13177.805286034607,8292.6466881440956,3910.2630300799101,5882.5436191669723
49,1.9199999999999999,13177.578494574105,8292.5242038392225,3918.0075136900073,5870.4277593536362
50,1.96,13181.919256225901,8264.2718913187564,3924.1210894369592,5857.3539610050248
51,2,13181.761217388852,8264.2513704247394,3931.9614000803062,5833.8699561402436
52,2.04,13177.116395953833,8277.6788309041258,3935.0273817179173,5820.6820008781351
53,2.0800000000000001,13175.370031453824,8277.1905261573283,3938.410696659017,5807.6251264365364
54,2.1200000000000001,13175.037154455305,8277.120636901931,3940.9179126396539,5798.9195054993279
55,2.1600000000000001,13177.655009561411,8259.134019865658,3948.7610717822122,5773.8425586801977
56,2.2000000000000002,13169.322905587147,8285.8410717692259,3950.7029415796819,5765.7740415093822
57,2.2400000000000002,13173.793862779965,8272.5871648426928,3953.5973632263617,5754.1307809496257
58,2.2800000000000002,13174.846540206376,8272.9483579847638,3957.6758980369286,5741.4217466621785
59,2.3199999999999998,13171.939704058666,8286.5915886767289,3960.0869605250896,5732.9791623244018
60,2.3599999999999999,13172.729089971606,8287.0998404025231,3962.669967569509,5725.3260706796955
61,2.3999999999999999,13137.890379274195,8329.9107938131547,3965.6890354555762,5716.1435399299426
62,2.4399999999999999,13149.826797568594,8322.557013320682,3969.8174708277456,5705.8059986823891
63,2.48,13149.911428992664,8322.6923369266078,3972.2059771794384,5703.8610974085104
64,2.52,13152.791329496564,8321.5753642932541,3977.4750775477996,5691.3034376923761
65,2.5600000000000001,13152.836176456858,8321.6463125950886,3979.4196216944692,5687.2637372210629
66,2.6000000000000001,13114.523303460992,8338.9352749203299,3987.2500988644415,5676.9126471818727
67,2.6400000000000001,13114.832761347257,8341.0148102715248,3981.5381621817091,5683.8325351977428
68,2.6800000000000002,13100.147356235104,8342.7718010920325,3979.3000909212192,5688.6815813740686
69,2.7200000000000002,13113.156590742739,8343.1971658730181,3977.1750342531022,5696.3533377172234
70,2.7600000000000002,13113.392272426403,8345.6806927114449,3973.3208114394433,5704.5142257214911
71,2.8000000000000003,13113.492354262436,8346.7764089073971,3970.0738205427665,5715.0367554609875
72,2.8399999999999999,13113.495492465025,8346.8320162636264,3968.1963264166925,5722.1021696698408
73,2.8799999999999999,13100.763325628976,8347.4387728625079,3963.3896071607419,5732.5029219147382
74,2.9199999999999999,13128.485669269801,8343.4377131134461,3963.4831769821758,5736.0643425569515
75,2.96,13128.489914608755,8343.4545246559846,3960.2662843986482,5742.8574819615887
76,3,13148.889322268249,8330.8985567420186,3951.6339373003657,5767.3865274980471
77,3.04,13165.648811105781,8311.9000175613855,3950.3537660309485,5771.351953577363
78,3.0800000000000001,13155.859384135512,8321.9605968893702,3947.920679126255,5776.4945633555981
79,3.1200000000000001,13145.170965052948,8330.907423431232,3945.4229831362527,5781.7043718470368
80,3.1600000000000001,13156.375828934983,8322.4461658961172,3943.6603786117116,5788.2323134243134
81,3.2000000000000002,13174.338489069927,8300.7442181217812,3936.6521398861623,5814.4210386099548
82,3.2400000000000002,13174.273218976037,8300.6999745364483,3932.9920456319596,5819.6133830374474
83,3.2800000000000002,13174.2355861833,8300.6722591530979,3928.7002063872574,5831.3145015401496
84,3.3200000000000003,13175.487585421384,8299.6303743840126,3924.9787717582485,5842.1679066267816
85,3.3599999999999999,13180.261520240283,8286.1954795198017,3919.4314795773444,5855.3475920348847
86,3.3999999999999999,13180.563901420655,8287.6129507485803,3918.4717532048712,5857.8827871479616
87,3.4399999999999999,13145.597362417859,8329.2593320545475,3913.0407226137254,5869.1043387707286
88,3.48,13145.585713964707,8329.2373356183689,3906.3198812118708,5878.4705454302666
89,3.52,13144.596902302883,8327.5696611238254,3909.2213751200497,5864.6680352132353
90,3.5600000000000001,13184.643659369556,8256.8021299589,3901.9031346604847,5877.9774924772892
91,3.6000000000000001,13181.672609310568,8270.6865805426205,3902.0197276688477,5878.0899386705769
92,3.6400000000000001,13181.558788333001,8241.24342177773,3879.3112901151499,5898.087366071205
93,3.6800000000000002,13177.951275182391,8227.3846818841212,3879.3532274865775,5898.2541485514175
94,3.7200000000000002,13108.660983186845,8344.0804310340973,3879.9492963507237,5899.1050186650127
95,3.7600000000000002,13108.333222261308,8343.2468157190087,3881.0715289393215,5900.7502159011856
96,3.8000000000000003,13105.803419986949,8346.5963343027506,3723.044422001733,5887.1963493202365
97,3.8399999999999999,13090.35508267667,8349.4234247469467,3715.7688686074966,5858.3541907157987
98,3.8799999999999999,13177.802997227482,8236.0951016774488,3715.8207670155575,5858.3577742148354
99,3.9199999999999999,13086.190757965593,8349.2833798465581,3810.3353662000177,5930.0987220286534
100,3.96,13085.822904860224,8350.9347669398794,3828.5373566807075,5930.3378310356138
101,4,13085.518785775252,8353.3028462151706,3828.5194644726489,5930.1901165543441
102,4.04,13172.724511355753,8226.4330989485152,3828.5046753209535,5930.0694465841298
103,4.0800000000000001,13172.86903331436,8226.3488477430565,3813.6913876742401,5931.8945219655334
104,4.1200000000000001,13120.807494444876,8181.9123806989974,3800.2591199100216,5932.9767384798688
105,4.1600000000000001,13065.066240603455,8181.7640720779691,3800.2597775442723,5932.9849167489974
106,4.2000000000000002,13065.05120416817,8182.1063788717256,3800.2741556695919,5932.9919003002096
107,4.2400000000000002,13062.01577025247,8190.9138741254037,3785.4247653204739,5931.4868960102631
108,4.2800000000000002,13058.731899324614,8192.5677726597733,3785.2813892430377,5930.9526294059233
109,4.3200000000000003,13053.776647418938,8192.5653034450861,3785.2727792622791,5930.9819480516671
110,4.3600000000000003,13038.745071702544,8195.6101394018569,3789.6271589826824,5938.6867604976724
111,4.4000000000000004,13029.703294538005,8195.5288005472557,3803.7712922149562,5937.0121585091729
112,4.4400000000000004,13022.219461542392,8198.2214156590853,3789.9810875186045,5935.6902571539267
113,4.4800000000000004,13018.172317679011,8197.9730306461988,3789.8307415954569,5936.5156451882776
114,4.5200000000000005,13011.830278739086,8199.1581362570632,3789.8669108539775,5935.9688057952908
115,4.5600000000000005,12995.962733854887,8202.7063926155188,3789.8596891787206,5936.0067102711882
116,4.6000000000000005,12990.471825417259,8201.6068988290717,3776.178254690597,5933.8613463555812
117,4.6399999999999997,12989.52040302036,8202.9134118885413,3762.9304929375685,5929.8209113186012
118,4.6799999999999997,12970.683133038316,8205.6294703698804,3763.0783630483766,5929.0748137834835
119,4.7199999999999998,12961.968825490891,8206.005941062047,3803.8629230273004,5935.3285708970279
120,4.7599999999999998,12959.070190352184,8205.7168414093067,3817.6427958659237,5934.0766271764232
121,4.7999999999999998,12945.182138502349,8202.6484539285539,3803.8409474152668,5935.1061132728564
122,4.8399999999999999,12938.990486764622,8201.9810115043183,3803.7124057651295,5935.2558446284484
123,4.8799999999999999,12934.97257928926,8202.072693891123,3812.8353335160336,5933.7492903828452
124,4.9199999999999999,12931.543096806026,8199.2878614421388,3812.8427829078087,5933.9007823288284
125,4.96,12930.00424203176,8196.5797166024422,3865.3447200263145,5916.4702547417946
126,5,12926.826281326943,8195.6410379169956,3866.3990187929512,5918.1866261342348
127,5.04,12921.514800327946,8196.7750488474867,3745.3680787945073,5915.7852413655601
128,5.0800000000000001,12918.412347294172,8194.5045153328665,3823.9688487259928,5932.4491730287427
129,5.1200000000000001,12922.926159210914,8197.0235665854289,3810.172261391016,5933.5447611618356
130,5.1600000000000001,12920.485252045177,8195.4459852303426,3810.1680995622214,5933.6622672829699
131,5.2000000000000002,12918.849590104999,8193.9050709491257,3810.1658028755746,5933.7512290105524
132,5.2400000000000002,12922.107287916446,8196.22998073286,3742.1898404771864,5911.9283473167434
133,5.2800000000000002,12923.440415202482,8197.210181928147,3790.8150344304836,5934.4354443285883
134,5.3200000000000003,12916.462735631985,8194.0006691254202,3804.3022170787308,5935.7296708254307
135,5.3600000000000003,12918.128842858087,8192.4635934564267,3804.1745237340538,5935.432229634479
136,5.4000000000000004,12906.397649918315,8185.5748443519806,3844.8712842900077,5927.6248281131675
137,5.4400000000000004,12908.693593542486,8189.1876977745342,3844.8625051698009,5927.5937576486513
138,5.4800000000000004,12904.807860533407,8181.6579074353003,3857.8240937262476,5922.8519055087672
139,5.5200000000000005,12911.630994288384,8186.5179406127691,3869.9938614219991,5916.2468780287218
140,5.5600000000000005,12903.142979546363,8181.2005703463838,3891.3518138533641,5899.3826797915253
141,5.6000000000000005,12903.831637746312,8182.3903746545639,3880.793815079177,5908.3310622415638
142,5.6399999999999997,12910.161944784639,8184.846892387437,3881.0459707421523,5908.0581645421225
143,5.6799999999999997,12905.93310661519,8184.0132294533769,3817.022641505263,5931.6571050683087
144,5.7199999999999998,12907.723712471407,8186.5942783523224,3803.1857440659555,5933.4568669230403
145,5.7599999999999998,12910.201349708463,8186.8695277205561,3789.3910393776951,5932.3324201139367
146,5.7999999999999998,12911.860425187811,8187.0157288767659,3789.1150260515033,5932.3360361256073
147,5.8399999999999999,12919.416870130795,8192.37884970704,3730.761860160912,5896.170628859787
148,5.8799999999999999,12918.970074693818,8191.1018017148135,3785.7530685005386,5933.2963109930042
149,5.9199999999999999,12919.747258749829,8190.9410825718269,3772.5298369211669,5929.209452934736
150,5.96,12923.526261479681,8193.8827144807437,3772.4859304610213,5929.3002648969959
151,6,12927.06688487115,8195.1779711513809,3772.0988116346662,5926.2039025987578
152,6.04,12921.170611439215,8192.8852392848257,3735.3056386109984,5899.589094592965
153,6.0800000000000001,12923.277429040241,8191.7528929397868,3719.6020153616823,5846.9510935273674
154,6.1200000000000001,12920.150986825496,8191.0000587725463,3726.505383995072,5887.145036404916
155,6.1600000000000001,12916.593349001168,8188.1940330694015,3726.2099949939275,5819.6601729733084
156,6.2000000000000002,12913.464257141117,8187.7258227190187,3719.8876166833584,5843.6783956540157
157,6.2400000000000002,12918.951897648003,8188.0490926411258,3721.987191439302,5830.228694141535
158,6.2800000000000002,12913.965032880435,8185.9499827575482,3745.6521704965407,5796.8295923646956
159,6.3200000000000003,12913.595674581198,8184.2219317577574,3745.6262327645909,5796.7984260192343
160,6.3600000000000003,12906.946640183838,8180.1326502581578,3767.6516072893201,5780.2891907330804
161,6.4000000000000004,12903.834370614193,8176.3739510382593,3779.6466162491383,5773.3958859999602
162,6.4400000000000004,12898.006236561701,8173.3406998445316,3792.0700780390016,5767.2958514064121
163,6.4800000000000004,12899.73674049309,8173.4090545373483,3805.3068204734027,5762.9216647408766
164,6.5200000000000005,12884.152777082303,8159.2379541483515,3819.2375893397839,5760.012084756504
165,6.5600000000000005,12896.66263394427,8171.8729698005454,3807.3657391061211,5767.2782549210733
166,6.6000000000000005,12891.748381786036,8167.5085055603322,3831.9615950561724,5754.6037832782877
167,6.6400000000000006,12889.249159853811,8163.5877460412303,3844.5551097182829,5748.8587804986018
168,6.6799999999999997,12887.0709901542,8159.9569507523574,3844.2161683063127,5748.0938905866242
169,6.7199999999999998,12887.599487011676,8161.9316509848159,3844.3925733680076,5747.4416694050196
170,6.7599999999999998,12888.547580073669,8159.3046183705565,3844.930552439781,5748.4892032586613
171,6.7999999999999998,12885.516273145939,8158.1478889027976,3870.0315591551939,5736.8218232240233
172,6.8399999999999999,12884.157308252948,8152.5875911202238,3870.0614248335423,5736.8823815843889
173,6.8799999999999999,12883.904332847882,8148.6140077144773,3894.6364004226184,5724.1535010051894
174,6.9199999999999999,12880.927259400893,8146.4620495012814,3947.2605097600795,5680.8860242269002
175,6.96,12882.63839080156,8147.5591767720252,3955.6471086836555,5669.972893731031
176,7,12877.441060441348,8141.2669104554479,3955.5524072622816,5669.9208679213161
177,7.04,12879.005744286058,8142.4661300720591,3956.2066863666241,5670.2732806331069
178,7.0800000000000001,12877.309356387383,8139.9745660973294,3956.5334468337919,5670.4370519345175
179,7.1200000000000001,12873.860024017997,8133.9766671615034,3956.5016384950136,5670.4213309670331
180,7.1600000000000001,12872.553910099885,8131.0576723966769,3956.5239138319175,5670.4323308373159
181,7.2000000000000002,12871.222662104703,8127.3329817187896,3962.4933879690307,5657.9448687289478
182,7.2400000000000002,12869.779952645973,8122.7419482449068,3963.8469897430723,5650.8345723312732
183,7.2800000000000002,12869.911953628289,8126.2203954581946,3968.1752301078754,5639.0327650937816
184,7.3200000000000003,12869.61568583081,8122.6853171470648,3969.8219273483546,5632.6082837498179
185,7.3600000000000003,12861.721386507812,8104.198484538857,3969.9891854189168,5632.6367734865325
186,7.4000000000000004,12868.028702637912,8116.4765538445754,3973.0671159479602,5602.9279160953283
187,7.4400000000000004,12867.868905358191,8112.5336824264386,3969.2114131321687,5615.530789902863
188,7.4800000000000004,12866.724872594723,8109.0980419076195,3970.0210632961757,5601.4514939721184
189,7.5200000000000005,12864.042710084863,8107.3387349482673,3967.9509861905781,5609.0337474749267
190,7.5600000000000005,12864.892602355647,8106.8004124866757,3968.7238418018337,5598.1087495065876
191,7.6000000000000005,12861.265360854964,8100.4947648323741,3964.870666846331,5590.0089904438746
192,7.6400000000000006,12862.967787313024,8102.5812886863387,3961.8882712916243,5586.5119648170557
193,7.6799999999999997,12861.303599386814,8099.949701052351,3966.4105254909969,5597.3563677494967
194,7.7199999999999998,12862.606875811975,8103.010291271903,3962.1445134771993,5584.4007637570203
195,7.7599999999999998,12860.453654396564,8102.3550589756078,3956.6703331099693,5573.4861849270692
196,7.7999999999999998,12857.442927275371,8103.214971060569,3957.7767496202218,5571.5520156068606
197,7.8399999999999999,12860.174781602149,8112.8169668555875,3959.2448016868479,5571.8273784672156
198,7.8799999999999999,12860.091627261991,8116.5236431402636,3959.3291142461521,5571.6614155530924
199,7.9199999999999999,12859.583403971164,8120.571374940233,3959.2280229415228,5574.4138815162669
200,7.96,12860.194986399885,8126.4243455477108,3959.6283592267728,5575.9502346525951
201,8,12862.238081842745,8130.0865424951435,3961.701791923429,5581.9593219199169
202,8.0400000000000009,12865.093370079601,8140.1508333283591,3967.3672561943508,5593.4607869020892
203,8.0800000000000001,12880.61059228265,8161.7867343861635,3967.3871840335305,5639.5728575597805
204,8.120000000000001,12880.61059228265,8161.7867343861635,3967.3871840335305,5639.5728575597805
205,8.1600000000000001,12880.61059228265,8161.7867343861635,3967.3871840335305,5639.5728575597805
206,8.1999999999999993,12899.927882971788,8178.2103606267301,3883.9822579983834,5718.4554003321227
207,8.2400000000000002,12899.927882971788,8178.2103606267301,3883.9822579983834,5718.4554003321227
208,8.2799999999999994,12899.927882971788,8178.2103606267301,3883.9822579983834,5718.4554003321227
209,8.3200000000000003,12899.927882971788,8178.2103606267301,3883.9822579983834,5718.4554003321227
210,8.3599999999999994,12899.927882971788,8178.2103606267301,3883.9822579983834,5718.4554003321227
211,8.4000000000000004,12953.288476490792,8183.8136938399721,3843.3141007507984,5733.9083721953129
212,8.4399999999999995,12953.288476490792,8183.8136938399721,3843.3141007507984,5733.9083721953129
213,8.4800000000000004,12953.288476490792,8183.8136938399721,3843.3141007507984,5733.9083721953129
214,8.5199999999999996,12953.288476490792,8183.8136938399721,3843.3141007507984,5733.9083721953129
215,8.5600000000000005,12953.288476490792,8183.8136938399721,3843.3141007507984,5733.9083721953129
216,8.5999999999999996,13001.854377828662,8176.1418567175833,3827.5064889803889,5735.0062821883985
217,8.6400000000000006,13001.854377828662,8176.1418567175833,3841.8910333550575,5730.5741328360718
218,8.6799999999999997,13001.854377828662,8176.1418567175833,3841.2785638001565,5729.2304868887195
219,8.7200000000000006,13001.854377828662,8176.1418567175833,3827.4401903026428,5734.9868169909769
220,8.7599999999999998,13022.383705284607,8170.2443349909627,3827.6773053352617,5735.5205380170346
221,8.8000000000000007,13022.383705284607,8170.2443349909627,3828.9452471738214,5738.805333723074
222,8.8399999999999999,13022.383705284607,8170.2443349909627,3828.3505217249308,5737.4062143930723
223,8.8800000000000008,13040.946638479176,8166.7114129764386,3843.4958385066207,5734.6526051782539
224,8.9199999999999999,13040.946638479176,8166.7114129764386,3844.1430300139696,5736.3221213488232
225,8.9600000000000009,13046.865215811704,8167.0279508802214,3844.2026551646932,5736.4795746109767
226,9,13046.865215811704,8167.0279508802214,3844.1462998257666,5736.3986773071965
227,9.0400000000000009,13047.29991639432,8169.8804142908357,3862.6311489408663,5732.862784677659
228,9.0800000000000001,13041.422611755459,8172.3955256004801,3861.6025339337903,5730.0389059362542
229,9.120000000000001,13037.885943977401,8174.8731164229139,3876.8471310070418,5725.3959975209509
230,9.1600000000000001,13039.385740099913,8175.3480977271884,3886.0151105149312,5723.4556276067879
231,9.2000000000000011,13012.14737386629,8179.8507307159425,3898.7657331547484,5716.8211453136792
232,9.2400000000000002,13013.447667780298,8178.498191465841,3900.5934109356308,5717.4992995662406
233,9.2799999999999994,13012.323392752471,8177.4863031889763,3898.5888354556214,5717.2320625965003
234,9.3200000000000003,13008.109148378922,8180.5260113000095,3907.9539966378611,5710.5344678840356
