id,track,speed
DA_N2_OP50,1,184.51260621413232
DA_N2_OP50,1,151.74907125633257
DA_N2_OP50,1,244.87643292559696
DA_N2_OP50,1,263.138544789531
DA_N2_OP50,1,281.1715428117583
DA_N2_OP50,1,297.6726655247374
DA_N2_OP50,1,263.689744782728
DA_N2_OP50,1,129.54854666470942
DA_N2_OP50,1,157.18289200405826
DA_N2_OP50,1,138.89279349462555
DA_N2_OP50,1,243.25482329940664
DA_N2_OP50,1,104.23217781435933
DA_N2_OP50,2,233.69654615439035
DA_N2_OP50,2,151.44020205078354
DA_N2_OP50,2,254.54460055239596
DA_N2_OP50,2,230.45566381399414
DA_N2_OP50,2,310.0390107931892
DA_N2_OP50,2,220.18833626338255
DA_N2_OP50,2,187.94816461547367
DA_N2_OP50,2,201.00880038886194
DA_N2_OP50,2,156.89932747626983
DA_N2_OP50,2,196.86241110144223
DA_N2_OP50,2,138.3910946059305
DA_N2_OP50,2,97.79062203835572
DA_N2_OP50,3,143.87304951198354
DA_N2_OP50,3,74.3208577928377
DA_N2_OP50,3,121.43187251092861
DA_N2_OP50,3,156.3153500985149
DA_N2_OP50,3,282.55176382709215
DA_N2_OP50,3,150.86217555359144
DA_N2_OP50,3,146.5435430482706
DA_N2_OP50,3,105.24842325956415
DA_N2_OP50,3,101.14312554986722
DA_N2_OP50,3,69.84799544223101
DA_N2_OP50,5,117.81902713569926
DA_N2_OP50,5,156.59079059807476
DA_N2_OP50,5,158.5738434879125
DA_N2_OP50,5,128.43040173308333
DA_N2_OP50,5,184.4946309707391
DA_N2_OP50,5,127.01866931179623
DA_N2_OP50,5,97.63659177297545
DA_N2_OP50,5,201.1988104732481
DA_N2_OP50,5,208.91762000719936
DA_N2_OP50,5,171.0462607093408
DA_N2_OP50,5,205.61951819801047
DA_N2_OP50,6,196.72616420656064
DA_N2_OP50,6,249.8234486128311
DA_N2_OP50,6,214.1010179479114
DA_N2_OP50,6,241.54139723383065
DA_N2_OP50,6,214.11293417992448
