id,track,speed,correctspeed
DA_N2_NGM,2,25.544890427096124,255.44890427096124
DA_N2_NGM,3,22.648517623032994,226.48517623032996
DA_N2_NGM,4,30.853839119396667,308.5383911939667
DA_N2_NGM,4,32.96873494628384,329.68734946283837
DA_N2_NGM,4,24.688189385740024,246.88189385740026
DA_N2_NGM,5,23.178440559837707,231.78440559837708
DA_N2_NGM,5,22.466642195605587,224.66642195605587
DA_N2_NGM,5,23.16472947086734,231.6472947086734
DA_N2_NGM,5,29.094014615052508,290.9401461505251
DA_N2_NGM,5,37.159964197054805,371.5996419705481
DA_N2_NGM,5,25.386683335875958,253.86683335875958
DA_N2_NGM,5,23.714344591235598,237.143445912356
DA_N2_NGM,5,28.533536917750848,285.3353691775085
DA_N2_NGM,5,32.112844642809705,321.12844642809705
