id,track,speed,experiment
DA_N2_BL21,1,188.04551762548863,1
DA_N2_BL21,1,128.84858982927636,1
DA_N2_BL21,1,111.84152690568808,1
DA_N2_BL21,1,133.15000582658962,1
DA_N2_BL21,1,72.51204136541446,1
DA_N2_BL21,1,94.04084746628351,1
DA_N2_BL21,1,60.00719305686197,1
DA_N2_BL21,1,57.673668234156295,1
DA_N2_BL21,1,92.49430755485204,1
DA_N2_BL21,1,67.32887138706496,1
DA_N2_BL21,1,37.6819788579073,1
DA_N2_BL21,2,165.3299012193994,1
DA_N2_BL21,2,198.79739765270904,1
DA_N2_BL21,2,157.81682915673298,1
DA_N2_BL21,2,112.44889973922858,1
DA_N2_BL21,2,146.0673119632405,1
DA_N2_BL21,2,173.6252400386785,1
DA_N2_BL21,2,92.05269592303787,1
DA_N2_BL21,2,100.71098899195837,1
DA_N2_BL21,2,123.56165171205441,1
DA_N2_BL21,2,156.3745152655066,1
DA_N2_BL21,2,184.78769280685026,1
DA_N2_BL21,3,87.28054891413896,1
DA_N2_BL21,3,91.18080766554522,1
DA_N2_BL21,3,105.2865841107281,1
DA_N2_BL21,3,83.85126215803584,1
DA_N2_BL21,3,114.85210189796882,1
DA_N2_BL21,3,91.25147525516361,1
DA_N2_BL21,3,59.33948011098708,1
DA_N2_BL21,3,58.97999188656782,1
DA_N2_BL21,3,62.23047279150813,1
DA_N2_BL21,3,100.71744915742869,1
DA_N2_BL21,3,128.1749451500993,1
DA_N2_BL21,4,262.33872617806486,1
DA_N2_BL21,4,258.8592492126675,1
DA_N2_BL21,4,202.02959774942622,1
DA_N2_BL21,5,274.82683307142077,1
DA_N2_BL21,5,230.7373114513337,1
DA_N2_BL21,6,56.89239536566832,1
DA_N2_BL21,6,33.178093525054656,1
DA_N2_BL21,6,54.95430924809324,1
DA_N2_BL21,6,51.035602929574495,1
DA_N2_BL21,6,43.08229231432325,1
DA_N2_BL21,6,75.17884294719354,1
DA_N2_BL21,6,71.46911795386994,1
DA_N2_BL21,6,68.52852335483016,1
DA_N2_BL21,6,114.63278437401502,1
DA_N2_BL21,6,56.684759223762896,1
DA_N2_BL21,6,64.87319292833023,1
DA_N2_BL21,7,45.62236608490112,1
DA_N2_BL21,7,45.54362061188942,1
DA_N2_BL21,7,99.47481266779664,1
DA_N2_BL21,7,81.96344644348056,1
DA_N2_BL21,7,61.22678231097461,1
DA_N2_BL21,7,71.30422310655644,1
DA_N2_BL21,7,62.36426939974554,1
DA_N2_BL21,7,60.15181901431754,1
DA_N2_BL21,7,84.93586414845626,1
DA_N2_BL21,7,94.63521051282902,1
DA_N2_BL21,7,111.83918411810359,1
DA_N2_BL21,8,73.56118779734167,1
DA_N2_BL21,8,100.56158351900788,1
DA_N2_BL21,9,102.76562911185373,1
DA_N2_BL21,9,81.77783922498134,1
DA_N2_BL21,9,88.7545779181583,1
DA_N2_BL21,9,85.81844316334599,1
DA_N2_BL21,9,67.26259075752824,1
DA_N2_BL21,9,98.70509121679024,1
DA_N2_BL21,9,129.15633427958707,1
DA_N2_BL21,10,103.47983566496848,1
DA_N2_BL21,10,110.52513453508118,1
DA_N2_BL21,10,123.32737451556068,1
DA_N2_BL21,10,138.25234717671282,1
DA_N2_BL21,10,120.7169002582391,1
DA_N2_BL21,10,94.61269965995741,1
DA_N2_BL21,10,80.2860875941455,1
DA_N2_BL21,10,89.23040876158953,1
DA_N2_BL21,10,58.259223424335204,1
DA_N2_BL21,10,108.80006385191508,1
DA_N2_BL21,10,53.38147445667387,1
DA_N2_BL21,11,130.45403123393106,1
DA_N2_BL21,11,64.02573712147101,1
DA_N2_BL21,11,138.32151953623855,1
DA_N2_BL21,11,78.33108954856391,1
DA_N2_BL21,11,84.66831487945818,1
DA_N2_BL21,11,62.96178127220847,1
DA_N2_BL21,11,110.39033419014163,1
DA_N2_BL21,11,112.58423875479201,1
DA_N2_BL21,12,94.9396029787789,1
DA_N2_BL21,12,75.17742595893421,1
DA_N2_BL21,12,64.39223167523409,1
DA_N2_NGM,1,350.7069144229383,1
DA_N2_NGM,1,316.80008750885463,1
DA_N2_NGM,1,285.1093812103461,1
DA_N2_NGM,2,285.8698655663844,1
DA_N2_NGM,2,249.66635939999836,1
DA_N2_NGM,2,266.3005152224177,1
DA_N2_NGM,2,229.54441848875894,1
DA_N2_NGM,2,294.721399222229,1
DA_N2_NGM,2,255.44890427096124,1
DA_N2_NGM,3,226.48517623032996,1
DA_N2_NGM,4,308.5383911939667,1
DA_N2_NGM,4,329.68734946283837,1
DA_N2_NGM,4,246.88189385740026,1
DA_N2_NGM,5,231.78440559837708,1
DA_N2_NGM,5,224.66642195605587,1
DA_N2_NGM,5,231.6472947086734,1
DA_N2_NGM,5,290.9401461505251,1
DA_N2_NGM,5,371.5996419705481,1
DA_N2_NGM,5,253.86683335875958,1
DA_N2_NGM,5,237.143445912356,1
DA_N2_NGM,5,285.3353691775085,1
DA_N2_NGM,5,321.12844642809705,1
DA_N2_NGM,5,320.028812361447,1
DA_N2_NGM,5,295.2146018975193,1
DA_N2_NGM,6,284.70098083039005,1
DA_N2_NGM,6,308.4849135681752,1
DA_N2_NGM,6,270.10082774070344,1
DA_N2_NGM,6,272.12751357630697,1
DA_N2_NGM,6,205.54376886132053,1
DA_N2_NGM,6,267.1217131917519,1
DA_N2_NGM,6,200.98697279587918,1
DA_N2_NGM,6,227.73506572268292,1
DA_N2_NGM,6,292.54634497068764,1
DA_N2_NGM,6,254.33385437774487,1
DA_N2_NGM,6,273.44344149866066,1
DA_N2_NGM,8,234.78686305066816,1
DA_N2_NGM,8,282.4165820683477,1
DA_N2_NGM,8,327.24020030100735,1
DA_N2_NGM,8,287.23389195906645,1
DA_N2_NGM,8,346.3120838205002,1
DA_N2_NGM,9,269.11081220554917,1
DA_N2_NGM,9,270.20348518331963,1
DA_N2_NGM,9,245.73258288592586,1
DA_N2_NGM,9,238.47125718513547,1
DA_N2_NGM,9,190.0465333275488,1
DA_N2_NGM,9,294.09779381080455,1
DA_N2_NGM,10,247.32968100932186,1
DA_N2_NGM,10,138.2559019978844,1
DA_N2_NGM,10,207.86083265284054,1
DA_N2_NGM,10,250.14458273262244,1
DA_N2_NGM,10,203.63400885111292,1
DA_N2_NGM,10,124.71913295631212,1
DA_N2_NGM,10,124.81207616800444,1
DA_N2_NGM,10,192.1217743812134,1
DA_N2_NGM,10,209.8980456617851,1
DA_N2_NGM,11,212.73969983427304,1
DA_N2_NGM,11,232.39205317092103,1
DA_N2_NGM,11,175.02406878775201,1
DA_N2_NGM,12,164.26380534709068,1
DA_N2_NGM,12,207.50332029119565,1
DA_N2_NGM,12,197.7559854149306,1
DA_N2_NGM,13,319.0149827812529,1
DA_N2_NGM,13,269.5372219991219,1
DA_N2_NGM,13,252.6434925722616,1
DA_N2_NGM,13,294.62042078780024,1
DA_N2_NGM,13,162.42101887081856,1
DA_N2_NGM,13,163.5441698965463,1
DA_N2_NGM,13,214.52600372027268,1
DA_N2_NGM,13,192.97419758552633,1
DA_N2_NGM,13,196.3888378329857,1
DA_N2_NGM,13,212.62898168260168,1
DA_N2_NGM,13,166.90252399188492,1
DA_N2_NGM,14,275.49303970454366,1
DA_N2_NGM,14,182.75704493231183,1
DA_N2_NGM,14,232.15199715477377,1
DA_N2_NGM,14,213.87177491153432,1
DA_N2_NGM,14,313.8702871523034,1
DA_N2_NGM,14,242.25421394819796,1
DA_CB_BL21,1,74.94465433982124,1
DA_CB_BL21,1,144.61390563784278,1
DA_CB_BL21,1,121.23496915719458,1
DA_CB_BL21,1,196.22429568116382,1
DA_CB_BL21,1,145.42416564872246,1
DA_CB_BL21,1,68.61621419975829,1
DA_CB_BL21,1,121.84938275247572,1
DA_CB_BL21,1,97.79891782979331,1
DA_CB_BL21,1,98.32191620006235,1
DA_CB_BL21,1,79.9161266525519,1
DA_CB_BL21,1,88.43234131647903,1
DA_CB_BL21,2,241.95472737288767,1
DA_CB_BL21,2,230.42438044623003,1
DA_CB_BL21,3,135.162907687139,1
DA_CB_BL21,3,125.0010114103205,1
DA_CB_BL21,3,170.79850487707984,1
DA_CB_BL21,3,76.265654578108,1
DA_CB_BL21,3,72.66606103548969,1
DA_CB_BL21,3,132.36505962566324,1
DA_CB_BL21,3,80.52256819349532,1
DA_CB_BL21,3,88.69509992149625,1
DA_CB_BL21,3,112.10813044013642,1
DA_CB_BL21,3,119.79380643178209,1
DA_CB_BL21,3,129.44217747667807,1
DA_CB_BL21,4,264.630274574706,1
DA_CB_BL21,4,279.2498403981875,1
DA_CB_BL21,4,278.43355499220064,1
DA_CB_BL21,4,242.58753644205544,1
DA_CB_BL21,4,250.9716913825403,1
DA_CB_BL21,5,140.1501495279354,1
DA_CB_BL21,5,139.78211051559256,1
DA_CB_BL21,5,195.52492523837822,1
DA_CB_BL21,5,137.22057581564871,1
DA_CB_BL21,5,184.71082548867014,1
DA_CB_BL21,5,118.17926282915315,1
DA_CB_BL21,5,140.3489330886818,1
DA_CB_BL21,5,150.8810650717359,1
DA_CB_BL21,5,111.43601174508659,1
DA_CB_BL21,5,46.33191761815765,1
DA_CB_BL21,5,113.21247177061198,1
DA_CB_BL21,7,146.28417398317237,1
DA_CB_BL21,7,165.41427866504876,1
DA_CB_BL21,7,133.8202749842866,1
DA_CB_BL21,7,130.02664709236916,1
DA_CB_BL21,8,107.8077053285402,1
DA_CB_BL21,8,102.54559725294678,1
DA_CB_BL21,8,126.56701734714721,1
DA_CB_BL21,8,97.82022778546298,1
DA_CB_BL21,8,136.6413852141112,1
DA_CB_BL21,8,121.1091916238233,1
DA_CB_BL21,8,112.45898584435479,1
DA_CB_BL21,8,74.07874637803307,1
DA_CB_BL21,8,85.65840010500486,1
DA_CB_BL21,8,51.60311740879325,1
DA_CB_BL21,9,123.66231897117152,1
DA_CB_BL21,9,97.15573904022182,1
DA_CB_BL21,9,129.64132381382706,1
DA_CB_BL21,9,100.92279531791792,1
DA_CB_BL21,9,154.9346258650708,1
DA_CB_BL21,9,102.06233780326002,1
DA_CB_BL21,9,119.19173519897555,1
DA_CB_BL21,9,144.1376746273001,1
DA_CB_BL21,9,87.82698553313136,1
DA_CB_BL21,9,93.89398881882008,1
DA_CB_BL21,9,102.38849110955903,1
DA_CB_BL21,10,74.68115868092184,1
DA_CB_BL21,10,88.65166473733635,1
DA_CB_BL21,10,139.8571265038501,1
DA_CB_BL21,10,123.06344908032099,1
DA_CB_BL21,10,135.9192157407057,1
DA_CB_BL21,10,79.05911418881986,1
DA_CB_BL21,10,81.56962038131915,1
DA_CB_BL21,10,153.6281121987855,1
DA_CB_BL21,10,87.48214188495753,1
DA_CB_BL21,10,102.0198884631273,1
DA_CB_BL21,10,102.85578591612966,1
