"Worm Data","Position (um) of Centroid"
"Sequence","VID00015.AVI"

,,"Track"
"Frame","Time","1 x","1 y"
1,0,2389.2684959740973,5050.4390401566388
2,0.040000000000000001,2394.8732840174011,5052.8941803781408
3,0.080000000000000002,2402.1303227141398,5052.938173977318
4,0.12,2409.9927024091835,5049.533346635767
5,0.16,2409.058338947304,5049.9942423468256
6,0.20000000000000001,2410.890660899935,5045.9138983239818
7,0.23999999999999999,2417.7270380222699,5045.3643767124404
8,0.28000000000000003,2422.6480912641046,5040.4877567017847
9,0.32000000000000001,2440.8787831034197,5033.4400157035006
10,0.35999999999999999,2460.9457713788802,5021.5625905423467
11,0.40000000000000002,2470.8306556887424,5010.2871937833888
12,0.44,2480.0491670269548,4994.9072982835105
13,0.47999999999999998,2472.4224628641336,5001.6475014448279
14,0.52000000000000002,2471.5793974803773,4997.2843398761634
15,0.56000000000000005,2475.1926968968328,4989.7467393216994
16,0.59999999999999998,2482.1484602856312,4973.2687422407107
17,0.64000000000000001,2479.9463412154432,4982.6716513319243
18,0.68000000000000005,2477.7506324952719,4979.2204649131199
19,0.71999999999999997,2481.3898461599524,4969.0880076856392
20,0.76000000000000001,2483.0581549838357,4959.9704372925944
21,0.80000000000000004,2499.8211693133326,4883.9393145937011
22,0.83999999999999997,2495.1164985663117,4880.2145161957378
23,0.88,2495.3139129355654,4868.790640141845
24,0.92000000000000004,2497.577761043297,4843.3713513144776
25,0.95999999999999996,2502.1477444709199,4831.7565968737981
26,1,2507.1809302403271,4814.6090249386825
27,1.04,2506.8756014644582,4807.9066366739908
28,1.0800000000000001,2508.670216252382,4800.8086472529312
29,1.1200000000000001,2513.1096889592413,4792.6042108106831
30,1.1599999999999999,2516.8115841249546,4784.0522518035132
31,1.2,2526.3602214355856,4771.0390704803995
32,1.24,2533.1949989588388,4765.0913391159556
33,1.28,2542.365184565097,4756.1829657649942
34,1.3200000000000001,2551.3185817850281,4752.8643887065655
35,1.3600000000000001,2556.0495839585369,4747.3124261171897
36,1.4000000000000001,2560.6397686500154,4743.5518424721558
37,1.4399999999999999,2575.5180746937995,4735.9868734462216
38,1.48,2579.6142297961401,4735.4543819358751
39,1.52,2586.5947592741732,4728.6773321116843
40,1.5600000000000001,2592.1944712779473,4727.0563175391917
41,1.6000000000000001,2597.144998695072,4724.9794542511727
42,1.6400000000000001,2609.3921579085181,4724.3647301278106
43,1.6799999999999999,2623.5578872771766,4726.7122972413536
44,1.72,2632.9303680051548,4726.9288000408242
45,1.76,2635.6896215181687,4727.833117338645
46,1.8,2642.1005895743147,4728.5782221866157
47,1.8400000000000001,2655.9643505970307,4734.4525701943594
48,1.8800000000000001,2664.8924729328119,4738.6546784107904
49,1.9199999999999999,2664.6553231185685,4740.8508488713796
50,1.96,2675.4615284022339,4745.4969492877317
51,2,2686.136571556719,4751.1174222997824
52,2.04,2687.0934334494273,4752.0510987937032
53,2.0800000000000001,2698.2762461659031,4760.1381274162186
54,2.1200000000000001,2700.1061917224683,4756.0645851348063
55,2.1600000000000001,2715.3989504871738,4763.9900378715392
56,2.2000000000000002,2716.1124720857915,4762.6364694988497
57,2.2400000000000002,2744.4796177131279,4780.1227572153839
58,2.2800000000000002,2730.1431939728895,4770.5565997176163
59,2.3199999999999998,2745.70712496336,4781.819810182702
60,2.3599999999999999,2746.3842313698019,4780.7943455224822
61,2.3999999999999999,2775.4012636883149,4799.3822168297393
62,2.4399999999999999,2775.3645143715908,4799.4285835378932
63,2.48,2776.172136881215,4800.2105404586027
64,2.52,2775.6418810670953,4804.1769972011971
65,2.5600000000000001,2775.834870564941,4803.7608543072402
66,2.6000000000000001,2775.8053093095004,4803.8221911024793
67,2.6400000000000001,2791.6048902054208,4810.6965845279883
68,2.6800000000000002,2807.4874747104072,4817.154503674501
69,2.7200000000000002,2793.6653929727645,4814.719170413674
70,2.7600000000000002,2827.4957026734992,4821.3097715776348
71,2.8000000000000003,2810.2668508168986,4819.902695046123
72,2.8399999999999999,2844.5291581908859,4822.8410320310541
73,2.8799999999999999,2827.3007939665404,4821.9688215433716
74,2.9199999999999999,2844.4975291550072,4822.4815328171217
75,2.96,2827.2736910859976,4821.8653492670164
76,3,2844.3165861238299,4821.778656110565
77,3.04,2825.788384961274,4826.7940327158021
78,3.0800000000000001,2843.0483444169863,4826.0204027238615
79,3.1200000000000001,2843.0923092321373,4826.2841867463403
80,3.1600000000000001,2876.9995144727741,4818.9632576914973
81,3.2000000000000002,3005.392858081826,4734.4776856880862
82,3.2400000000000002,3018.1687695734345,4722.9102974727266
83,3.2800000000000002,3033.8826123034387,4710.1317619610209
84,3.3200000000000003,3033.6135031897579,4709.7922576985993
85,3.3599999999999999,3048.9066646355836,4701.4998155525782
86,3.3999999999999999,3049.0869652744987,4701.8275897047088
87,3.4399999999999999,3047.9663033465899,4707.9846990449041
88,3.48,3057.5509562136958,4704.4519936945208
89,3.52,3068.3534669703081,4700.7284954724901
90,3.5600000000000001,3071.0988933731592,4695.9779788013511
91,3.6000000000000001,3081.2115320096441,4692.6222030551198
92,3.6400000000000001,3104.1672855623128,4695.1192493819781
93,3.6800000000000002,3102.9024262002008,4695.3534992979548
94,3.7200000000000002,3121.7821628757474,4696.3967089158959
95,3.7600000000000002,3128.8385653068481,4699.5481651404316
96,3.8000000000000003,3147.1211826879053,4708.4795079098403
97,3.8399999999999999,3164.1786566438686,4722.1260673379684
98,3.8799999999999999,3167.5652335278237,4729.2983598734445
99,3.9199999999999999,3168.1328470193298,4730.4515405264119
100,3.96,3178.2170368932834,4741.243852451189
