"Worm Data","Position (um) of Centroid"
"Sequence","VID00040.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y"
1,0,8952.0419963044205,5585.4554236867507,6332.1693815946946,5501.1432043164623
2,0.040000000000000001,8942.1635415126984,5587.7991293416208,6334.7962326650977,5503.7180593931198
3,0.080000000000000002,8930.5280218310763,5589.6581568899828,6336.4503351936501,5504.7528882983188
4,0.12,8913.7010730680468,5594.5693287890699,6338.4489764181008,5506.65619249878
5,0.16,8903.1305358946356,5598.3994853266331,6344.4405476331995,5512.5504183353614
6,0.20000000000000001,8893.0717939161059,5599.0652341335517,6345.5096202162822,5513.0971938899411
7,0.23999999999999999,8879.5852554523426,5605.5329687325329,6348.8858780649271,5514.9188845216522
8,0.28000000000000003,8855.7682370099337,5618.8614588231958,6351.9205775747214,5516.7575767157359
9,0.32000000000000001,8847.9141594046323,5624.6450835792321,6352.7076199591338,5515.9504460546377
10,0.35999999999999999,8837.3672785856215,5632.8634775230685,6352.0785020147787,5513.182596771192
11,0.40000000000000002,8841.4386561455758,5627.4047196580441,6357.4188077276076,5514.6915083471313
12,0.44,8827.202430993595,5644.1962725156536,6356.2426585403964,5515.7449990839041
13,0.47999999999999998,8820.4819327241894,5650.8276880676349,6354.7795852092013,5514.5069027824738
14,0.52000000000000002,8818.0497433924302,5652.8000086994807,6359.9653545703941,5517.4267818660956
15,0.56000000000000005,8824.9074847300981,5640.7180266361365,6362.0365356053944,5518.2978151867965
16,0.59999999999999998,8817.3437005196211,5654.9444729092311,6365.6937010501906,5519.3307800656221
17,0.64000000000000001,8810.9553056645982,5668.001412726423,6365.9971188912159,5519.0425387562609
18,0.68000000000000005,8807.7239970729115,5676.1337802797752,6365.1095462007524,5519.6923235331024
19,0.71999999999999997,8803.8382840676877,5686.5358241402528,6363.3860726251496,5517.3478038582889
20,0.76000000000000001,8799.3052427836174,5707.4148691162136,6366.1443628043708,5517.8000368266485
21,0.80000000000000004,8798.5159621955881,5721.7468934159942,6367.1894356509356,5515.7590434194253
22,0.83999999999999997,8798.6565784682844,5732.8372852656512,6365.1271922615015,5513.5263528791511
23,0.88,8799.2293468023981,5737.5613793311013,6370.6380283905919,5517.9736892904621
24,0.92000000000000004,8801.0228453115287,5751.9949916777878,6370.928087070095,5517.5166123493682
25,0.95999999999999996,8802.0971829542796,5761.913999548924,6375.5034950848403,5521.3586254870061
26,1,8804.1651462082846,5770.4739648554369,6368.7569570575424,5515.5960099288532
27,1.04,8807.0733871105112,5779.0506853241104,6369.7649278985,5516.3536191920775
28,1.0800000000000001,8810.2241621981957,5794.0434219495073,6372.7240724151734,5518.6998199514655
29,1.1200000000000001,8820.3656889284484,5824.3361101863775,6371.0051188770649,5515.7709832110277
30,1.1599999999999999,8819.5718704496685,5824.2830794917418,6372.3351251700769,5517.502064939622
31,1.2,8817.1808655468649,5821.3343218134305,6373.9969912384913,5517.0954316645712
32,1.24,8820.4260183717943,5831.7194226525498,6379.6655602558085,5522.006834914554
33,1.28,8818.5518725360544,5828.763455562982,6380.9018893721632,5522.0888999759509
34,1.3200000000000001,8815.5884093732384,5823.8700197346989,6383.0143721456507,5524.6747669405941
35,1.3600000000000001,8818.0662045607496,5831.9686046695597,6384.7139212526126,5524.4745343939085
36,1.4000000000000001,8817.5347435313761,5826.960198028798,6386.6041869344699,5524.1912692440919
37,1.4399999999999999,8818.8798041638147,5828.8546139348009,6382.4647918631581,5522.6367873789277
38,1.48,8822.2421879469075,5834.8316064848796,6387.9364608664082,5525.2192142418708
39,1.52,8823.5019901590385,5840.1686895400553,6388.7198935948227,5524.1853499869439
40,1.5600000000000001,8825.7867289366914,5845.5616626973269,6386.7584314247651,5522.5650847213465
41,1.6000000000000001,8825.7656148239239,5846.4201204942547,6388.1541857489356,5523.2566082679132
42,1.6400000000000001,8829.1623168966416,5860.612935426715,6388.5549733938124,5522.8744016847413
43,1.6799999999999999,8829.8104560601223,5863.8979619658576,6388.4295428820305,5524.5504929933586
44,1.72,8831.2948912886968,5869.2595954530198,6390.3396416749592,5525.6716481480507
45,1.76,8831.6280196701373,5872.0077307124457,6391.8145529428402,5525.659800571224
46,1.8,8832.5579144501207,5877.7745759281461,6389.1683581166963,5525.1813092229659
47,1.8400000000000001,8834.1162998322998,5880.8791004697305,6389.9596884640196,5525.5571359202359
48,1.8800000000000001,8833.9818956996241,5883.5568539550331,6391.6991597904371,5526.1287151809865
49,1.9199999999999999,8833.9185551145238,5891.3287332751106,6390.9757614527989,5525.771626201883
50,1.96,8832.4288999491491,5914.5396662881585,6389.7095745725019,5525.2827583796197
51,2,8830.5596887097181,5907.2788862644375,6388.9152945199758,5522.804713666721
52,2.04,8827.3534043658692,5922.434638070582,6389.4074336703707,5524.5574993286345
53,2.0800000000000001,8825.4625423176785,5932.3087727352686,6387.5575028412941,5521.5074942733299
54,2.1200000000000001,8821.4688516356782,5941.1702635919664,6389.7801647322894,5524.4340596273441
55,2.1600000000000001,8819.607503428022,5946.3976425181854,6387.5722736947519,5522.8566687015846
