id,track,speed
DA_N2_OP50,1,185.58868322819325
DA_N2_OP50,1,176.70920837136663
DA_N2_OP50,2,62.079786664029896
DA_N2_OP50,2,58.228935836125814
DA_N2_OP50,2,59.525306546188645
DA_N2_OP50,2,52.23883428251285
DA_N2_OP50,2,20.058807866958706
DA_N2_OP50,2,27.924357569245274
DA_N2_OP50,2,53.148148346143124
DA_N2_OP50,2,49.77533210098346
DA_N2_OP50,2,46.896636247942524
DA_N2_OP50,2,49.56856339882577
DA_N2_OP50,2,42.797116526439076
DA_N2_OP50,3,155.76528685018027
DA_N2_OP50,3,76.04021340667853
DA_N2_OP50,4,275.50505608769197
DA_N2_OP50,4,267.3092964313647
DA_N2_OP50,4,252.18086300341693
DA_N2_OP50,4,231.03147940946377
DA_N2_OP50,4,282.80044409989057
DA_N2_OP50,4,247.24753888199606
DA_N2_OP50,4,139.50826276153063
DA_N2_OP50,4,170.34753434937755
DA_N2_OP50,8,95.93057952133564
DA_N2_OP50,8,131.93758567768052
DA_N2_OP50,8,52.15814610070813
DA_N2_OP50,8,131.52785326484621
DA_N2_OP50,8,92.46329209234423
DA_N2_OP50,8,38.57298840392205
DA_N2_OP50,8,51.391552747391515
DA_N2_OP50,8,57.01577484889513
DA_N2_OP50,9,141.77813598512074
DA_N2_OP50,9,134.4303182099008
DA_N2_OP50,9,105.59013278089837
DA_N2_OP50,9,114.43965438932142
DA_N2_OP50,9,141.62607666790979
DA_N2_OP50,9,262.3789240579441
DA_N2_OP50,9,174.41123048116282
DA_N2_OP50,9,198.66600901721745
DA_N2_OP50,10,143.37787473542056
DA_N2_OP50,10,167.23466487723613
DA_N2_OP50,11,68.98286083253245
DA_N2_OP50,11,95.38197341761594
DA_N2_OP50,11,166.85038083414852
DA_N2_OP50,11,108.50161197292728
DA_N2_OP50,11,95.50773367594192
DA_N2_OP50,11,109.79088847711645
DA_N2_OP50,11,70.57447595983976
DA_N2_OP50,11,138.4889954916966
DA_N2_OP50,11,130.37003188338173
DA_N2_OP50,11,240.77068741080535
DA_N2_OP50,11,206.57512800913372
DA_N2_OP50,12,234.26784262219354
DA_N2_OP50,12,228.80752506564446
DA_N2_OP50,12,233.91012675520545
DA_N2_OP50,12,252.81519301677181
DA_N2_OP50,12,218.10243632663355
DA_N2_OP50,12,233.55115814311844
DA_N2_OP50,12,196.03888640864795
DA_N2_OP50,12,138.29501363183743
DA_N2_OP50,12,230.87671532031308
DA_N2_OP50,12,178.1567864886822
DA_N2_OP50,12,225.72762304866302
DA_N2_OP50,13,139.64155092207722
DA_N2_OP50,13,218.5048420904258
DA_N2_OP50,13,90.31798613444633
DA_N2_OP50,14,121.93678577434427
DA_N2_OP50,14,79.36720341460344
DA_N2_OP50,15,75.71393063973113
DA_N2_OP50,16,249.74718315138225
DA_N2_OP50,16,149.53242994767623
DA_N2_OP50,17,74.08226147204655
DA_N2_OP50,17,48.993056278864834
