id,track,speed
DA_N2_BL21,1,7.919066962387486
DA_N2_BL21,1,20.95415735445143
DA_N2_BL21,1,126.52608987850802
DA_N2_BL21,1,186.32318502451682
DA_N2_BL21,1,35.56163015843623
DA_N2_BL21,1,21.30414099273076
DA_N2_BL21,1,166.89058891065486
DA_N2_BL21,1,252.68714446652552
DA_N2_BL21,1,183.7530674251952
DA_N2_BL21,1,178.05528693462028
DA_N2_BL21,1,178.3529659119541
DA_N2_BL21,1,169.61659973152794
DA_N2_BL21,1,138.56022688320465
DA_N2_BL21,1,226.1193976434708
DA_N2_BL21,1,217.69104563337567
DA_N2_BL21,1,117.55453275290705
DA_N2_BL21,1,189.7151865684738
DA_N2_BL21,1,168.81304061859714
DA_N2_BL21,1,196.63559999270052
DA_N2_BL21,1,138.0107114629096
DA_N2_BL21,1,46.80094977387705
DA_N2_BL21,1,23.57111461414916
DA_N2_BL21,1,73.83644629410246
DA_N2_BL21,1,148.09928902365246
DA_N2_BL21,1,245.57243231430922
DA_N2_BL21,1,162.1170452761846
DA_N2_BL21,1,188.15735317162563
DA_N2_BL21,1,161.3186208271614
DA_N2_BL21,1,184.3714040378987
DA_N2_BL21,1,182.21346092768414
DA_N2_BL21,1,181.05214822286385
DA_N2_BL21,1,241.48282145263252
DA_N2_BL21,1,255.49999797075876
DA_N2_BL21,1,241.25167236186874
DA_N2_BL21,1,192.14111438133304
DA_N2_BL21,1,277.009852594888
DA_N2_BL21,1,203.30595884004083
DA_N2_BL21,1,228.17375389244327
DA_N2_BL21,1,214.47306336490004
DA_N2_BL21,1,236.87190065437625
DA_N2_BL21,1,157.9421416350392
DA_N2_BL21,1,183.86102113604983
DA_N2_BL21,1,156.49175391261906
DA_N2_BL21,1,180.50005304634746
DA_N2_BL21,1,162.00533451611656
DA_N2_BL21,1,100.5010643476323
DA_N2_BL21,1,58.707110274131544
DA_N2_BL21,1,133.68181995716853
DA_N2_BL21,1,15.604400344098345
DA_N2_BL21,1,9.116702306829003
DA_N2_BL21,1,102.40397064954308
DA_N2_BL21,1,185.92392756479327
DA_N2_BL21,1,166.5998886130709
DA_N2_BL21,1,228.53516424598075
DA_N2_BL21,1,184.3003653995345
DA_N2_BL21,1,117.28729642025549
DA_N2_BL21,1,117.98170119351725
DA_N2_BL21,1,208.5426151916145
DA_N2_BL21,1,170.13106828704858
DA_N2_BL21,1,194.63268013387568
DA_N2_BL21,1,197.96180805664397
DA_N2_BL21,1,165.39801610524393
DA_N2_BL21,1,194.797693035261
DA_N2_BL21,1,101.92467262804601
DA_N2_BL21,1,82.21598525713074
DA_N2_BL21,1,84.08324567425845
DA_N2_BL21,1,104.23432487936391
DA_N2_BL21,1,28.940161582437355
DA_N2_BL21,1,22.238319888197324
DA_N2_BL21,1,39.02195618683451
DA_N2_BL21,1,30.57128935867283
DA_N2_BL21,1,154.42417711231906
DA_N2_BL21,1,151.36499612492338
DA_N2_BL21,1,146.02033990324233
DA_N2_BL21,1,168.6044320492408
DA_N2_BL21,1,183.62950627760202
DA_N2_BL21,1,151.17173114531056
DA_N2_BL21,1,175.06509943523375
DA_N2_BL21,1,183.77541510998682
DA_N2_BL21,1,61.32520991187219
DA_N2_BL21,1,39.49139988321397
DA_N2_BL21,1,35.74523399459714
DA_N2_BL21,1,99.89877717435763
DA_N2_BL21,1,119.91479199257364
DA_N2_BL21,1,195.01728068109006
DA_N2_BL21,1,260.4878459074097
DA_N2_BL21,1,231.33664959135686
DA_N2_BL21,1,234.32234157557667
DA_N2_BL21,1,246.9010608388625
DA_N2_BL21,1,309.25724847614464
DA_N2_BL21,1,36.324699394233086
DA_N2_BL21,1,54.00965830612709
DA_N2_BL21,1,135.46868212407696
DA_N2_BL21,1,15.733285892092685
DA_N2_BL21,1,200.80312397651326
DA_N2_BL21,1,82.03694466742952
DA_N2_BL21,1,188.89712621935746
DA_N2_BL21,1,22.835171509804727
DA_N2_BL21,1,137.41736789777568
DA_N2_BL21,1,94.01002150317446
DA_N2_BL21,1,225.94384636032422
DA_N2_BL21,1,171.43555361895588
DA_N2_BL21,1,200.69311735923748
DA_N2_BL21,1,114.61459579832689
DA_N2_BL21,1,141.51800981698534
DA_N2_BL21,1,104.72142685931215
DA_N2_BL21,1,192.39716391688222
DA_N2_BL21,1,172.6283876884252
DA_N2_BL21,1,175.41991955347802
DA_N2_BL21,1,215.29174442886693
DA_N2_BL21,1,157.8381274505836
DA_N2_BL21,1,247.1854797747716
DA_N2_BL21,1,154.69013736608912
DA_N2_BL21,1,105.01459364950699
DA_N2_BL21,1,17.689331799364787
DA_N2_BL21,1,236.21422677531277
DA_N2_BL21,1,219.0019249856954
DA_N2_BL21,1,268.4464748220668
DA_N2_BL21,1,177.15652313082808
DA_N2_BL21,1,208.18909138293327
DA_N2_BL21,1,192.85898090032796
DA_N2_BL21,1,261.0330094936083
DA_N2_BL21,1,96.47037430541083
DA_N2_BL21,1,45.017486662195665
DA_N2_BL21,1,36.136291439769806
DA_N2_BL21,1,169.61374975965686
DA_N2_BL21,1,83.92517177638419
DA_N2_BL21,1,186.09664049913044
DA_N2_BL21,1,11.826447167880278
DA_N2_BL21,1,125.17518553282983
DA_N2_BL21,1,185.59739656266765
DA_N2_BL21,1,433.9393116448757
DA_N2_BL21,1,336.50739490563734
DA_N2_BL21,1,195.05440691714256
DA_N2_BL21,1,70.5861003249569
DA_N2_BL21,1,193.30162884625622
DA_N2_BL21,1,101.5738786448236
DA_N2_BL21,1,32.83612287293947
DA_N2_BL21,1,350.3832759902581
DA_N2_BL21,1,88.21454901344987
DA_N2_BL21,1,97.88755607524752
DA_N2_BL21,1,206.00378045598703
DA_N2_BL21,1,145.8041739148128
DA_N2_BL21,1,143.85979830009046
DA_N2_BL21,1,125.71175856347466
DA_N2_BL21,1,59.71141148629068
DA_N2_BL21,1,166.8690850784633
DA_N2_BL21,1,133.19760257013465
DA_N2_BL21,1,113.46900353160729
DA_N2_BL21,1,140.08355283414133
DA_N2_BL21,1,47.06267713562742
