"Worm Data","Position (um) of Centroid"
"Sequence","VID00181.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y"
40,1.5600000000000001,2113.0802651606341,8352.6890538195021,8301.5769137861262,7923.765874369632,4421.4637008886939,7488.4403848744514,15115.141622959822,2941.4928436301898
41,1.6000000000000001,2114.2928327905192,8350.2945898908183,8289.7867499009517,7921.3055373234029,4412.5424242582667,7492.3187366643642,15111.57249384259,2938.8104276986405
42,1.6400000000000001,2115.6680614558572,8347.3915209105944,8292.3534089922778,7922.6504713351878,4398.2003508515645,7497.8779513806185,15100.829330904471,2930.8452099646584
43,1.6799999999999999,2116.4304771889733,8344.0935533475495,8289.4869650833625,7920.7925864570452,4395.6672725521594,7499.0712807385389,15094.496030843293,2927.7672482376747
44,1.72,2124.347017642071,8337.2329861125745,8293.2730436161601,7922.3387579846749,4395.5756678778907,7501.4403093429364,15082.810832681433,2922.4072551576473
45,1.76,2124.8032012576964,8336.8304045239747,8310.7965682906161,7925.5386482260747,4394.8926349256799,7501.889070829875,15081.595671364292,2919.6554186484736
46,1.8,2129.4847913142216,8331.0124295878686,8294.7701044593905,7922.0386333445458,4384.4938070092985,7508.7898227538408,15061.979950419138,2915.6918823079814
47,1.8400000000000001,2130.5419493909721,8329.1894274783735,8297.2103370263958,7922.4007183741915,4390.5781874928052,7507.6263350068075,15053.212827889694,2912.1785758229789
48,1.8800000000000001,2132.7011325623939,8324.7188670842315,8302.6344575731237,7923.432747362036,4389.8987210014548,7508.5033774088497,15041.698886551823,2911.2005140021802
49,1.9199999999999999,2131.1208498757228,8324.0721205403061,8304.3554046620829,7924.397140797575,4387.0848730233547,7513.0981921178072,15035.567067271228,2911.2216637935517
50,1.96,2144.9576730967656,8312.6261795236151,8302.3401431917737,7923.524224690751,4381.0789784871522,7517.1159967215081,15027.363847647342,2912.0827724822893
51,2,2147.901464827517,8305.5125510610033,8304.1078322279609,7924.2648482895238,4384.6632753211925,7517.7459660767781,15020.438347462923,2913.5647705154815
52,2.04,2150.9759841194323,8303.2223181543122,8299.372993175657,7923.1018605509116,4376.2976360430457,7520.8068763800147,15009.166386499719,2914.4787648313095
53,2.0800000000000001,2157.9289330133061,8297.0958344574137,8316.4981726731185,7926.7949765074609,4371.4459822655008,7522.883896619127,14983.698632360385,2926.1938920205284
54,2.1200000000000001,2156.1243796292379,8295.8220864212235,8320.1931329250765,7927.7164152547157,4349.3089152084131,7527.7613778855648,14977.231905159391,2930.6897209857825
55,2.1600000000000001,2161.9493389059521,8293.0929175820766,8325.9879182594777,7928.1071095644729,4353.0415073642953,7525.9201197094153,14973.270997757623,2933.5337609750941
56,2.2000000000000002,2162.5860682906891,8292.2337321795039,8327.4108861162167,7928.3902577318613,4340.3634211964263,7527.971321866059,14965.285148442521,2940.7485935830355
57,2.2400000000000002,2166.5584971941084,8288.2776651981712,8327.6822246745705,7928.7723311257032,4310.5685138144008,7521.8882374026143,14967.870001720601,2939.6109951108583
58,2.2800000000000002,2166.2268126802533,8286.9937517980488,8314.2523499685176,7927.154112400216,4312.481143893724,7521.021216217152,14960.914992200067,2948.022516986468
59,2.3199999999999998,2167.5463921492592,8287.8436160591682,8334.0927088990229,7931.2576235803699,4299.6730028258289,7517.5506888146283,14958.142706906736,2951.2359213632681
60,2.3599999999999999,2172.3526049215247,8285.4497850688695,8339.9264328817899,7931.6557365225981,4295.2644259943982,7512.6676440362498,14952.520739476933,2961.3117411405956
61,2.3999999999999999,2184.6569805441118,8276.5217145407514,8343.04893488577,7933.1285706589088,4268.215163741871,7491.6844403662762,14948.966763975066,2968.6160737139671
62,2.4399999999999999,2188.8808796018016,8274.265999743433,8345.127509709273,7934.8867705708562,4284.843320935971,7505.1937179308479,14944.117721542925,2977.5019737868761
63,2.48,2201.4969718341881,8268.4550132748864,8341.46592416165,7934.9394012120565,4280.8589041347841,7500.6120146607573,14941.268545503877,2984.5521102270841
64,2.52,2210.6885791566783,8265.7657194620042,8366.8261753669012,7937.2303821862852,4272.622927290261,7491.8649490694261,14940.049759274623,2993.5196330036133
65,2.5600000000000001,2219.5056801708233,8261.5044138160119,8373.3341350147457,7938.0348241678212,4264.7619545908947,7482.1869577256875,14939.131308623349,3003.5644126393181
66,2.6000000000000001,2225.1442962801957,8262.1374063248259,8370.8433865614716,7937.8773127987861,4262.545758066226,7478.960532565532,14936.651271822391,3011.5807007582889
67,2.6400000000000001,2231.0573978266889,8259.7316734708584,8375.0270684717088,7938.4483843306971,4252.6423711535481,7461.1853915433876,14934.058331213191,3022.6036352665069
68,2.6800000000000002,2239.5861130275325,8258.3618110103234,8364.1298730110011,7937.43782347874,4248.6096453247455,7448.6234012672958,14932.793990755099,3029.0322736301569
69,2.7200000000000002,2241.5578321053413,8260.7687536449921,8357.3323994727507,7937.4693629847561,4244.966225228568,7438.1052888939503,14930.705105022531,3040.2830527839524
70,2.7600000000000002,2249.6669312286217,8260.6083000063227,8369.5537711644356,7938.8240355015505,4242.5953312617612,7430.8193573196095,14928.546642189029,3051.029688906412
71,2.8000000000000003,2261.9785503078147,8260.4882142531042,8366.9425827504565,7939.7338383044716,4239.5267531903464,7421.8235563772196,14924.887586516266,3069.9731511331838
72,2.8399999999999999,2258.4827121957424,8262.1228872874563,8374.6450646043286,7941.1091760909521,4237.4894467831773,7409.8806614174264,14922.701934734076,3078.1720137469574
73,2.8799999999999999,2264.4962744727582,8259.9932884140999,8385.6482687724947,7943.1164070300401,4235.2918378797467,7405.4652964497564,14917.936220939373,3096.2131593266531
74,2.9199999999999999,2269.8078229625548,8261.0417547367033,8390.339383693974,7945.4268993619389,4232.8559587030741,7398.3917546241046,14917.934607120813,3095.8627183911849
75,2.96,2271.6646805707751,8262.4063841313891,8427.1444330336617,7953.902402051679,4229.9066143482987,7385.1401312166909,14915.78118532312,3105.7653608316605
76,3,2274.2062935081581,8260.6133449063764,8435.4921412238,7957.5815522288358,4229.1708758379691,7383.2904076722534,14912.989470653232,3113.780875796584
77,3.04,2272.9102252252569,8261.4305293182333,8464.1792154994218,7971.2203856417509,4224.638762303357,7362.0374508842451,14907.807102994504,3126.526590108755
78,3.0800000000000001,2278.207555798755,8262.6263674680231,8471.9756181259618,7974.2844812695503,4224.4142175167872,7357.7982510949651,14897.744293742368,3146.9828949010171
79,3.1200000000000001,2279.2995030988545,8263.1655988015063,8475.5137005984834,7977.1758370149164,4224.230743285847,7355.65742554998,14901.989517056072,3137.8292540988559
80,3.1600000000000001,2289.2952552106367,8262.5440472680166,8472.2983723471425,7975.8783540801742,4219.9065964362053,7336.0705541151228,14899.866618872611,3140.924592275549
81,3.2000000000000002,2286.6334052921743,8261.9981639891157,8491.0178132600122,7988.0436685222458,4216.7564225835904,7324.3716712798778,14896.190775677887,3144.8140172928579
82,3.2400000000000002,2293.2620623394441,8262.286003603449,8492.585193017354,7989.8972735722436,4205.8299801902012,7293.9998919856753,14884.123717811517,3162.1820370051146
83,3.2800000000000002,2295.6814138602322,8263.1917733310656,8496.9019890460295,7993.5992324985709,4199.3838701902741,7279.0152808747525,14880.149407154531,3164.087998669017
84,3.3200000000000003,2294.9985434934993,8262.9738464169604,8498.8472313418642,7996.000228993229,4191.1565656513249,7262.9917858965,14868.423244407653,3172.7352419337758
85,3.3599999999999999,2299.2881360192287,8264.337147190492,8502.2712694409529,7999.1612508274793,4186.03769710284,7258.366650060545,14864.717038362607,3176.8292189803697
86,3.3999999999999999,2303.4460282251157,8263.2629420812718,8494.2502915786281,7992.0221037969932,4180.1877000345194,7248.91236724597,14857.015547128238,3180.3581561429428
87,3.4399999999999999,2304.3918071241274,8261.6115029329394,8508.0442497798304,8007.285992558086,4173.6519358821324,7244.1490989413851,14849.176501044005,3184.4940258293063
88,3.48,2310.0617809185565,8263.5002203278327,8505.1970335683091,8003.5857316259408,4166.1133794521675,7237.6198666649707,14840.121244294571,3190.5644435006361
89,3.52,2310.6185154063728,8262.4877049216375,8498.7222557315163,7996.8318339410807,4157.6975036800914,7231.9444819876217,14834.503242762612,3191.694366048855
90,3.5600000000000001,2317.7304164398438,8262.7573676610009,8508.2463371318045,8008.0349769386949,4147.6211382292558,7227.6152514744499,14835.483025657795,3187.6744094291962
91,3.6000000000000001,2321.4897296568529,8262.3429245352854,8507.5620256912316,8007.3717851599395,4135.8543180318611,7220.7018241779224,14829.358855737111,3189.5909641629578
92,3.6400000000000001,2331.7503658931482,8260.9642696156734,8512.607707374229,8014.4852693693674,4132.4970467531157,7221.7485825604808,14821.635890871697,3192.1523234813512
93,3.6800000000000002,2344.5401073903149,8259.0215935209781,8512.551062304783,8014.6239878688175,4108.8241897276093,7213.9096487179395,14803.775072800534,3197.2435318523549
94,3.7200000000000002,2343.3918313697045,8258.9967776622343,8513.0349982464886,8015.1068719373488,4102.8102002310607,7213.6550778653436,14793.333024868776,3199.6567879629447
95,3.7600000000000002,2352.5528670169419,8258.3436220141994,8513.1261355906554,8014.4670895817717,4093.6041816764427,7211.8193975214235,14786.285360674439,3201.2463268850443
96,3.8000000000000003,2353.4322556622678,8257.6664055190795,8512.6683322156132,8015.1817990518703,4081.6236001011266,7211.4975018239211,14774.732476609612,3203.5403790786559
97,3.8399999999999999,2357.6848364185339,8255.561464849281,8511.2286510133763,8013.3237120889135,4069.3007140694322,7211.3953606489486,14766.902395204048,3205.4422112354296
98,3.8799999999999999,2354.7479814451799,8255.2402430239708,8505.813297108969,8003.5863531118302,4075.6759940982856,7213.2610438139891,14752.863325684246,3209.0041529669343
99,3.9199999999999999,2360.2642539279113,8255.8256005738804,8510.9787747495538,8012.1773622458923,4058.3519569239897,7216.860760825939,14747.714205161821,3210.566313429159
100,3.96,2359.8503656415842,8255.013445640976,8504.2039202658598,8002.7421445462851,4047.4066666155413,7217.3275602314898,14743.243463026518,3211.1131492103923
101,4,2363.7021535551212,8254.4142230845973,8503.7059176766434,8003.1188428116748,4047.4981689558617,7217.8535217991757,14735.406155377039,3213.5129669210601
102,4.04,2368.5908322061364,8251.3074345262849,8504.6498776264725,8002.6904373997731,4044.6281292500466,7219.4401608697826,14727.974852950143,3218.0906906856499
103,4.0800000000000001,2373.7695920231627,8247.9265981538229,8503.7244128859948,8003.1817763853005,4042.5575163940307,7219.6028176324871,14723.675814433305,3218.7145591335793
104,4.1200000000000001,2380.7089556725646,8246.7532895696113,8501.3743966095735,8000.6686016337808,4043.222354546298,7219.095495923073,14717.037754819956,3224.7111504146023
105,4.1600000000000001,2380.8149062306261,8246.6104371551082,8511.7929268537191,8014.90524345632,4024.340486435744,7223.4368898145767,14714.634316280299,3226.797434489994
106,4.2000000000000002,2387.2183827909189,8242.7354219267891,8512.5953530203442,8014.8867009691467,4023.819234409717,7226.4797776093146,14698.886918604807,3241.9224526656471
107,4.2400000000000002,2388.5135201854068,8241.9938627226038,8499.1607025477115,8000.3074802101637,4003.2887152018211,7224.3248710577236,14697.855304220548,3241.742348272609
108,4.2800000000000002,2389.9944986964751,8239.2169280604339,8494.8665732881982,7997.8058094185799,3997.4803311553906,7223.9486645663583,14693.393772543932,3247.0022666093892
109,4.3200000000000003,2392.8587149020032,8239.057405766016,8496.6643662631705,8000.4688275535855,3993.6108212354306,7223.9043609441651,14689.898707463197,3252.3216691828902
110,4.3600000000000003,2396.8120271897637,8236.0124459269828,8500.7029920893838,8007.4688694909382,3982.3721771506389,7221.3411392359058,14687.15477311472,3255.8082390506006
111,4.4000000000000004,2398.581527724737,8234.568540413944,8504.1023927138958,8012.1794331531091,3973.6912049960774,7219.1411407822361,14685.435492562503,3259.2728818465675
112,4.4400000000000004,2403.7016528563304,8229.0875186726225,8496.0723843051637,8002.1301131093269,3965.9835265615507,7215.823604599108,14680.083093698338,3272.6732331451167
113,4.4800000000000004,2404.0901135280151,8228.8234128682161,8499.1779895026266,8005.9641941965911,3962.8939589045935,7214.39133204461,14677.936981440978,3279.3549103272217
114,4.5200000000000005,2409.7398603758124,8227.0311085619433,8500.9528174243296,8008.0862010257279,3962.5382049653995,7214.5969770601459,14677.518532859631,3286.4533359625302
115,4.5600000000000005,2415.2339069026166,8223.4051488726818,8500.0589622417501,8008.1066173587033,3954.5664986969596,7209.9906102149671,14674.781316852905,3300.6445527791702
116,4.6000000000000005,2418.0084113143566,8221.0764159408445,8500.9686056301744,8008.4208199103959,3944.8974558444038,7203.738611054705,14676.222013849523,3306.9910257291504
117,4.6399999999999997,2425.9343511302236,8215.4957347407217,8499.8803352424966,8010.3232248210406,3942.2567085956866,7201.0956796319315,14674.980862133925,3323.8503307893607
118,4.6799999999999997,2422.5023607841431,8215.4671890518694,8506.0499939269794,8023.3526631957266,3938.179426102658,7198.6979796044843,14675.364127739242,3328.1453581860069
119,4.7199999999999998,2429.4151887895819,8212.4056318855728,8504.349747409904,8028.4996351835089,3934.8956767420405,7197.0378925370351,14677.599931703178,3337.2391395610775
120,4.7599999999999998,2442.591672211669,8206.5008303811283,8506.926789436744,8031.0235988969262,3926.7609393232078,7192.0861559139266,14677.950157526338,3340.8914467737213
121,4.7999999999999998,2455.8141717376952,8199.3814524718091,8506.382504844727,8035.3879604772665,3914.3051648318087,7179.1132778252086,14678.387442150533,3350.6701258909734
122,4.8399999999999999,2456.2273408905726,8199.6819834995731,8506.3560072832624,8041.5927636259757,3913.1262060328359,7180.0482236725802,14680.293347802504,3363.836187773476
123,4.8799999999999999,2458.9342712526113,8198.4076444856364,8503.2399460111101,8034.351537229817,3903.5247191314993,7171.6598386230071,14680.882593007085,3365.427371403217
124,4.9199999999999999,2463.3686435731324,8196.6505473941834,8506.1459746205292,8053.8259462555216,3898.8397311890121,7165.6920437015724,14682.547653009371,3367.1034356689388
125,4.96,2473.8536802345961,8191.1259845425702,8505.8313183529826,8064.131063296265,3892.411652312956,7158.7762829106669,14684.976822615128,3378.1310181898152
126,5,2477.0234762412151,8189.5504386589873,8503.9428498470206,8061.1859773493943,3889.2624879879868,7154.9798013460841,14684.529985912664,3376.4624711992237
127,5.04,2482.4325187949662,8187.1598143631873,8502.5003232763956,8081.82950784283,3882.7347375093641,7145.6526144836917,14686.777052645646,3388.117483868532
128,5.0800000000000001,2480.2043298366198,8188.2537263535651,8501.3707319386394,8084.8765745589108,3878.4903445225359,7139.3364527009589,14682.461642082055,3376.2887233253887
129,5.1200000000000001,2503.268186731917,8181.8994992830594,8501.6760879895519,8079.6965864895456,3870.3004694822425,7128.862772134893,14685.155952174466,3385.2911183513634
130,5.1600000000000001,2526.8936939256355,8177.9064678695195,8492.7454036837935,8101.333641246867,3863.4030752834187,7119.4895707723372,14676.825003596286,3352.8211895944096
131,5.2000000000000002,2541.3177366736941,8172.4788751862234,8491.8635859331625,8103.9705497869791,3856.4896373284942,7098.1303540436138,14675.162963128589,3337.6419082497705
132,5.2400000000000002,2541.2504258930094,8178.3231741957534,8487.2041967372352,8108.581063921024,3855.9140215790421,7106.8310756795399,14675.384138743813,3314.0444575102974
133,5.2800000000000002,2548.0231819168998,8177.6861467082108,8485.7461616188466,8110.242474016266,3848.8408919699591,7095.330893393173,14676.915347708455,3307.8613060392418
134,5.3200000000000003,2551.6563781908503,8179.7965390211975,8483.2817613454772,8113.8609558884109,3844.8137346148756,7089.0013559894924,14676.970332607938,3301.1378347451082
135,5.3600000000000003,2559.9823125338971,8182.1719675295399,8482.1309897837236,8113.22455948692,3842.8612377997915,7085.951250258764,14677.304841193938,3303.6771351579346
136,5.4000000000000004,2565.0661220020074,8182.4324083374177,8481.3026337997562,8115.1905636706188,3839.967130512432,7082.2616203788602,14677.776805426241,3296.3038998493112
137,5.4400000000000004,2569.0823970411966,8184.1812452510139,8478.5387442736646,8119.1636771822796,3840.3936753383559,7080.7009118382593,14680.306003112028,3285.3020985103494
138,5.4800000000000004,2579.0603663758243,8187.174528950025,8478.0412331495554,8118.0194126752085,3838.398470398115,7076.2435274453346,14685.340250535997,3274.0603162050675
139,5.5200000000000005,2582.0855117097822,8192.4234052953325,8478.2402205647904,8117.0265171558667,3835.38777543587,7074.2198670273756,14694.56677496814,3259.0724672386496
140,5.5600000000000005,2591.4127353726512,8196.4336182600309,8476.7236836083648,8119.4281075838844,3834.4919521791298,7075.4858808500994,14699.985921535435,3252.6778152986835
141,5.6000000000000005,2602.2197183267813,8205.3385803636575,8477.0341517931483,8117.6001407477652,3829.4299270950378,7059.0120555512813,14711.522444308193,3240.4992387885241
142,5.6399999999999997,2602.4336967298905,8205.7874243591141,8474.3448285866452,8120.1439819655543,3828.4358503613025,7066.6515700523714,14721.365282518454,3232.4169570151598
143,5.6799999999999997,2602.8185278138744,8209.3991251063417,8473.7420074692709,8122.8277226924383,3817.3199491807468,7051.9056038914805,14726.580966478234,3228.82994719404
144,5.7199999999999998,2606.1417518581875,8213.9041936460089,8472.1229404457172,8124.5295277073565,3818.4354150532872,7054.062412025427,14739.484649617214,3221.9470653611497
145,5.7599999999999998,2611.2186943212832,8221.0199287573505,8472.7534185463683,8124.0159976665655,3811.2638830618062,7047.0695905863977,14749.930682811508,3217.416073798061
146,5.7999999999999998,2616.3103055598194,8230.7410537504493,8471.9362634433255,8122.2780021456811,3804.8152166360496,7041.786780306752,14758.981032986288,3214.4628312620498
147,5.8399999999999999,2620.1838379534111,8241.3923360513199,8471.8906944338396,8124.2716767424899,3806.5028032784139,7045.3067693247385,14775.31823964163,3208.7904310283884
148,5.8799999999999999,2626.6599972877293,8255.7243801885579,8475.068767885803,8118.5417884381068,3799.5389995567216,7042.3650266947225,14792.379973264187,3203.3121514824261
149,5.9199999999999999,2627.6906019666872,8253.6363841511738,8471.9145644692671,8122.0885535865291,3790.9249688088007,7037.7568630751612,14803.571994472999,3197.3028315873808
150,5.96,2628.3357195456069,8265.5727723996533,8469.1298880516661,8126.2616646505048,3785.433976980486,7035.4218042136563,14816.47275008667,3195.0202872233403
151,6,2629.278593334137,8276.4861524914286,8468.2221681733427,8127.0917115712627,3780.1254329839285,7033.5261920178018,14824.849432376339,3190.4144078726613
152,6.04,2628.8631671840571,8281.5861682048617,8469.3577864154413,8127.4812839532387,3773.9750894345111,7032.7878996679283,14842.05418362903,3180.3480403743024
153,6.0800000000000001,2628.0100486061719,8283.8749048649588,8468.9003022916331,8127.8529713218741,3751.7873977983136,7030.3781619783849,14848.973607422236,3178.1096936642707
154,6.1200000000000001,2629.1425278915453,8288.6688850233622,8468.8439162028899,8124.9814799767119,3751.821837919922,7032.3051382442136,14868.102499888813,3165.6189295724007
155,6.1600000000000001,2625.1426088469816,8297.2547334631508,8466.9237650476134,8127.6469350715988,3754.0290562224754,7033.4752167159713,14876.8232961089,3163.6257963382495
156,6.2000000000000002,2625.5458393974845,8296.4210603919528,8469.1425231018238,8122.7176515020547,3728.4957871065985,7031.5142974082482,14891.610093440979,3152.4134494870968
157,6.2400000000000002,2624.116701964102,8303.7235501841405,8465.8262612555973,8125.610984959234,3719.817483502201,7031.5827015496261,14907.418125641481,3138.4192236302606
158,6.2800000000000002,2624.445680527836,8303.464444317211,8466.3770564844199,8124.9487408994328,3715.470059645575,7033.2231612524211,14917.21142727223,3130.0193765390286
159,6.3200000000000003,2621.4817542199553,8308.6872567164119,8460.7363268847585,8130.9046483691427,3711.5214675756924,7035.5645602144032,14928.498425100322,3113.7129983031318
160,6.3600000000000003,2620.6463050618263,8311.3053618433059,8460.3030334179821,8130.4522486546657,3684.8575193536208,7044.7131808441663,14938.038935022027,3102.7955593106908
161,6.4000000000000004,2621.680928718531,8312.5169444177154,8457.388461187229,8133.8515887097637,3681.9848720746086,7046.9943056674729,14946.886236088863,3088.5565581677656
162,6.4400000000000004,2622.6585467835021,8310.9595044636608,8456.703330829172,8133.899567038512,3668.1266714081012,7056.1885671480941,14952.812669731757,3075.5555265651692
163,6.4800000000000004,2620.769972033062,8315.5458323419662,8455.7258791343811,8133.11293261631,3679.9424475093215,7052.0543684788117,14957.732988686772,3059.7086077337581
164,6.5200000000000005,2620.1579842967863,8317.2240804487392,8453.6918894759456,8134.4033745830893,3655.0589816198212,7067.1450325391543,14960.110979105397,3045.2734015679007
165,6.5600000000000005,2619.7507903019546,8316.6459844783476,8454.7852718620761,8131.339734243149,3645.9933217958414,7074.8476284275303,14960.357240040443,3029.4293080746302
166,6.6000000000000005,2621.6562030815949,8316.9394662226077,8451.5400358184725,8133.8035612846061,3642.0740322341558,7079.2609967364824,14951.419222528351,2994.4303289583831
167,6.6400000000000006,2622.7831889926438,8311.7180032850592,8444.5739814065673,8141.3122559097992,3632.9580797715407,7090.0870912002501,14942.755300453204,2980.872740213661
168,6.6799999999999997,2622.0891243192677,8316.4153164240452,8442.1087927398348,8143.698703093236,3623.2742175677322,7100.7264122777415,14920.639542188323,2955.5321228294879
169,6.7199999999999998,2623.3753261855004,8311.0512034340591,8439.4849401918309,8145.8394911708219,3619.710752557512,7104.8031906230999,14907.390020691906,2947.4738939220188
170,6.7599999999999998,2623.728990116133,8308.6609997184387,8437.9226774479594,8147.4128785532175,3620.852761110858,7107.4131330254868,14894.401190093193,2940.8345382881444
171,6.7999999999999998,2622.4785881755392,8313.0908852654647,8436.6221335054615,8148.3538272786936,3614.0320980778215,7114.429262419344,14893.77360222417,2942.3127924299788
