"Worm Data","Position (um) of Centroid"
"Sequence","VID00161.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y","7 x","7 y","8 x","8 y"
1,0,10421.774720289513,8777.8202936139005,11897.536395926008,5612.2858935927143,15236.480937881841,4825.837028642979,3786.0506263509519,3052.6527707553541
2,0.040000000000000001,10419.607217199029,8777.4966555554038,11895.526386757547,5617.5481447462989,15216.458572077299,4781.454153339705,3784.7481992714943,3054.1952740814022
3,0.080000000000000002,10422.132566911469,8777.949584332564,11906.105518369124,5603.2830745330284,15215.671321057462,4779.8982578172017,3803.9028977185594,3061.5424902932109
4,0.12,10419.392900831164,8776.0213274713387,11903.093015377401,5606.9127103706787,15217.825560321386,4768.302086470675,3792.8015289431846,3060.6636676055195
5,0.16,10419.518301873084,8777.3706998404741,11908.420244220986,5598.2207232753444,15215.665823415302,4764.0513443399768,3806.3241035516389,3072.5360702613034
6,0.20000000000000001,10417.147981599897,8775.576972228524,11910.476932823036,5596.860175264721,15216.369221548179,4764.5037169713423,3794.3485280844566,3070.4062661657053
7,0.23999999999999999,10417.495310280568,8774.2614277060984,11919.217576825742,5588.6324841005599,15217.014909292982,4751.4273777594217,3794.464940884247,3070.1894651510629
8,0.28000000000000003,10414.807204002569,8773.3103262049572,11911.947604741912,5595.9717039386715,15218.618302791241,4741.3710680663435,3785.9775307931745,3064.9541007234247
9,0.32000000000000001,10411.007616394885,8771.1815878353482,11907.699027780151,5601.4538138865382,15221.512432970014,4736.0658340711834,3781.3120211530872,3067.4712863861268
10,0.35999999999999999,10399.784078740191,8762.6160506403139,11906.125155158663,5601.2404490007657,15225.085813615988,4724.5717128946781,3787.035209161184,3074.5492433102463
11,0.40000000000000002,10395.356767690335,8764.9004964543165,11908.801150858269,5598.7768523560289,15224.322407572003,4721.7916883644593,3779.6216192165589,3067.8780069729091
12,0.44,10351.53149434716,8700.6616216549828,11909.711000186046,5597.5869187549197,15232.274203751396,4705.6739999649681,3786.8655226580672,3074.7029118538967
13,0.47999999999999998,10362.436410764636,8723.3393928927635,11904.571910817294,5602.4381697067611,15239.330286656937,4686.6335108525736,3783.0711198079839,3077.3398181115963
14,0.52000000000000002,10365.510274598259,8721.8417490009524,11907.664704705267,5601.469331115276,15244.34485065413,4674.7926594738592,3771.9265169260848,3073.0277040292003
15,0.56000000000000005,10366.122320038699,8721.5332959203042,11907.110380980561,5600.9757430606815,15252.149322339123,4648.8656902462553,3772.0516863459834,3072.9173477575969
16,0.59999999999999998,10366.098226087272,8721.513504176186,11907.881189195756,5601.9048607059403,15254.177893715936,4642.343653230655,3763.741886104739,3065.5743507315929
17,0.64000000000000001,10365.4764883401,8721.1706651117565,11907.375997618365,5602.2650199467862,15256.087218555233,4636.1463829218528,3767.3233499041144,3074.0565904463456
18,0.68000000000000005,10365.461605869863,8721.1791212638491,11908.437401979605,5601.6244698100418,15257.279812880739,4630.4320141972503,3767.9683880868329,3073.4910891187928
19,0.71999999999999997,10358.422342410351,8711.1559456977011,11907.77111642317,5601.4969131723492,15259.711580239662,4625.6130009906747,3768.0207943294913,3073.4391193938418
20,0.76000000000000001,10357.594062292959,8719.7534269663265,11909.269082843006,5600.0112822342298,15261.149971483399,4614.8532123889681,3768.5662824122551,3072.8126062231458
21,0.80000000000000004,10365.976321852215,8728.8687047418462,11906.919868656556,5603.5544004557414,15263.152860875396,4607.7953389859194,3768.6798877027427,3072.7292227091411
22,0.83999999999999997,10367.19355365147,8730.6590558866756,11910.029115207026,5599.4618877694911,15262.557654797625,4602.0820240474695,3768.7591722291863,3072.6713204068083
23,0.88,10360.881691856262,8723.8852221992511,11909.966085201346,5599.987518940281,15263.532376680112,4605.4401936406066,3773.3738976986037,3081.6498052922261
24,0.92000000000000004,10359.210492568121,8719.0954824704022,11907.314872543577,5603.1232573783955,15266.153170461228,4592.4828274373149,3764.0881941765756,3073.5936602395586
25,0.95999999999999996,10355.951664258955,8705.6467135710209,11909.381400139193,5601.7501899131867,15262.62299046772,4596.2152129721835,3768.9181133923698,3082.8478206074114
26,1,10344.249878786413,8687.2137799923294,11914.247170942699,5596.6581130962932,15260.435947747595,4596.9689130613178,3766.8333037042034,3084.7663019372703
27,1.04,10341.194285006559,8682.0398736839852,11907.874281443615,5602.3516878874125,15259.522034947171,4597.119430331305,3773.7314932781264,3091.9495069665618
28,1.0800000000000001,10342.978899824891,8682.7038126936422,11911.79172967295,5598.8517518228691,15257.737020940318,4603.7125181117899,3773.6681071654557,3092.0350219583643
29,1.1200000000000001,10340.004518212754,8675.4988863251929,11911.803512177326,5599.2681835098974,15258.841954926456,4589.9464852566707,3771.2617588870621,3094.6295968087034
30,1.1599999999999999,10348.082153269599,8690.0724597931094,11919.969875783829,5591.4831551276375,15258.627924633973,4590.124611101066,3761.6554160609503,3090.1936860440119
31,1.2,10345.115667039228,8689.1412059502218,11911.543876765303,5598.4101944216191,15256.171427971061,4605.0828360755331,3757.2599166421492,3094.855424464663
32,1.24,10348.082400380379,8690.2296033572693,11941.195643219498,5572.4325536477345,15251.277049104921,4635.0833605208827,3750.2574003499153,3085.5346685574386
33,1.28,10343.687949818424,8682.9280146739293,11911.215265482286,5598.6437184940396,15256.785748297676,4619.6121107734125,3801.2132715806092,3106.8902099174766
34,1.3200000000000001,10343.17083072081,8684.4891678419408,11928.342814470117,5583.3292100656736,15255.794815264651,4619.0768827161237,3810.2723631806057,3105.9068254208223
