"Worm Data","Position (um) of Centroid"
"Sequence","VID00106.AVI"

,,"Track"
"Frame","Time","1 x","1 y"
1,0,9199.8702204033962,5354.8196041343108
2,0.040000000000000001,9211.5855747116802,5357.9867552649084
3,0.080000000000000002,9218.7655435451488,5358.7821146246833
4,0.12,9228.1600359035983,5358.588347065669
5,0.16,9231.7143535666619,5357.5470769841641
6,0.20000000000000001,9240.3722315279356,5356.0792822159156
7,0.23999999999999999,9249.1463581273401,5353.678652449762
8,0.28000000000000003,9256.8070396229577,5351.3353850847852
9,0.32000000000000001,9272.5847042009864,5348.4593538157615
10,0.35999999999999999,9280.1433424917195,5344.401638037275
11,0.40000000000000002,9295.8091075877273,5338.0278768190874
12,0.44,9304.4489946988979,5333.5532627678285
13,0.47999999999999998,9311.3201167434127,5329.2473464222012
14,0.52000000000000002,9319.9818436989335,5322.9333686588352
15,0.56000000000000005,9326.3358897978997,5315.5096369513758
16,0.59999999999999998,9331.2574519460286,5312.7044984290678
17,0.64000000000000001,9342.3457747456177,5301.9589133078971
18,0.68000000000000005,9352.5455900482102,5291.0374608649945
19,0.71999999999999997,9355.5676464710814,5286.4558737240495
20,0.76000000000000001,9354.3387605952175,5280.515114853818
21,0.80000000000000004,9364.1325782360182,5268.5904003058295
22,0.83999999999999997,9364.7788837389471,5267.3765917325973
23,0.88,9371.3130063639601,5261.4748946094987
24,0.92000000000000004,9372.6566399178646,5258.243562027229
25,0.95999999999999996,9373.3138512477326,5258.4833106417518
26,1,9371.2627592374811,5257.4639685539578
27,1.04,9374.3975846113262,5253.7838224049883
28,1.0800000000000001,9372.0246972631267,5256.9208592202904
29,1.1200000000000001,9384.3523835064116,5246.182951904806
30,1.1599999999999999,9376.9053189813694,5252.5184677842208
31,1.2,9373.6563226902636,5254.193460007461
32,1.24,9375.1163785106819,5253.4370527285701
33,1.28,9383.3419745386473,5248.0929870954151
34,1.3200000000000001,9382.2938442905997,5247.3925687435076
35,1.3600000000000001,9389.9324573658523,5239.3925744026164
36,1.4000000000000001,9388.6528776644118,5241.2734616810285
37,1.4399999999999999,9390.7104550857312,5238.3902842045754
38,1.48,9396.4498392243258,5233.9734845806843
39,1.52,9403.0200036270289,5231.6082995969846
40,1.5600000000000001,9403.8026198387251,5229.7235801952347
41,1.6000000000000001,9410.2666435103656,5226.3640441742846
42,1.6400000000000001,9417.4687585840511,5223.6751122303258
43,1.6799999999999999,9425.8508903428847,5221.7751498283533
44,1.72,9422.9888570410367,5222.7887719095088
45,1.76,9425.9323791196621,5220.7251135686056
46,1.8,9427.3167609639058,5220.8775262533954
47,1.8400000000000001,9433.1331738071276,5219.4582971164891
48,1.8800000000000001,9442.4877743711713,5216.694822337523
49,1.9199999999999999,9448.5538417840053,5215.1641976149012
50,1.96,9451.5473348679516,5214.8512498569189
51,2,9461.0228805514853,5213.8791829360025
52,2.04,9463.811497872477,5213.5819160614465
53,2.0800000000000001,9465.1080190498578,5212.7937664391311
54,2.1200000000000001,9480.5848052110923,5212.8670232040458
55,2.1600000000000001,9477.3703448399046,5214.3918627152525
56,2.2000000000000002,9481.8801634351057,5213.5836186662273
57,2.2400000000000002,9498.7349109511215,5214.8400049820693
58,2.2800000000000002,9506.0701914714864,5214.9658755918917
59,2.3199999999999998,9499.3204116745765,5215.1287483328797
60,2.3599999999999999,9513.8181782354368,5217.0477658889786
61,2.3999999999999999,9524.2536873717236,5217.9775607031524
62,2.4399999999999999,9534.3205983365624,5218.9554262492311
63,2.48,9546.2961248012271,5223.4381600646957
64,2.52,9549.9967569305845,5223.4540186399072
65,2.5600000000000001,9560.0747256463601,5226.3265342128198
66,2.6000000000000001,9558.3380274324518,5226.1518682682736
67,2.6400000000000001,9574.6443920078418,5231.0669847315212
68,2.6800000000000002,9568.9184102992549,5228.3769354630731
69,2.7200000000000002,9613.2639639081935,5243.3164327759623
70,2.7600000000000002,9628.1600041248166,5247.4183376723204
71,2.8000000000000003,9624.571680974228,5245.6510884882109
72,2.8399999999999999,9626.5341082978794,5245.6586183017171
73,2.8799999999999999,9646.8862453451129,5249.369490740738
74,2.9199999999999999,9648.305236788543,5249.3298878025216
75,2.96,9648.5441247431645,5248.0868544947898
76,3,9647.7467301032066,5246.4682220922969
77,3.04,9655.515907900879,5246.3289210993735
78,3.0800000000000001,9660.3973908145381,5245.0368307523249
79,3.1200000000000001,9665.7141915454704,5243.2116042897705
80,3.1600000000000001,9672.9162360493065,5241.0908700714008
81,3.2000000000000002,9683.097989245045,5238.1097797023313
82,3.2400000000000002,9699.3706741634869,5230.4526275198341
83,3.2800000000000002,9706.7803895566576,5226.1881229105538
84,3.3200000000000003,9715.1331216074159,5217.9606453235619
85,3.3599999999999999,9725.7265955156672,5208.2794251761316
86,3.3999999999999999,9723.5635791048808,5205.9057131447698
87,3.4399999999999999,9735.5171644027596,5190.5506523139848
88,3.48,9739.1518483828222,5181.845856873374
89,3.52,9740.3868243621491,5174.109600393449
90,3.5600000000000001,9742.4854148156519,5163.0495418348573
91,3.6000000000000001,9746.5165418590495,5146.2369780894524
92,3.6400000000000001,9747.4664233471558,5146.5898688677926
93,3.6800000000000002,9749.3823242394992,5137.6705597457922
94,3.7200000000000002,9744.9739938550483,5146.5885763614797
95,3.7600000000000002,9749.3364309652716,5122.2428793310955
96,3.8000000000000003,9745.9780218422584,5120.1687807893941
97,3.8399999999999999,9746.2522021175137,5106.189103752341
98,3.8799999999999999,9745.552866181506,5099.0004122955934
99,3.9199999999999999,9744.6966810016256,5096.8321654483807
100,3.96,9743.6667571814996,5086.2453163494292
101,4,9744.3887914838197,5075.9435197307266
102,4.04,9743.0114330174092,5085.7018225285601
103,4.0800000000000001,9743.176321716559,5068.6284183963298
104,4.1200000000000001,9741.912144035874,5072.8094053527193
105,4.1600000000000001,9741.3136497143405,5063.3896600780754
106,4.2000000000000002,9740.3519646509794,5061.381772683395
107,4.2400000000000002,9741.1470729193388,5054.8065755825919
108,4.2800000000000002,9742.0783104338097,5051.6999090288955
109,4.3200000000000003,9741.692824618749,5049.2302099336093
110,4.3600000000000003,9743.694564359057,5038.0943495803713
111,4.4000000000000004,9742.4350428550224,5041.1156818013433
112,4.4400000000000004,9747.3146767378221,5022.5343068557859
113,4.4800000000000004,9753.6644689712539,5011.4350688349214
114,4.5200000000000005,9757.1609017289356,5004.9356043097232
115,4.5600000000000005,9760.7230984403013,4996.3690502446725
116,4.6000000000000005,9758.4430770245435,4998.0461466634251
117,4.6399999999999997,9755.7526780748922,5004.8646502326292
118,4.6799999999999997,9763.8114472964899,4991.0466846951595
119,4.7199999999999998,9767.0290841036367,4986.9107865539481
120,4.7599999999999998,9765.2874050871324,4989.2986903999818
121,4.7999999999999998,9772.4437067428698,4980.950281943371
122,4.8399999999999999,9775.2638822438403,4976.9281348325803
123,4.8799999999999999,9778.6030001768158,4973.44584221472
124,4.9199999999999999,9773.4416176458071,4980.1858061189268
125,4.96,9773.1676549238746,4980.1552538233682
126,5,9773.6447377292006,4979.8389831212871
127,5.04,9768.9974018517023,4986.8873529187122
128,5.0800000000000001,9772.1112409639481,4979.7891200895328
129,5.1200000000000001,9767.5508804481815,4988.1800456798292
130,5.1600000000000001,9769.1255209731589,4987.1296244905689
131,5.2000000000000002,9767.6582552366654,4990.8529838894792
132,5.2400000000000002,9770.8596906990988,4982.6238298313456
133,5.2800000000000002,9771.33161290309,4982.5182121521693
134,5.3200000000000003,9771.8321343004809,4988.5557586838449
135,5.3600000000000003,9774.9116753903581,4982.2365417353549
136,5.4000000000000004,9781.6038018282634,4975.2286961086902
137,5.4400000000000004,9784.4201637832284,4970.5391854791542
138,5.4800000000000004,9799.9921768302484,4955.3445452745864
139,5.5200000000000005,9803.7492477350679,4953.1148791128735
140,5.5600000000000005,9805.7788689086174,4951.5725623383978
141,5.6000000000000005,9816.5095892247173,4944.1772281299709
142,5.6399999999999997,9821.4124963233844,4940.0512490659876
143,5.6799999999999997,9821.9193484900643,4940.5146691815062
144,5.7199999999999998,9821.6261797714578,4940.9508588043354
145,5.7599999999999998,9830.6917139473317,4935.6258710565235
146,5.7999999999999998,9853.4824184468944,4923.6031617459012
147,5.8399999999999999,9853.6328485412305,4924.3755038640602
148,5.8799999999999999,9854.8485069475482,4922.5741865137488
149,5.9199999999999999,9870.0302768136826,4916.2414291795476
150,5.96,9865.4187840064587,4918.9117518661596
151,6,9875.7613444729795,4914.7445737316784
152,6.04,9874.6137478133223,4914.6502208847651
153,6.0800000000000001,9886.7490009116318,4907.4476076028059
154,6.1200000000000001,9886.2623635661657,4907.5589256701533
155,6.1600000000000001,9887.9912489803137,4907.2874650201684
156,6.2000000000000002,9910.537978695942,4891.6153355125844
157,6.2400000000000002,9913.0027415264794,4890.7740547986477
158,6.2800000000000002,9902.9877292851324,4898.1744643909824
159,6.3200000000000003,9922.5388585334786,4882.8382058691141
160,6.3600000000000003,9923.9138585514465,4879.5717462278608
161,6.4000000000000004,9924.1072135963368,4876.259946249399
162,6.4400000000000004,9922.6990735834806,4873.1785353477317
163,6.4800000000000004,9925.9128509189832,4867.1610915756228
164,6.5200000000000005,9928.7696037136775,4863.6141975083774
165,6.5600000000000005,9931.0799725541619,4857.9457232576988
166,6.6000000000000005,9935.4614895210107,4846.2183453583684
167,6.6400000000000006,9940.9408024178792,4834.884146456232
168,6.6799999999999997,9943.4203343076315,4826.0316026414857
169,6.7199999999999998,9947.4410021955191,4814.0818357050211
170,6.7599999999999998,9946.6999741983291,4811.7550015888046
171,6.7999999999999998,9949.5556013458063,4804.0344545614644
172,6.8399999999999999,9950.2758258377908,4796.4496433518625
173,6.8799999999999999,9947.2117314224197,4793.2436189565478
174,6.9199999999999999,9953.311842193214,4774.5988678039212
175,6.96,9951.3229353825373,4768.7536155601692
176,7,9951.1629358983064,4766.0215032114747
177,7.04,9952.5885760468973,4754.3898592265296
178,7.0800000000000001,9953.056936546187,4738.8498441584852
179,7.1200000000000001,9952.6350766177202,4742.5634238815228
180,7.1600000000000001,9952.6806284810737,4733.9933324145495
181,7.2000000000000002,9952.7984998021911,4724.5165821986311
182,7.2400000000000002,9952.4803900595016,4717.611978073598
183,7.2800000000000002,9949.7213518322023,4713.2614887168065
184,7.3200000000000003,9949.8014389286254,4713.9995588912025
185,7.3600000000000003,9946.659705916456,4711.2776120975059
186,7.4000000000000004,9946.3014877309652,4707.6897645048539
187,7.4400000000000004,9948.1272044400303,4701.422918885507
188,7.4800000000000004,9948.6713441850952,4683.9155254820453
189,7.5200000000000005,9947.8652794381123,4683.1418629490327
190,7.5600000000000005,9948.0741465575866,4682.383735843121
191,7.6000000000000005,9947.2506264860185,4682.1791360438065
192,7.6400000000000006,9949.7417799383693,4671.6873097969756
193,7.6799999999999997,9951.2931252010749,4657.3129593655804
194,7.7199999999999998,9956.242485476474,4650.6426440371024
195,7.7599999999999998,9960.6209263411492,4642.5438718199448
196,7.7999999999999998,9960.8498302188491,4642.1776736690717
197,7.8399999999999999,9963.0443679993114,4639.4802220803213
198,7.8799999999999999,9967.1224823104112,4635.1269473116336
199,7.9199999999999999,9962.9992318178338,4641.2171443030948
200,7.96,9967.1732271907476,4636.5777834888504
201,8,9977.8515719745992,4622.1596186689121
202,8.0400000000000009,9975.8243104423727,4626.7603324256406
203,8.0800000000000001,9980.885275617864,4620.1971732451429
204,8.120000000000001,10007.873438159013,4599.6665204564551
205,8.1600000000000001,10003.131067758761,4601.989017125371
206,8.1999999999999993,10008.956951390179,4599.9871839788057
207,8.2400000000000002,10013.405014856231,4598.9111753024545
208,8.2799999999999994,10026.426007738612,4592.3093896868586
