"Worm Data","Position (um) of Centroid"
"Sequence","VID00100.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y"
1,0,10804.76539811023,6108.346959007642,7223.377810186149,3113.9264763358005
2,0.040000000000000001,10805.708461169093,6108.2747959698481,7230.9556535480569,3122.7341292419214
3,0.080000000000000002,10804.19417028239,6104.5168032496676,7223.4813440680064,3108.0951628979274
4,0.12,10802.812850795262,6099.507468048434,7225.9646172986841,3107.3488294136387
5,0.16,10796.184499891024,6084.1115111247791,7228.186037564461,3112.6722516508298
6,0.20000000000000001,10801.804228381541,6090.7707533070034,7232.4504878509542,3119.1982689964398
7,0.23999999999999999,10797.903738281,6082.6346231535081,7229.0159056072107,3112.9603798798153
8,0.28000000000000003,10797.511844290786,6075.5030285310113,7234.3306288566473,3120.0005716386531
9,0.32000000000000001,10794.364038804279,6069.577577758746,7232.5322425265667,3117.2704148574403
10,0.35999999999999999,10787.704962143371,6050.5860453149762,7234.5677878366323,3122.5210064570165
11,0.40000000000000002,10783.677078724466,6041.7460643229651,7236.7042180381204,3124.2575412755004
12,0.44,10783.82278939123,6036.4902368927505,7242.2057272837155,3133.0026965888237
13,0.47999999999999998,10779.01460070239,6025.0155712618798,7242.0382652245453,3133.7742314642737
14,0.52000000000000002,10774.208297357261,6015.2838584351612,7242.0247862461938,3135.3739985858365
15,0.56000000000000005,10772.8520486082,6012.6302287780572,7243.3849592683646,3134.9062349922788
16,0.59999999999999998,10766.021163476838,5993.4466068050424,7246.5814666569077,3140.7303736159565
17,0.64000000000000001,10757.187132961164,5979.6945548564745,7265.7284897069649,3162.2972955236764
18,0.68000000000000005,10757.549932459806,5978.2240822422136,7271.3883847423422,3169.100735304286
19,0.71999999999999997,10746.901845533677,5963.3590080757458,7269.2243957779328,3167.5819343780777
20,0.76000000000000001,10747.139562047912,5960.541159643175,7267.4980113842412,3164.6410021928459
21,0.80000000000000004,10740.316474620095,5951.4355505541171,7251.5478390474518,3147.1586571099333
22,0.83999999999999997,10736.245167870855,5947.5971263956781,7261.4964191101144,3160.3347133058505
23,0.88,10741.715127691041,5955.6066440757586,7252.9854568462242,3150.3090675432186
24,0.92000000000000004,10733.584760713762,5945.1007487871175,7253.4215582039069,3146.9328072942508
25,0.95999999999999996,10720.371382911659,5934.1775622513524,7257.0302723726772,3152.6591557077618
26,1,10715.769784844073,5929.5475646249015,7260.6561096902196,3157.2613419773734
27,1.04,10712.074275062967,5928.8851803330799,7262.0451803796495,3157.0763449500955
28,1.0800000000000001,10692.177254781785,5917.6728016989673,7265.2341273850252,3161.6631922382539
29,1.1200000000000001,10671.812314631417,5907.9158797043692,7267.2779064259948,3164.4962669562246
30,1.1599999999999999,10646.696260052306,5900.5198964918209,7274.4474447723123,3172.7575784989212
31,1.2,10639.38486346756,5901.1377676573811,7292.1200072037655,3187.324699817661
32,1.24,10632.286170442148,5900.6585283502118,7292.1940356273899,3189.2991501953293
33,1.28,10628.193398563497,5899.5047889553298,7294.6726062969701,3190.8685949236542
34,1.3200000000000001,10610.881467100649,5895.3959485541091,7299.0354505933019,3193.0588251836361
35,1.3600000000000001,10607.788230256723,5896.284920039966,7312.8291779714209,3201.0636790099206
36,1.4000000000000001,10601.714791062874,5895.7811453003351,7316.9903126882164,3203.3215170383328
37,1.4399999999999999,10587.822897291746,5893.427848587452,7316.2631908949634,3203.1584289827633
38,1.48,10586.855650649457,5892.1369467950572,7314.190050779921,3201.8117534144048
39,1.52,10576.937956009377,5889.3230823422218,7326.5582766269836,3206.1000465409279
40,1.5600000000000001,10571.732211074499,5888.9308714892759,7329.1649770261129,3208.1584268350498
41,1.6000000000000001,10572.133778075548,5890.2795714175827,7329.4560190933371,3206.685982593508
42,1.6400000000000001,10561.521306837381,5884.2052093233124,7345.2831674792023,3211.9162240795185
43,1.6799999999999999,10562.932177357716,5885.5524939020615,7352.4876568133795,3209.7081958140061
44,1.72,10561.68877210915,5884.0182088760121,7354.2609011722816,3209.6505583866647
45,1.76,10557.509289840677,5881.4649967924397,7361.4287861975217,3208.9210124207029
46,1.8,10562.695331678569,5885.1728937000134,7362.51932728266,3207.7394861000603
47,1.8400000000000001,10559.026848398127,5881.1099320692047,7370.1854068716511,3205.9444724230216
48,1.8800000000000001,10557.809680048642,5881.8730609674703,7376.6039261232991,3204.2136806539338
49,1.9199999999999999,10551.360887030516,5875.0064688766824,7389.6753617637987,3199.9432989982106
50,1.96,10553.877047849355,5876.4792067004873,7394.033321535665,3196.5466832436496
51,2,10546.563131393828,5869.2115094937599,7402.068473353992,3191.8365415995486
52,2.04,10549.676446970916,5871.2729963021548,7413.7915748103733,3184.9645925424456
53,2.0800000000000001,10548.307391557822,5868.0243148697537,7418.8443826567673,3180.73999922844
54,2.1200000000000001,10544.897099646856,5861.0258918162335,7434.7407391955994,3167.3862580588839
55,2.1600000000000001,10541.043029815704,5855.8810304374865,7433.7086197997623,3167.2878590384053
56,2.2000000000000002,10537.181080401851,5848.534707118185,7442.5277528121806,3159.0689085056474
57,2.2400000000000002,10531.948530286303,5838.8805736978175,7443.6287517593646,3156.9718845486559
58,2.2800000000000002,10528.581576019955,5833.1521674128035,7446.4042611513596,3155.7385470753743
59,2.3199999999999998,10537.592095508786,5844.8499391345777,7451.1819258951473,3150.1945269608332
60,2.3599999999999999,10529.65672381104,5832.3675015349363,7461.4142687635276,3132.7082225037375
61,2.3999999999999999,10505.151989367338,5791.4751385963336,7467.2756939298624,3122.5650593974533
62,2.4399999999999999,10501.043988789377,5787.3162290294858,7466.7668052088693,3121.0728505785537
63,2.48,10498.546540367126,5780.8537952991755,7471.660243322015,3114.2168122864123
64,2.52,10494.807051283657,5778.1012544263313,7474.1625962010548,3106.8500759931076
65,2.5600000000000001,10486.068212330043,5764.9600190800975,7475.5184277782191,3104.2450956929233
66,2.6000000000000001,10501.533149158397,5782.6659948426977,7483.9948271821722,3083.7173432180862
67,2.6400000000000001,10474.90301854105,5753.8049839941059,7482.2393450195405,3085.5053427083485
68,2.6800000000000002,10474.522146816718,5752.8256192295084,7482.6942016969533,3086.5182707648701
69,2.7200000000000002,10464.957957280041,5746.2247908976478,7485.1743781929381,3082.0983006896513
70,2.7600000000000002,10466.168055603763,5748.3891902549203,7488.9680319656882,3072.4191324793819
71,2.8000000000000003,10460.981469289198,5746.1443304556624,7498.3480653810157,3057.8582458230167
72,2.8399999999999999,10463.836433527495,5748.7751615825755,7499.5461903108808,3058.399925630315
73,2.8799999999999999,10472.069932459008,5755.807634436801,7508.4960033156494,3043.7441291844343
74,2.9199999999999999,10471.566615032873,5756.0159061276163,7513.3503019377576,3047.0833023427604
75,2.96,10465.483000927019,5754.1715493607153,7519.3624598496262,3030.9051247267807
76,3,10462.678059318669,5752.2289213127478,7528.8489997138349,3016.7343441493758
77,3.04,10455.169341389808,5749.1320884075321,7518.1997492728415,3030.1135308756666
78,3.0800000000000001,10440.678028082726,5742.3105632859597,7529.9396361716754,3017.5744680676989
79,3.1200000000000001,10418.434026155353,5733.4268609604987,7540.1671995950555,3003.8465232674753
80,3.1600000000000001,10414.604935924697,5730.8832968758352,7551.4953073293464,2991.0312990846423
81,3.2000000000000002,10409.700334005778,5730.7306203788121,7564.3805466984813,2979.6358227995297
82,3.2400000000000002,10408.409613141052,5730.3827475752969,7573.9555028039476,2963.1521924576573
83,3.2800000000000002,10401.919576653198,5728.6022881227227,7574.1969414416162,2963.4154506228897
84,3.3200000000000003,10403.516251545949,5730.2753440290753,7564.2646840716616,2977.8969088975982
85,3.3599999999999999,10402.708415617544,5730.067284381249,7579.1510759883477,2968.9018632005955
86,3.3999999999999999,10399.519010560856,5729.4976727590747,7593.762062946189,2959.6456074236467
87,3.4399999999999999,10401.174866186328,5730.9667084599369,7580.912895907949,2970.9466679096604
88,3.48,10403.11133421874,5733.0122074856718,7583.2571357990364,2973.7169998784593
89,3.52,10383.774967686239,5726.1676548320283,7580.756445930675,2970.7217357944746
90,3.5600000000000001,10384.724733562529,5727.1188789693315,7562.7861398304922,2987.6828301091091
91,3.6000000000000001,10379.533821586348,5724.2364537843532,7593.7502048673723,2963.0669935936758
92,3.6400000000000001,10376.886541117841,5725.9800854596306,7593.6992002362385,2962.7491938608282
93,3.6800000000000002,10383.663761978962,5730.3553197083047,7594.4173469925181,2963.8224832927772
94,3.7200000000000002,10375.614744511142,5728.0002199799301,7587.2162911432297,2967.1806765751398
95,3.7600000000000002,10372.296001005678,5726.6450616596703,7597.8451977430814,2958.8338045854643
96,3.8000000000000003,10367.463735245676,5727.0801974440492,7591.8657232195083,2963.6335321691304
97,3.8399999999999999,10363.10977594305,5727.0968063439977,7596.2387550860931,2962.0846320743012
98,3.8799999999999999,10349.590213684833,5721.346485932494,7598.6838078018518,2961.731492456247
99,3.9199999999999999,10345.038512646512,5720.3571096174019,7604.3834166595443,2957.0304763163695
