"Worm Data","Position (um) of Centroid"
"Sequence","VID00121.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y","7 x","7 y","8 x","8 y","9 x","9 y","10 x","10 y","11 x","11 y","12 x","12 y","13 x","13 y","14 x","14 y","15 x","15 y","16 x","16 y"
1,0,2659.5739394530119,8187.2379894470541,10987.458168702904,6454.7476383973553,6031.9889204426681,4954.084858135976,12722.033999037447,1987.9314328430883,6107.2372421707614,1738.0658765901926
2,0.040000000000000001,2636.9801131205418,8178.6600555271916,10969.170797042623,6480.0948682288026,6047.8601344430635,4941.4224999973621,12722.858730352496,1988.5109772796177,6104.7426082688589,1726.2705249583996
3,0.080000000000000002,2660.2638196579792,8186.4902593452698,10967.311172087782,6485.0081643237736,6052.6056666527493,4932.9495882459141,12728.087770258462,2001.7361385649265,6105.0407183067546,1730.4982604885345
4,0.12,2656.1651165299395,8186.9608998309768,10966.787871879658,6485.9304451940789,6061.0573116234482,4928.8537687012195,12731.016452807678,2001.0153330315561,6104.2814666505174,1724.8962369256869
5,0.16,2681.5493750139613,8192.023845466907,10963.484174274487,6490.1266124237454,6054.9360452189676,4935.0795888217963,12730.139508240407,1986.6865675955332,6092.0058578205226,1697.0337025519639
6,0.20000000000000001,2686.0273635313638,8194.2760584503067,10960.668036991568,6494.9532977708295,6072.2458716884466,4927.3362343800754,12725.550297527536,1986.0700381939596,6099.7970749482101,1711.4093413712926
7,0.23999999999999999,2686.6426228238529,8192.4196245103922,10955.154877888453,6502.5090099339432,6070.8971814501729,4923.5364672116393,12729.339934708467,2011.775048642332,6101.2504476049562,1710.5006262152365
8,0.28000000000000003,2687.5769669083993,8189.7671742766433,10948.746302019299,6509.1438517956904,6070.5804105476336,4924.0271519585158,12731.387609828433,1998.0587018640199,6090.9408210610554,1690.6359919637816
9,0.32000000000000001,2701.6209846219299,8192.698208711492,10921.2219900076,6535.2046913412732,6078.6081095142399,4918.8397441523175,12725.309651424097,1971.6220321288138,6094.6614735020466,1702.3672935753948
10,0.35999999999999999,2715.8783749062504,8195.0827263605861,10909.874275012064,6544.3112808657343,6082.4103926072639,4919.3788277054264,12722.078381275163,1959.0033232075693,6092.1716204569439,1691.6995807268031
11,0.40000000000000002,2715.9292369896184,8194.8918023977039,10910.780337024988,6547.0541942858799,6094.269885512007,4912.7144192207079,12720.914290382323,1959.3977663621345,6100.6456795095992,1702.74399265184
12,0.44,2702.0940534057559,8191.3630429685008,10910.708540542933,6546.765750736362,6102.0737454470063,4907.6076446882662,12719.751652024588,1959.8228261510349,6099.9279186464046,1703.5012831864096
13,0.47999999999999998,2716.260982650263,8193.6754753644309,10898.9278053791,6554.8046255707468,6104.9570323174948,4908.1672142635525,12721.913330122721,1958.9266239312446,6090.5582436502118,1693.8181686903317
14,0.52000000000000002,2714.6015400309689,8195.2235028537325,10898.454270950571,6554.0947464270157,6119.4911467248166,4903.434806707538,12722.73982490852,1958.5689232100267,6101.129016978759,1702.3552869195446
15,0.56000000000000005,2700.9871167326287,8191.2519393895327,10885.735562109639,6560.6479020572442,6125.5619979671201,4899.9233098680252,12723.327127693145,1958.310504369716,6090.9610187008257,1693.4671368785221
16,0.59999999999999998,2701.1052653385354,8190.9719664685708,10874.247180589555,6568.6235812611312,6125.5864933034891,4899.9705925195503,12718.313576910203,1946.275196193953,6090.8079611115127,1693.920040284982
17,0.64000000000000001,2714.8627159662324,8194.7789592942027,10874.367447414872,6568.842479243518,6125.3764105699283,4901.86165961796,12715.407467146435,1933.3569283652969,6090.7717015893331,1693.9741500422424
18,0.68000000000000005,2701.1670939302348,8190.7441938836419,10846.653519492082,6575.219018726415,6136.8758584598454,4896.8862985421802,12721.654338670627,1944.8891904291631,6091.3913038723585,1692.5812780712677
19,0.71999999999999997,2712.1772588043773,8198.3036482159769,10846.604377220778,6575.3230675174582,6165.0643501201012,4873.9289928713979,12717.016765156955,1932.7032045104079,6090.4911688885259,1691.3526462817463
20,0.76000000000000001,2702.5582106366869,8188.4210431154652,10846.506800194991,6575.0096436093945,6191.729258230609,4845.4351846398185,12713.506976280038,1919.3204768315209,6079.7329134783968,1683.2345580712972
21,0.80000000000000004,2711.9213543737451,8194.765438531198,10846.505430747415,6575.0023617152165,6198.7131095993991,4832.7635430290511,12714.986628387789,1918.7146792325057,6090.5027744979225,1691.7629479499792
22,0.83999999999999997,2710.2307284824333,8193.480483110874,10846.292054539499,6573.9193426606744,6200.7174271794211,4831.2838553412821,12711.197697959096,1906.1612617136998,6079.2706754083156,1684.271040962989
23,0.88,2710.2500928039908,8193.4166671043404,10753.625006400465,6544.8150065586051,6197.9069291472615,4836.9534017582891,12717.281628957311,1917.7248399902073,6079.1992348107942,1684.4163799813123
24,0.92000000000000004,2710.7830584893304,8192.1700001152658,10749.334530731832,6530.6753614480986,6205.761144320968,4831.8734734538539,12718.216794314036,1917.3615082211018,6090.3706916546917,1692.0201670600545
25,0.95999999999999996,2713.031577326738,8187.1962346325781,10747.330883535607,6516.2710172848783,6206.3691034057329,4832.9697716193941,12713.508094292007,1905.2016432677801,6079.1124162823708,1684.5688732804701
26,1,2726.7255651009737,8191.356086769516,10745.516887772192,6502.1085902708865,6219.6057073960674,4794.9076163776062,12710.921172620368,1892.9116435763062,6066.8668629066315,1678.8825819327685
27,1.04,2726.7309759462569,8191.1400052840472,10746.272737101228,6487.8517006169441,6218.1004061370277,4811.9631197645895,12712.135643401301,1892.3099916365845,6066.8245072494774,1679.0124379543049
