id,track,speed,experiment
DA_N2_BL21,1,183.0752030766689,1
DA_N2_BL21,1,168.63113149924465,1
DA_N2_BL21,1,183.05088372580482,1
DA_N2_BL21,1,171.97858016324633,1
DA_N2_BL21,1,181.91800103057264,1
DA_N2_BL21,1,222.4089714310793,1
DA_N2_BL21,1,134.75881988380078,1
DA_N2_BL21,1,217.57710579316324,1
DA_N2_BL21,1,213.59670142693903,1
DA_N2_BL21,1,252.51321270751345,1
DA_N2_BL21,1,188.14555280593467,1
DA_N2_BL21,1,169.7762158109535,1
DA_N2_BL21,1,133.6763886013995,1
DA_N2_BL21,1,201.50686028061412,1
DA_N2_BL21,1,153.8967615951099,1
DA_N2_BL21,1,188.78221421396432,1
DA_N2_BL21,1,138.4781600229267,1
DA_N2_BL21,1,158.38723624661264,1
DA_N2_BL21,1,178.77840255172816,1
DA_N2_BL21,1,213.20642588018018,1
DA_N2_BL21,1,208.14200722231328,1
DA_N2_BL21,1,134.7103216127818,1
DA_N2_BL21,1,137.4844648733298,1
DA_N2_BL21,1,289.79908234699127,1
DA_N2_BL21,1,276.8592358343436,1
DA_N2_BL21,1,191.6880947884395,1
DA_N2_BL21,1,201.44900750508282,1
DA_N2_BL21,1,192.80330108707275,1
DA_N2_BL21,1,170.36411076702169,1
DA_N2_BL21,1,108.91271160760893,1
DA_N2_BL21,1,161.1832945078218,1
DA_N2_BL21,1,88.58646268153697,1
DA_N2_BL21,1,154.31562653264444,1
DA_N2_BL21,1,147.54289370187144,1
DA_N2_BL21,1,122.83190422877342,1
DA_N2_BL21,1,115.42825556668058,1
DA_N2_BL21,1,145.39873267469994,1
DA_N2_BL21,1,147.64705291121896,1
DA_N2_BL21,1,174.77747930130937,1
DA_N2_BL21,1,112.7974473032865,1
DA_N2_BL21,1,118.84208291805635,1
DA_N2_BL21,1,113.42387446695659,1
DA_N2_BL21,1,184.1883954845834,1
DA_N2_BL21,1,50.27020496625219,1
DA_N2_BL21,1,16.03558879541456,1
DA_N2_BL21,1,146.00536242016102,1
DA_N2_BL21,1,111.19827829122976,1
DA_N2_BL21,1,117.11806600369734,1
DA_N2_BL21,1,41.02690875322806,1
DA_N2_BL21,1,87.37960846726081,1
DA_N2_BL21,1,132.48409792632057,1
DA_N2_BL21,1,94.19306955145225,1
DA_N2_BL21,1,237.81240569028904,1
DA_N2_BL21,1,138.04557463923504,1
DA_N2_BL21,1,82.32947829423856,1
DA_N2_BL21,1,114.08551892466853,1
DA_N2_BL21,1,73.65392191448272,1
DA_N2_BL21,1,95.60869470418255,1
DA_N2_BL21,1,88.30998684036896,1
DA_N2_BL21,1,199.94505145510954,1
DA_N2_BL21,1,91.68556500111939,1
DA_N2_BL21,1,151.50337793899777,1
DA_N2_BL21,1,131.07150524679622,1
DA_N2_BL21,1,93.42260974463198,1
DA_N2_BL21,1,10.370904992204133,1
DA_N2_BL21,1,9.741698940531204,1
DA_N2_BL21,1,66.7485144090898,1
DA_N2_BL21,1,58.79461125361572,1
DA_N2_BL21,1,171.1522518709393,1
DA_N2_BL21,1,279.94356778910685,1
DA_N2_BL21,1,188.01603356269743,1
DA_N2_BL21,1,9.70828341703648,1
DA_N2_BL21,1,56.94335649450129,1
DA_N2_BL21,1,58.147490508471705,1
DA_N2_BL21,1,162.32060153211518,1
DA_N2_BL21,1,151.19949020742268,1
DA_N2_BL21,1,153.34497947024653,1
DA_N2_BL21,1,199.65833947689504,1
DA_N2_BL21,1,159.74471384265559,1
DA_N2_BL21,1,124.1402537158693,1
DA_N2_BL21,1,149.83809353357535,1
DA_N2_BL21,1,217.42544180909871,1
DA_N2_BL21,1,167.9116879211925,1
DA_N2_BL21,1,128.8128526632212,1
DA_N2_BL21,1,163.8072794142292,1
DA_N2_BL21,1,163.62428379170711,1
DA_N2_BL21,1,181.34374099897434,1
DA_N2_BL21,1,118.71940887794985,1
DA_N2_BL21,1,171.27385688818072,1
DA_N2_BL21,1,168.4254151534626,1
DA_N2_BL21,1,72.90527927002276,1
DA_N2_BL21,1,276.9139220960698,1
DA_N2_BL21,1,148.6066079297828,1
DA_N2_BL21,1,28.88180222307931,1
DA_N2_BL21,1,65.26661392983844,1
DA_N2_BL21,1,141.142362997556,1
DA_N2_BL21,1,142.202211113453,1
DA_N2_BL21,1,16.133050623080603,1
DA_N2_BL21,1,14.515507387451603,1
DA_N2_BL21,1,2.912950329725548,1
DA_N2_BL21,1,307.27164479436334,1
DA_N2_BL21,1,99.42331994745045,1
DA_N2_BL21,1,13.164419386395567,1
DA_N2_BL21,1,30.8280760077185,1
DA_N2_BL21,1,5.132151472550056,1
DA_N2_BL21,1,257.0972869239841,1
DA_N2_BL21,1,143.95122450950257,1
DA_N2_BL21,1,9.050516251402339,1
DA_N2_BL21,1,0.9273011367823167,1
DA_N2_BL21,1,7.612237947948638,1
DA_N2_BL21,1,8.91539218637159,1
DA_N2_BL21,1,84.7957296850694,1
DA_N2_BL21,1,2.403115981185859,1
DA_N2_BL21,1,148.2976298653177,1
DA_N2_BL21,1,110.71787864911661,1
DA_N2_BL21,1,20.36562852276949,1
DA_N2_BL21,1,66.66018502288003,1
DA_N2_BL21,1,40.70922036422274,1
DA_N2_BL21,1,41.21790012059263,1
DA_N2_BL21,1,87.8284283158967,1
DA_N2_BL21,1,6.447132213941661,1
